Time,VbattRaw,IbattRaw,Vbatt,Ibatt,V3v3,I3v3,V5v0,I5v0,T3v3,T5v0,Free Memory,Free Disk Space,CPU Temperature,TMP102 Temperature,BME680 Temperature,BME680 Pressure
1722531987.6955504,10.823567708333334,0.31009580078125,10.823567708333334,0.30032900390624995,3.3325033629966887,0.060427825927734366,5.086074277579066,0.20327145996093748,30.094123887887235,32.3292322892155,147.921875,54146.61328125,54.23,23.25,23.99,984.16
1722531992.7667289,10.806477864583334,0.3082645263671875,10.81787109375,0.27957456054687496,3.3341242303911423,0.06103820800781249,5.071381718279367,0.2508845947265625,30.094123887887235,32.277290494235785,146.27734375,54146.4453125,53.692,23.25,23.99,984.17
1722531997.8403854,10.81787109375,0.2881205078125,10.795084635416668,0.2801849853515625,3.330882495602235,0.05798629760742187,5.083625517695784,0.20571315917968747,29.938062785700822,32.277290494235785,145.34375,54146.6171875,54.23,23.25,23.99,984.17
1722532002.9033885,10.8349609375,0.2545471435546875,10.846354166666668,0.24478034667968748,3.330882495602235,0.05981744384765624,5.083625517695784,0.189231689453125,30.250168884463392,32.3292322892155,145.85546875,54146.40625,54.23,23.25,23.99,984.17
1722532007.9697928,10.806477864583334,0.31620004882812497,10.806477864583334,0.28506838378906246,3.3292616282077816,0.061648590087890615,5.076279238045934,0.23196142578124998,30.302180305159254,32.277290494235785,145.02734375,54146.21484375,54.768,23.25,23.99,984.17
1722532013.035522,10.823567708333334,0.306433251953125,10.81787109375,0.29544560546875,3.330882495602235,0.05554476928710937,5.078727997929217,0.2215842041015625,30.042105310250236,32.48504698528859,144.78515625,54146.0,54.23,23.25,23.99,984.19
1722532018.1040316,10.823567708333334,0.26675563964843746,10.806477864583334,0.27774328613281246,3.330882495602235,0.06286935424804686,5.078727997929217,0.18678999023437498,30.042105310250236,32.588914543781584,146.4296875,54146.0078125,54.768,23.25,23.99,984.18
1722532023.1710289,10.829264322916668,0.31009580078125,10.823567708333334,0.302770703125,3.327640760813328,0.05920706176757812,5.086074277579066,0.20754443359374997,30.19815567480896,32.277290494235785,146.01171875,54145.83984375,54.768,23.25,23.99,984.17
1722532028.2392037,10.81787109375,0.29788730468749997,10.806477864583334,0.302770703125,3.3211572912355134,0.05371362304687499,5.083625517695784,0.21425910644531249,30.146140676011782,32.225346917472734,145.8515625,54145.66796875,54.768,23.25,23.99,984.18
1722532033.3196552,10.812174479166668,0.30399155273437495,10.823567708333334,0.31253749999999997,3.317915556446606,0.05676553344726562,5.076279238045934,0.20266103515624997,30.146140676011782,32.3292322892155,141.7421875,54145.49609375,56.382,23.25,23.99,984.17
1722532038.400647,10.80078125,0.31314792480468745,10.795084635416668,0.3857884765625,3.3292616282077816,0.060427825927734366,5.073830478162651,0.27774328613281246,30.19815567480896,32.38117230259536,138.95703125,54145.66796875,55.844,23.25,23.99,984.21
1722532043.4755158,10.806477864583334,0.28567880859374994,10.81787109375,0.27774328613281246,3.3211572912355134,0.057375915527343745,5.078727997929217,0.18617956542968747,30.042105310250236,32.3292322892155,132.66796875,54145.453125,55.844,23.25,23.99,984.2
1722532048.544452,10.81787109375,0.277132861328125,10.812174479166668,0.2783537109375,3.326019893418874,0.05676553344726562,5.078727997929217,0.2289093017578125,29.938062785700822,32.3292322892155,131.53125,54145.26171875,55.844,23.25,23.99,984.19
1722532053.624773,10.806477864583334,0.31986259765624997,10.812174479166668,0.3339023681640625,3.3389868325745033,0.05676553344726562,5.078727997929217,0.28934135742187495,30.042105310250236,32.38117230259536,134.03515625,54145.0546875,55.844,23.25,23.99,984.2
1722532058.7114663,10.829264322916668,0.3192521728515625,10.81787109375,0.2936143310546875,3.330882495602235,0.06103820800781249,5.071381718279367,0.18862126464843748,29.938062785700822,32.38117230259536,129.3671875,54144.9375,55.844,23.25,23.99,984.19
