Time,VbattRaw,IbattRaw,Vbatt,Ibatt,V3v3,I3v3,V5v0,I5v0,T3v3,T5v0,Free Memory,Free Disk Space,CPU Temperature,TMP102 Temperature,BME680 Temperature,BME680 Pressure
1722533022.3487647,10.812174479166668,0.33939619140625,10.806477864583334,0.35954020996093744,3.330882495602235,0.056155151367187496,5.076279238045934,0.23196142578124998,30.302180305159254,32.017554788920506,155.671875,54201.84375,49.388,23.1875,24.04,984.16
1722533027.4302998,10.8349609375,0.2728598876953125,10.823567708333334,0.29971857910156247,3.330882495602235,0.05493438720703124,5.086074277579066,0.18862126464843748,29.938062785700822,32.069505494650684,149.98046875,54201.69921875,49.926,23.1875,24.03,984.17
1722533032.5050542,10.829264322916668,0.26614521484375,10.829264322916668,0.28873093261718746,3.327640760813328,0.062258972167968746,5.078727997929217,0.18251701660156247,30.354189937081628,32.017554788920506,148.5234375,54201.53515625,50.464,23.25,24.03,984.21
1722533037.575824,10.8349609375,0.24966374511718747,10.846354166666668,0.24600119628906247,3.3292616282077816,0.063479736328125,5.078727997929217,0.1709189453125,30.250168884463392,31.965602300490218,147.78125,54201.36328125,50.464,23.25,24.02,984.18
1722533042.6445417,10.81787109375,0.291783056640625,10.81787109375,0.31314792480468745,3.330882495602235,0.06103820800781249,5.0811767578125,0.22036335449218747,30.19815567480896,32.17340155874308,153.17578125,54201.21484375,51.54,23.25,24.02,984.17
1722533047.7156975,10.812174479166668,0.29239348144531246,10.812174479166668,0.335733642578125,3.322778158629967,0.05859667968749999,5.0689329583960845,0.25393671874999996,30.042105310250236,32.225346917472734,149.1953125,54201.0,52.616,23.25,24.02,984.17
1722533052.7829425,10.829264322916668,0.24905332031249997,10.846354166666668,0.24294907226562498,3.3325033629966887,0.05920706176757812,5.08852303746235,0.15993129882812498,30.302180305159254,32.17340155874308,164.0390625,54200.86328125,51.002,23.25,24.02,984.16
1722533058.257014,10.823567708333334,0.29239348144531246,10.81787109375,0.3009394287109375,3.327640760813328,0.057375915527343745,5.071381718279367,0.21364868164062498,29.834013100885386,32.12145441786379,140.0078125,54200.61328125,52.616,23.25,24.02,984.16
1722533063.3353372,10.829264322916668,0.291783056640625,10.829264322916668,0.277132861328125,3.330882495602235,0.05920706176757812,5.073830478162651,0.18251701660156247,29.938062785700822,32.225346917472734,138.03125,54200.45703125,52.078,23.1875,24.02,984.16
1722533068.4085672,10.81787109375,0.2679764892578125,10.823567708333334,0.2588201171875,3.3243990260244205,0.057375915527343745,5.0811767578125,0.24294907226562498,29.834013100885386,32.12145441786379,136.75390625,54200.2890625,52.078,23.25,24.02,984.16
1722533073.4756837,10.823567708333334,0.2936143310546875,10.812174479166668,0.2753015869140625,3.327640760813328,0.05859667968749999,5.0811767578125,0.22951972656249997,29.834013100885386,32.12145441786379,135.73046875,54200.125,52.616,23.25,24.02,984.16
1722533078.5468369,10.812174479166668,0.2881205078125,10.81787109375,0.291783056640625,3.3325033629966887,0.05859667968749999,5.078727997929217,0.21547995605468748,29.8860388384187,32.17340155874308,134.22265625,54199.953125,52.616,23.25,24.02,984.19
1722533083.61734,10.81787109375,0.3119270751953125,10.81787109375,0.28506838378906246,3.326019893418874,0.05676553344726562,5.08852303746235,0.19594636230468748,30.042105310250236,31.861691974793757,141.640625,54199.8046875,52.616,23.25,24.01,984.17
1722533088.6828709,10.823567708333334,0.27957456054687496,10.81787109375,0.28506838378906246,3.317915556446606,0.05920706176757812,5.078727997929217,0.2289093017578125,29.938062785700822,32.12145441786379,138.8046875,54199.59375,52.616,23.25,24.01,984.17
1722533093.7524688,10.81787109375,0.28873093261718746,10.806477864583334,0.29239348144531246,3.3292616282077816,0.05981744384765624,5.064035438629518,0.23562397460937498,29.834013100885386,32.069505494650684,137.13671875,54199.38671875,53.692,23.25,24.01,984.17
1722533098.8269012,10.81787109375,0.29056220703124996,10.823567708333334,0.30521240234374997,3.3243990260244205,0.063479736328125,5.0689329583960845,0.19716721191406247,29.8860388384187,32.017554788920506,136.95703125,54199.19140625,53.154,23.25,24.01,984.17
1722533103.895269,10.840657552083334,0.27774328613281246,10.829264322916668,0.2643139404296875,3.327640760813328,0.05554476928710937,5.0811767578125,0.155047900390625,29.938062785700822,32.225346917472734,136.53515625,54199.015625,53.692,23.25,24.01,984.16
1722533108.979112,10.806477864583334,0.32352514648437497,10.81787109375,0.31436877441406247,3.326019893418874,0.057375915527343745,5.073830478162651,0.22036335449218747,29.781985572916255,32.017554788920506,135.90234375,54198.84765625,53.692,23.25,24.01,984.16
1722533114.0454645,10.81787109375,0.27591201171874996,10.806477864583334,0.3046019775390625,3.3357450977855962,0.06103820800781249,5.083625517695784,0.21731123046874998,30.042105310250236,32.277290494235785,133.640625,54198.68359375,53.692,23.25,24.01,984.15
1722533119.1150415,10.823567708333334,0.28079541015625,10.823567708333334,0.3119270751953125,3.3292616282077816,0.05859667968749999,5.083625517695784,0.18801083984374997,29.990084942916155,32.277290494235785,133.20703125,54198.50390625,53.692,23.25,24.01,984.16
1722533124.1877933,10.823567708333334,0.2801849853515625,10.812174479166668,0.2753015869140625,3.3292616282077816,0.05554476928710937,5.078727997929217,0.23013015136718748,30.042105310250236,32.17340155874308,132.5546875,54198.35546875,53.692,23.25,24.01,984.16
1722533129.249969,10.8349609375,0.24294907226562498,10.846354166666668,0.23318227539062497,3.327640760813328,0.05554476928710937,5.083625517695784,0.18678999023437498,29.938062785700822,32.3292322892155,131.9765625,54198.15234375,54.23,23.25,24.01,984.16
