Time,MagX,MagY,MagZ,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Tri1,Tri2,Tri3,Latitude,Longitude,Altitude,GPS_Time
2024-07-31T22:16:46.381084,30.653333333333336,-6.8533333333333335,-27.053333333333335,-1.67333984375,-0.34033203125,0.94384765625,-250.13740458015266,250.12977099236642,-0.3893129770992366,0.0,0.0,0.0,0,0,0,
2024-07-31T22:16:46.392775,30.693333333333335,-7.026666666666667,-26.74666666666667,-1.67041015625,-0.33447265625,0.9404296875,-250.13740458015266,250.12977099236642,-0.24427480916030533,0.0,0.0,0.0,0,0,0,
2024-07-31T22:16:46.405364,30.493333333333336,-6.960000000000001,-26.853333333333335,-1.66796875,-0.3310546875,0.94140625,-250.13740458015266,250.12977099236642,-0.3511450381679389,0.0,0.0,0.0,0,0,0,
2024-07-31T22:16:46.419874,30.64,-6.840000000000001,-26.853333333333335,-1.669921875,-0.33642578125,0.94775390625,-250.13740458015266,250.12977099236642,-0.3282442748091603,0.0,0.0,0.0,0,0,0,
2024-07-31T22:16:46.432985,30.693333333333335,-7.000000000000001,-26.893333333333334,-1.671875,-0.3349609375,0.94189453125,-250.13740458015266,250.12977099236642,-0.35877862595419846,0.0,0.0,0.0,0,0,0,
2024-07-31T22:16:46.447082,30.6,-7.000000000000001,-26.880000000000003,-1.673828125,-0.333984375,0.9375,-250.13740458015266,250.12977099236642,-0.15267175572519084,0.0,0.0,0.0,0,0,0,
2024-07-31T22:16:46.463800,30.573333333333334,-6.586666666666667,-26.840000000000003,-1.67431640625,-0.33447265625,0.94482421875,-250.13740458015266,250.12977099236642,-0.32061068702290074,0.0,0.0,0.0,0,0,0,
2024-07-31T22:16:46.472345,30.653333333333336,-6.8133333333333335,-27.06666666666667,-1.67431640625,-0.33447265625,0.94482421875,-250.13740458015266,250.12977099236642,-0.22900763358778625,0.0,0.0,0.0,0,0,0,
2024-07-31T22:16:46.486892,30.58666666666667,-6.866666666666667,-26.866666666666667,-1.67041015625,-0.3349609375,0.94384765625,-250.13740458015266,250.12977099236642,-0.26717557251908397,0.0,0.0,0.0,0,0,0,
2024-07-31T22:16:46.501099,30.546666666666667,-6.666666666666667,-26.840000000000003,-1.66748046875,-0.33349609375,0.9375,-250.13740458015266,250.12977099236642,-0.3053435114503817,0.0,0.0,0.0,0,0,0,
2024-07-31T22:16:46.511819,30.573333333333334,-6.653333333333333,-26.880000000000003,-1.66943359375,-0.3310546875,0.94140625,-250.13740458015266,250.12977099236642,-0.45038167938931295,0.0,0.0,0.0,0,0,0,
2024-07-31T22:16:46.523615,30.573333333333334,-6.653333333333333,-26.880000000000003,-1.6669921875,-0.3310546875,0.943359375,-250.13740458015266,250.12977099236642,-0.5190839694656488,0.0,0.0,0.0,0,0,0,
