Time,MagX,MagY,MagZ,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Tri1,Tri2,Tri3,Latitude,Longitude,Altitude,GPS_Time
2024-07-31T21:28:14.467178,30.573333333333334,-6.4,-26.76,-1.669677734375,-0.337158203125,0.9393310546875,0.24390243902439027,1.5548780487804879,-0.426829268292683,0.0,0.0,0.0,0,0,0,
2024-07-31T21:28:14.480128,30.64,-6.626666666666667,-26.74666666666667,-1.6697998046875,-0.3349609375,0.9462890625,0.30487804878048785,1.0060975609756098,-0.27439024390243905,0.0,0.0,0.0,0,0,0,
2024-07-31T21:28:14.493208,30.666666666666668,-6.8133333333333335,-26.720000000000002,-1.6650390625,-0.3338623046875,0.9425048828125,0.2134146341463415,1.2195121951219514,-0.30487804878048785,0.0,0.0,0.0,0,0,0,
2024-07-31T21:28:14.506264,30.64,-6.840000000000001,-26.733333333333334,-1.6656494140625,-0.3336181640625,0.943359375,0.12195121951219513,1.5853658536585367,-0.30487804878048785,0.0,0.0,0.0,0,0,0,
2024-07-31T21:28:14.519484,30.62666666666667,-6.800000000000001,-26.733333333333334,-1.6690673828125,-0.3377685546875,0.9466552734375,0.30487804878048785,1.4329268292682928,-0.27439024390243905,0.0,0.0,0.0,0,0,0,
2024-07-31T21:28:14.533299,30.64,-6.800000000000001,-26.720000000000002,-1.6683349609375,-0.3343505859375,0.9449462890625,0.15243902439024393,1.25,-0.2134146341463415,0.0,0.0,0.0,0,0,0,
2024-07-31T21:28:14.545838,30.64,-6.800000000000001,-26.720000000000002,-1.6739501953125,-0.335205078125,0.9398193359375,0.24390243902439027,1.128048780487805,-0.24390243902439027,0.0,0.0,0.0,0,0,0,
2024-07-31T21:28:14.558862,30.613333333333337,-6.826666666666667,-26.706666666666667,-1.6719970703125,-0.3328857421875,0.9407958984375,0.30487804878048785,1.4329268292682928,-0.2134146341463415,0.0,0.0,0.0,0,0,0,
2024-07-31T21:28:14.572050,30.64,-6.786666666666667,-26.64,-1.670654296875,-0.3375244140625,0.9410400390625,0.24390243902439027,1.3719512195121952,-0.4573170731707317,0.0,0.0,0.0,0,0,0,
2024-07-31T21:28:14.586014,30.613333333333337,-6.800000000000001,-26.493333333333336,-1.67138671875,-0.3338623046875,0.943603515625,0.3658536585365854,1.6158536585365855,-0.24390243902439027,0.0,0.0,0.0,0,0,0,
2024-07-31T21:28:14.598217,30.653333333333336,-6.826666666666667,-26.706666666666667,-1.67333984375,-0.335693359375,0.943359375,0.2134146341463415,1.1890243902439026,-0.1829268292682927,0.0,0.0,0.0,0,0,0,
2024-07-31T21:28:14.612857,30.506666666666668,-6.800000000000001,-26.706666666666667,-1.67431640625,-0.3377685546875,0.9422607421875,0.24390243902439027,1.128048780487805,-0.426829268292683,0.0,0.0,0.0,0,0,0,
2024-07-31T21:28:14.624601,30.400000000000002,-6.773333333333333,-26.74666666666667,-1.674072265625,-0.3382568359375,0.9415283203125,0.27439024390243905,1.3719512195121952,-0.3658536585365854,0.0,0.0,0.0,0,0,0,
2024-07-31T21:28:14.637521,30.773333333333337,-6.840000000000001,-26.94666666666667,-1.6712646484375,-0.3338623046875,0.9444580078125,0.24390243902439027,1.402439024390244,-0.426829268292683,0.0,0.0,0.0,0,0,0,
2024-07-31T21:28:14.650736,30.62666666666667,-6.986666666666667,-26.706666666666667,-1.6690673828125,-0.328369140625,0.9447021484375,0.27439024390243905,1.2195121951219514,-0.30487804878048785,0.0,0.0,0.0,0,0,0,
