Time,MagX,MagY,MagZ,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Tri1,Tri2,Tri3,Latitude,Longitude,Altitude,GPS_Time
2024-08-01T00:52:24.913099,29.90666666666667,15.16,-26.546666666666667,-1.84912109375,-0.0518798828125,0.9765625,0.3353658536585366,1.3414634146341464,-0.24390243902439027,0.0,0.0,0.0,0,0,0,
2024-08-01T00:52:24.926362,29.893333333333334,15.32,-26.546666666666667,-1.8502197265625,-0.0557861328125,0.98046875,0.12195121951219513,1.1890243902439026,-0.1829268292682927,0.0,0.0,0.0,0,0,0,
2024-08-01T00:52:24.940068,29.90666666666667,15.32,-26.546666666666667,-1.8509521484375,-0.0496826171875,0.979736328125,0.24390243902439027,1.2804878048780488,-0.3353658536585366,0.0,0.0,0.0,0,0,0,
2024-08-01T00:52:24.954434,29.90666666666667,15.333333333333334,-26.546666666666667,-1.8538818359375,-0.0601806640625,0.975830078125,0.27439024390243905,1.1890243902439026,-0.39634146341463417,0.0,0.0,0.0,0,0,0,
2024-08-01T00:52:24.967193,29.90666666666667,15.333333333333334,-26.546666666666667,-1.8531494140625,-0.050537109375,0.981201171875,0.24390243902439027,1.4634146341463417,-0.3353658536585366,0.0,0.0,0.0,0,0,0,
2024-08-01T00:52:24.978846,29.92,15.306666666666668,-26.546666666666667,-1.85498046875,-0.0540771484375,0.9783935546875,0.3353658536585366,1.3414634146341464,-0.3353658536585366,0.0,0.0,0.0,0,0,0,
2024-08-01T00:52:24.991869,29.893333333333334,15.293333333333335,-26.506666666666668,-1.8555908203125,-0.0521240234375,0.9766845703125,0.24390243902439027,1.1890243902439026,-0.2134146341463415,0.0,0.0,0.0,0,0,0,
2024-08-01T00:52:25.005002,29.92,15.280000000000001,-26.42666666666667,-1.8504638671875,-0.0565185546875,0.978515625,0.3353658536585366,1.4634146341463417,-0.3353658536585366,0.0,0.0,0.0,0,0,0,
2024-08-01T00:52:25.018384,29.933333333333334,15.293333333333335,-26.613333333333333,-1.85595703125,-0.057861328125,0.9786376953125,0.2134146341463415,1.524390243902439,-0.3353658536585366,0.0,0.0,0.0,0,0,0,
2024-08-01T00:52:25.032861,29.866666666666667,15.32,-26.46666666666667,-1.8541259765625,-0.0537109375,0.976318359375,0.15243902439024393,1.2195121951219514,-0.12195121951219513,0.0,0.0,0.0,0,0,0,
