Time,MagX,MagY,MagZ,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Tri1,Tri2,Tri3,Latitude,Longitude,Altitude,GPS_Time
2024-07-26T20:56:12.673819,5.333333333333334,-6.36,-42.82666666666667,-0.6185302734375,-0.378173828125,-0.7445068359375,2.0121951219512195,1.3719512195121952,-1.128048780487805,0.1935483870967742,0.1935483870967742,0.1935483870967742,0,0,0,000000
2024-07-26T20:56:12.686852,5.4,-6.36,-42.973333333333336,-0.641357421875,-0.4097900390625,-0.7879638671875,-1.4939024390243905,0.39634146341463417,-1.1585365853658538,0.1935483870967742,0.1906158357771261,0.1906158357771261,0,0,0,000000
2024-07-26T20:56:12.699981,5.32,-6.4,-42.89333333333334,-0.614501953125,-0.3924560546875,-0.7073974609375,0.24390243902439027,-0.24390243902439027,1.25,0.1935483870967742,0.1906158357771261,0.1935483870967742,0,0,0,000000
2024-07-26T20:56:12.713054,5.48,-6.293333333333334,-42.89333333333334,-0.6075439453125,-0.3336181640625,-0.739990234375,3.079268292682927,-1.0670731707317074,0.3353658536585366,0.1935483870967742,0.1906158357771261,0.1935483870967742,0,0,0,000000
2024-07-26T20:56:12.726197,5.426666666666667,-6.386666666666667,-42.92,-0.6324462890625,-0.398681640625,-0.7940673828125,-1.6463414634146343,0.1829268292682927,-0.9451219512195123,0.1935483870967742,0.1906158357771261,0.1906158357771261,0,0,0,000000
2024-07-26T20:56:12.739176,5.373333333333334,-6.346666666666667,-42.92,-0.606689453125,-0.381103515625,-0.7049560546875,1.0975609756097562,0.9451219512195123,1.3109756097560976,0.1935483870967742,0.1906158357771261,0.1906158357771261,0,0,0,000000
2024-07-26T20:56:12.752261,5.36,-6.253333333333334,-42.82666666666667,-0.6297607421875,-0.3511962890625,-0.7530517578125,0.06097560975609757,-2.8963414634146343,0.3353658536585366,0.1935483870967742,0.1906158357771261,0.1906158357771261,0,0,0,000000
2024-07-26T20:56:12.766010,5.346666666666667,-6.346666666666667,-42.84,-0.612548828125,-0.3763427734375,-0.715576171875,0.6097560975609757,1.8597560975609757,1.1890243902439026,0.1935483870967742,0.1906158357771261,0.1906158357771261,0,0,0,000000
2024-07-26T20:56:12.780083,5.4,-6.373333333333334,-42.81333333333333,-0.6136474609375,-0.333251953125,-0.72265625,2.957317073170732,-0.12195121951219513,-0.4573170731707317,0.1935483870967742,0.1906158357771261,0.1906158357771261,0,0,0,000000
2024-07-26T20:56:12.791851,5.4,-6.373333333333334,-42.81333333333333,-0.640625,-0.41748046875,-0.7979736328125,-1.5548780487804879,0.3658536585365854,-1.4634146341463417,0.1935483870967742,0.1906158357771261,0.1906158357771261,0,0,0,000000
2024-07-26T20:56:12.804784,5.36,-6.333333333333334,-42.84,-0.62158203125,-0.3990478515625,-0.7281494140625,-0.030487804878048783,-2.682926829268293,0.9756097560975611,0.1906158357771261,0.18181818181818182,0.187683284457478,0,0,0,000000
2024-07-26T20:56:12.817822,5.373333333333334,-6.346666666666667,-42.88,-0.615234375,-0.35693359375,-0.7353515625,2.0426829268292686,0.06097560975609757,1.2195121951219514,0.1935483870967742,0.1906158357771261,0.1935483870967742,0,0,0,000000
2024-07-26T20:56:12.830753,5.346666666666667,-6.28,-42.85333333333334,-0.614013671875,-0.3572998046875,-0.7625732421875,1.0365853658536586,0.8841463414634148,-0.030487804878048783,0.1935483870967742,0.1906158357771261,0.1906158357771261,0,0,0,000000
2024-07-26T20:56:12.844180,5.333333333333334,-6.32,-42.92,-0.6361083984375,-0.3709716796875,-0.7547607421875,-1.4329268292682928,-2.7439024390243905,1.524390243902439,0.19648093841642228,0.1906158357771261,0.1935483870967742,0,0,0,000000
