Time,MagX,MagY,MagZ,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Tri1,Tri2,Tri3,Latitude,Longitude,Altitude,GPS_Time
2024-07-31T21:42:47.797976,30.613333333333337,-6.8933333333333335,-26.773333333333333,-1.6702880859375,-0.3380126953125,0.94091796875,0.3658536585365854,1.0060975609756098,-0.27439024390243905,0.0,0.0,0.0,0,0,0,
2024-07-31T21:42:47.804553,30.400000000000002,-6.946666666666667,-27.22666666666667,-1.6702880859375,-0.3380126953125,0.94091796875,0.27439024390243905,0.8841463414634148,-0.24390243902439027,0.0,0.0,0.0,0,0,0,
2024-07-31T21:42:47.818520,30.58666666666667,-6.866666666666667,-26.773333333333333,-1.6712646484375,-0.3326416015625,0.93798828125,0.12195121951219513,1.9512195121951221,-0.4573170731707317,0.0,0.0,0.0,0,0,0,
2024-07-31T21:42:47.832128,30.64,-6.8533333333333335,-26.773333333333333,-1.6732177734375,-0.3350830078125,0.947265625,0.2134146341463415,1.1585365853658538,-0.4573170731707317,0.0,0.0,0.0,0,0,0,
2024-07-31T21:42:47.844931,30.64,-6.8533333333333335,-26.773333333333333,-1.6728515625,-0.3304443359375,0.9449462890625,0.3353658536585366,1.0365853658536586,-0.15243902439024393,0.0,0.0,0.0,0,0,0,
2024-07-31T21:42:47.858325,30.613333333333337,-6.840000000000001,-26.693333333333335,-1.6737060546875,-0.3326416015625,0.9384765625,0.09146341463414635,1.5853658536585367,-0.27439024390243905,0.0,0.0,0.0,0,0,0,
2024-07-31T21:42:47.871640,30.58666666666667,-6.826666666666667,-26.573333333333334,-1.671142578125,-0.33349609375,0.94189453125,0.27439024390243905,1.4634146341463417,-0.2134146341463415,0.0,0.0,0.0,0,0,0,
2024-07-31T21:42:47.885561,30.573333333333334,-6.8133333333333335,-26.573333333333334,-1.669189453125,-0.3382568359375,0.9434814453125,0.426829268292683,1.676829268292683,-0.4573170731707317,0.0,0.0,0.0,0,0,0,
2024-07-31T21:42:47.895758,30.546666666666667,-6.8133333333333335,-26.78666666666667,-1.668701171875,-0.3353271484375,0.945556640625,0.1829268292682927,1.4634146341463417,-0.30487804878048785,0.0,0.0,0.0,0,0,0,
2024-07-31T21:42:47.909859,30.360000000000003,-6.880000000000001,-26.74666666666667,-1.6671142578125,-0.33447265625,0.9454345703125,0.3658536585365854,0.6097560975609757,-0.15243902439024393,0.0,0.0,0.0,0,0,0,
2024-07-31T21:42:47.924086,30.653333333333336,-6.866666666666667,-26.64,-1.6715087890625,-0.3345947265625,0.939697265625,0.24390243902439027,1.707317073170732,-0.27439024390243905,0.0,0.0,0.0,0,0,0,
