step,A0read,A1read,A2read
0,1,263,283
50,263,262,283
100,264,266,286
150,268,267,286
200,264,264,281
250,264,263,283
300,265,265,286
350,265,264,282
400,263,262,281
450,264,263,283
500,265,265,284
550,267,266,285
600,267,265,285
650,266,264,284
700,263,262,283
750,262,260,281
800,257,254,283
850,255,241,284
900,222,200,284
950,202,68,285
1000,38,8,285
1001,9,8,283
1002,8,7,282
1003,8,8,281
1004,8,8,283
1005,8,8,284
1006,8,8,285
1007,8,7,286
1008,8,7,285
1009,7,7,283
1010,7,7,282
1011,7,6,282
1012,7,7,283
1013,7,7,284
1014,7,7,285
1015,6,6,285
1016,6,6,285
1017,7,6,283
1018,7,6,281
1019,7,5,283
1020,6,6,284
1021,6,6,285
1022,7,6,286
1023,6,5,285
1024,6,6,284
1025,6,6,282
1026,5,6,281
1027,5,5,282
1028,6,5,284
1029,5,4,285
1030,5,5,286
1031,6,5,285
1032,5,5,283
1033,6,5,282
1034,5,5,282
1035,5,5,283
1036,5,6,285
1037,7,5,282
1038,5,4,281
1039,5,4,282
1040,5,5,284
1041,5,5,285
1042,5,4,286
1043,5,5,285
1044,5,4,283
1045,5,4,282
1046,5,4,281
1047,4,4,283
1048,4,4,284
1049,4,4,285
1050,4,4,285
1051,5,3,285
1052,4,3,284
1053,4,3,281
1054,4,3,282
1055,4,3,283
1056,4,4,284
1057,4,4,285
1058,4,4,285
1059,4,4,285
1060,4,3,283
1061,4,3,281
1062,4,3,282
1063,4,3,283
1064,4,3,285
1065,4,4,285
1066,4,4,285
1067,3,4,284
1068,3,3,283
1069,3,3,281
1070,3,3,283
1071,3,3,284
1072,3,2,285
1073,4,2,285
1074,3,3,285
1075,4,3,284
1076,4,4,282
1077,3,3,282
1078,3,3,283
1079,3,4,284
1080,4,4,285
1081,3,3,286
1082,3,3,285
1083,3,3,283
1084,3,2,281
1085,3,2,281
1086,3,2,283
1087,3,3,284
1088,3,2,285
1089,3,3,283
1090,3,4,281
1091,3,3,283
1092,3,3,284
1093,3,3,285
1094,3,3,285
1095,3,2,286
1096,2,2,284
1097,3,2,283
1098,3,2,283
1099,2,2,285
1100,3,3,283
1101,3,3,281
1102,3,2,282
1103,3,2,283
1104,3,3,285
1105,3,2,285
1106,3,3,285
1107,3,3,284
1108,3,3,282
1109,2,2,281
1110,3,3,283
1111,2,3,284
1112,3,2,285
1113,3,2,286
1114,3,2,286
1115,3,2,283
1116,3,3,282
1117,3,2,282
1118,3,3,283
1119,3,2,286
1120,2,2,285
1121,2,2,282
1122,2,2,281
1123,2,2,283
1124,3,2,284
1125,2,2,285
1126,2,2,286
1127,2,2,285
1128,2,2,284
1129,3,1,281
1130,2,1,281
1131,3,2,283
1132,2,3,284
1133,3,3,285
1134,3,3,285
1135,1,2,284
1136,2,2,283
1137,2,2,282
1138,2,2,282
1139,2,2,284
1140,2,1,284
1141,2,1,285
1142,2,1,285
1143,2,2,284
1144,2,2,281
1145,2,1,282
1146,2,2,284
1147,2,2,286
1148,2,2,285
1149,3,1,284
1150,2,2,282
1151,2,2,281
1152,2,2,283
1153,2,1,284
1154,2,2,285
1155,2,1,285
1156,2,1,285
1157,2,2,281
1158,2,1,285
1159,2,2,286
1160,2,1,282
1161,2,1,281
1162,2,2,283
1163,2,1,284
1164,2,2,285
1165,1,1,285
1166,2,2,284
1167,2,2,283
1168,2,2,281
1169,2,2,283
1170,2,2,284
1171,2,2,285
1172,2,2,285
1173,2,1,284
1174,2,1,283
1175,2,1,281
1176,2,2,282
1177,2,1,284
1178,2,1,285
1179,2,1,286
1180,2,1,286
1181,2,2,284
1182,2,2,283
1183,2,2,282
1184,2,2,283
1185,2,2,284
1186,2,2,285
1187,2,2,285
1188,2,1,285
1189,2,1,284
1190,2,1,282
1191,2,0,281
1192,2,1,283
1193,2,1,285
1194,1,1,286
1195,2,1,285
1196,2,1,284
1197,0,1,283
1198,2,1,281
1199,3,1,283
1200,2,2,284
1201,2,2,285
1202,2,1,285
1203,2,1,283
1204,1,1,281
1205,2,1,282
1206,2,2,284
1207,2,2,285
1208,2,1,286
1209,1,2,285
1210,2,1,284
1211,1,1,282
1212,2,1,281
1213,2,1,283
1214,2,2,284
1215,2,2,285
1216,1,2,285
1217,2,1,283
1218,1,2,281
1219,1,1,283
1220,1,1,284
1221,2,1,285
1222,1,1,286
1223,1,1,285
1224,2,1,283
1225,2,1,282
1226,2,1,282
1227,2,1,283
1228,2,1,284
1229,2,2,285
1230,2,1,286
1231,1,1,285
1232,1,1,283
1233,1,1,282
1234,1,1,283
1235,1,1,284
1236,1,1,284
1237,1,1,285
1238,1,1,285
1239,2,1,284
1240,1,1,282
1241,2,1,281
1242,2,2,283
1243,1,2,284
1244,1,2,285
1245,2,2,286
1246,2,1,286
1247,2,0,284
1248,1,1,282
1249,1,1,281
1250,1,0,282
1251,1,1,284
1252,1,0,285
1253,1,1,286
1254,1,1,285
1255,2,2,283
1256,2,2,282
1257,2,2,284
1258,2,1,285
1259,2,1,285
1260,2,1,284
1261,1,1,283
1262,1,1,281
1263,1,1,282
1264,1,2,283
1265,1,1,285
1266,1,2,285
1267,2,1,285
1268,2,1,284
1269,2,1,282
1270,1,1,281
1271,2,1,283
1272,2,0,284
1273,2,1,285
1274,2,1,285
1275,1,1,285
1276,1,1,284
1277,1,1,282
1278,1,1,283
1279,1,1,284
1280,1,1,285
1281,1,1,285
1282,1,1,285
1283,1,1,283
1284,1,1,281
1285,1,1,282
1286,1,1,285
1287,2,2,285
1288,2,1,285
1289,1,0,284
1290,1,1,283
1291,1,0,281
1292,1,1,283
1293,1,1,285
1294,1,1,285
1295,2,1,285
1296,1,1,282
1297,1,1,281
1298,1,1,283
1299,1,0,285
1300,2,1,285
1301,2,1,285
1302,1,1,284
1303,1,1,282
1304,1,1,282
1305,1,1,284
1306,1,1,285
1307,1,1,285
1308,2,1,283
1309,1,1,282
1310,1,1,282
1311,2,2,283
1312,1,2,284
1313,2,2,286
1314,2,1,285
1315,1,1,283
1316,1,1,281
1317,1,1,282
1318,1,1,284
1319,1,1,285
1320,1,1,285
1321,1,1,285
1322,1,1,283
1323,1,1,281
1324,1,1,282
1325,2,1,284
1326,2,1,285
1327,1,1,285
1328,1,1,285
1329,1,0,283
1330,1,0,281
1331,1,0,283
1332,1,1,283
1333,1,0,285
1334,1,0,285
1335,1,1,284
1336,2,1,282
1337,1,1,283
1338,1,1,285
1339,2,1,285
1340,1,1,286
1341,1,1,284
1342,1,1,282
1343,1,1,282
1344,1,1,284
1345,1,1,285
1346,1,1,285
1347,1,0,285
1348,2,1,283
1349,2,0,282
1350,1,1,283
1351,1,1,285
1352,2,1,286
1353,2,1,285
1354,1,1,283
1355,1,0,281
1356,1,0,283
1357,1,0,284
1358,1,0,285
1359,1,1,285
