step,A0read,A1read,A2read
0,12,268,288
50,269,269,288
100,268,267,285
150,266,266,286
200,268,267,288
250,270,268,288
300,270,268,288
350,270,268,287
400,267,266,285
450,265,265,284
500,266,266,285
550,267,267,287
600,268,268,288
650,269,268,288
700,269,267,288
750,267,263,286
800,263,258,285
850,249,241,284
900,243,218,286
950,204,77,287
1000,53,9,288
1001,9,9,288
1002,8,8,287
1003,9,8,285
1004,8,8,284
1005,8,7,286
1006,8,7,287
1007,8,7,288
1008,7,7,289
1009,8,7,288
1010,7,7,286
1011,7,7,284
1012,7,7,285
1013,7,7,286
1014,7,7,288
1015,7,7,288
1016,7,6,288
1017,6,6,287
1018,7,6,284
1019,6,5,287
1020,6,5,288
1021,6,6,288
1022,6,6,287
1023,4,6,285
1024,6,6,284
1025,6,6,286
1026,6,6,288
1027,6,6,288
1028,6,4,287
1029,5,5,284
1030,6,5,285
1031,5,5,288
1032,5,5,288
1033,5,5,287
1034,5,5,285
1035,5,4,284
1036,5,4,286
1037,5,5,289
1038,5,5,288
1039,5,5,286
1040,5,5,285
1041,5,4,284
1042,5,5,286
1043,5,4,287
1044,4,4,288
1045,4,4,288
1046,5,4,287
1047,4,5,285
1048,4,4,284
1049,4,5,286
1050,4,4,287
1051,4,4,288
1052,4,4,288
1053,4,4,288
1054,4,3,285
1055,4,4,284
1056,4,4,285
1057,4,4,286
1058,3,4,288
1059,4,4,288
1060,4,3,288
1061,4,3,286
1062,4,3,285
1063,4,3,285
1064,4,4,286
1065,4,4,287
1066,4,4,288
1067,4,3,288
1068,3,3,286
1069,3,3,285
1070,3,2,285
1071,3,3,286
1072,4,2,287
1073,3,3,288
1074,3,4,288
1075,3,3,288
1076,4,3,285
1077,3,3,284
1078,4,2,286
1079,3,2,288
1080,3,3,288
1081,3,3,288
1082,3,2,287
1083,3,3,286
1084,3,3,284
1085,3,3,285
1086,3,3,286
1087,3,3,287
1088,3,2,288
1089,3,2,288
1090,3,3,286
1091,3,2,285
1092,3,3,285
1093,3,3,286
1094,3,3,288
1095,3,3,288
1096,3,3,288
1097,3,2,287
1098,3,2,284
1099,3,2,286
1100,3,2,287
1101,3,2,288
1102,2,3,288
1103,3,3,287
1104,3,3,286
1105,3,3,285
1106,3,2,285
1107,2,2,287
1108,3,2,288
1109,3,2,288
1110,3,2,288
1111,3,3,286
1112,3,3,285
1113,3,2,284
1114,3,3,286
1115,3,2,288
1116,2,2,288
1117,2,2,288
1118,3,2,287
1119,3,2,285
1120,2,2,284
1121,2,2,286
1122,2,3,287
1123,3,3,288
1124,2,2,288
1125,2,2,287
1126,2,1,285
1127,2,1,284
1128,2,2,286
1129,2,2,287
1130,2,2,288
1131,2,2,288
1132,2,2,287
1133,2,2,286
1134,2,2,284
1135,2,1,285
1136,3,2,286
1137,2,3,288
1138,3,2,289
1139,2,2,288
1140,2,2,286
1141,2,2,285
1142,2,2,285
1143,2,1,286
1144,2,1,287
1145,2,1,288
1146,2,2,288
1147,2,2,287
1148,2,3,285
1149,2,2,284
1150,2,2,286
1151,2,2,287
1152,3,2,288
1153,3,2,288
1154,2,1,287
1155,2,1,286
1156,1,2,285
1157,2,2,285
1158,2,2,288
1159,2,2,288
1160,2,1,288
1161,2,1,286
1162,2,1,284
1163,2,1,285
1164,2,1,286
1165,1,1,287
1166,2,2,288
1167,2,2,288
1168,2,2,287
1169,1,1,285
1170,1,1,284
1171,1,1,286
1172,2,1,287
1173,2,1,288
1174,1,1,289
1175,2,1,287
1176,2,2,285
1177,2,2,284
1178,2,2,285
1179,2,2,286
1180,2,2,288
1181,2,1,288
1182,1,1,286
1183,2,1,285
1184,2,1,285
1185,2,1,287
1186,2,1,287
1187,1,1,288
1188,1,2,288
1189,2,2,286
1190,2,2,285
1191,2,2,284
1192,1,1,286
1193,1,1,287
1194,2,1,288
1195,2,1,288
1196,1,1,287
1197,1,1,285
1198,1,1,284
1199,2,1,285
1200,1,1,287
1201,2,2,288
1202,1,2,288
1203,1,1,288
1204,2,1,286
1205,2,1,285
1206,2,1,285
1207,2,1,286
1208,2,1,288
1209,2,2,288
1210,1,1,286
1211,1,1,284
1212,1,2,285
1213,1,1,287
1214,1,1,288
1215,1,1,287
1216,1,1,284
1217,1,1,288
1218,2,0,288
1219,1,0,286
1220,1,1,285
1221,1,1,288
1222,1,1,285
1223,1,2,285
1224,2,2,286
1225,2,2,287
1226,2,2,289
1227,1,1,286
1228,1,0,284
1229,1,0,286
1230,1,1,287
1231,1,1,288
1232,2,1,288
1233,1,1,288
1234,1,2,285
1235,2,2,284
1236,2,1,286
1237,1,1,287
1238,2,2,288
1239,2,1,288
1240,1,1,286
1241,1,1,285
1242,1,1,285
1243,1,1,286
1244,1,1,287
1245,1,1,288
1246,1,1,288
1247,2,1,287
1248,1,0,286
1249,1,1,284
1250,2,1,286
1251,2,1,287
1252,2,1,288
1253,1,1,289
1254,1,1,287
1255,1,1,285
1256,1,1,284
1257,1,1,286
1258,1,1,287
1259,1,1,288
1260,1,1,288
1261,1,0,285
1262,2,1,284
1263,2,1,287
1264,1,1,288
1265,1,1,288
1266,1,1,288
1267,3,2,286
1268,1,1,284
1269,1,1,286
1270,1,0,288
1271,1,0,288
1272,1,1,288
1273,1,1,286
1274,1,1,285
1275,1,1,284
1276,1,1,287
1277,1,2,289
1278,1,1,287
1279,1,1,286
1280,1,1,285
1281,1,1,286
1282,1,0,287
1283,1,0,288
1284,1,0,288
1285,1,1,286
1286,1,1,285
1287,1,1,285
1288,1,1,287
1289,1,2,288
1290,1,2,288
1291,1,1,287
1292,1,1,285
1293,1,0,285
1294,1,1,286
1295,1,0,288
1296,1,0,288
1297,1,1,288
1298,1,1,286
1299,1,1,284
1300,1,1,287
1301,1,1,288
1302,2,1,288
1303,1,1,288
1304,1,0,287
1305,1,1,286
1306,1,1,284
1307,1,1,286
1308,1,1,287
1309,1,1,288
1310,1,1,288
1311,1,1,288
1312,1,0,285
1313,2,1,284
1314,1,0,286
1315,1,0,287
1316,2,2,288
1317,1,1,288
1318,1,1,285
1319,1,0,287
1320,1,0,288
1321,1,0,288
1322,1,1,288
