step,A0read,A1read,A2read
0,128,256,274
50,256,255,273
100,255,254,272
150,253,251,270
200,253,252,272
250,254,254,273
300,255,255,274
350,256,255,275
400,256,256,274
450,255,254,272
500,253,252,270
550,251,252,271
600,253,253,272
650,255,254,273
700,256,254,274
750,255,252,274
800,249,246,273
850,245,227,271
900,204,180,270
950,178,42,271
1000,42,17,273
1001,7,7,273
1002,7,7,274
1003,7,7,275
1004,7,7,273
1005,6,7,271
1006,6,7,270
1007,6,7,271
1008,6,6,273
1009,7,7,274
1010,6,7,274
1011,6,6,273
1012,6,6,271
1013,6,6,270
1014,6,5,272
1015,5,6,274
1016,6,5,274
1017,5,5,274
1018,6,6,273
1019,5,5,271
1020,5,5,270
1021,5,6,272
1022,5,5,273
1023,5,5,274
1024,5,5,274
1025,5,4,272
1026,5,4,270
1027,4,5,271
1028,4,4,273
1029,5,5,274
1030,5,5,274
1031,4,5,273
1032,4,4,271
1033,4,4,270
1034,4,4,274
1035,5,5,274
1036,4,4,273
1037,4,4,272
1038,4,4,273
1039,4,4,273
1040,4,4,275
1041,4,4,273
1042,4,4,271
1043,4,4,270
1044,4,4,272
1045,4,3,274
1046,4,3,274
1047,4,3,274
1048,3,4,273
1049,3,4,271
1050,3,4,270
1051,4,3,272
1052,3,3,273
1053,3,3,274
1054,3,3,274
1055,4,4,274
1056,4,3,273
1057,4,3,270
1058,3,3,270
1059,3,3,272
1060,3,3,273
1061,3,3,274
1062,3,3,274
1063,3,3,274
1064,3,3,272
1065,3,3,270
1066,2,3,270
1067,3,2,272
1068,3,3,273
1069,3,3,274
1070,3,3,274
1071,3,2,274
1072,3,3,272
1073,2,3,271
1074,3,3,271
1075,2,3,272
1076,2,3,273
1077,3,3,274
1078,3,3,275
1079,3,2,274
1080,3,2,272
1081,2,2,270
1082,2,2,271
1083,3,3,272
1084,3,2,274
1085,3,2,274
1086,2,3,274
1087,2,2,273
1088,2,3,270
1089,2,3,270
1090,2,3,272
1091,3,3,273
1092,2,3,274
1093,2,3,275
1094,2,2,274
1095,2,2,272
1096,2,2,270
1097,3,2,270
1098,2,2,274
1099,2,2,274
1100,2,3,273
1101,2,3,270
1102,3,2,271
1103,2,3,273
1104,2,2,274
1105,2,3,275
1106,2,2,274
1107,2,2,272
1108,2,2,271
1109,2,2,270
1110,2,2,271
1111,2,2,273
1112,2,2,274
1113,2,2,274
1114,1,2,274
1115,2,2,272
1116,2,2,271
1117,2,2,270
1118,2,2,272
1119,2,2,273
1120,2,2,274
1121,2,2,274
1122,2,1,273
1123,1,1,272
1124,1,2,270
1125,2,2,270
1126,2,2,272
1127,2,3,273
1128,1,2,274
1129,2,2,274
1130,2,2,274
1131,2,2,272
1132,2,2,270
1133,1,1,270
1134,2,2,272
1135,2,1,273
1136,2,2,274
1137,2,2,274
1138,2,1,274
1139,2,2,271
1140,2,2,270
1141,2,1,271
