step,A0read,A1read,A2read
0,0,249,273
50,247,247,270
100,247,247,271
150,249,248,272
200,250,249,274
250,250,250,274
300,250,250,274
350,248,247,271
400,246,245,269
450,246,247,271
500,248,247,272
550,249,249,273
600,250,249,274
650,251,249,274
700,248,246,272
750,245,243,270
800,242,235,270
850,229,221,272
900,222,175,273
950,118,38,274
1000,22,16,274
1001,6,6,270
1002,6,6,269
1003,7,6,272
1004,7,6,273
1005,6,6,274
1006,6,7,274
1007,6,6,272
1008,6,6,270
1009,5,6,269
1010,5,6,271
1011,6,5,273
1012,6,6,274
1013,6,6,274
1014,5,6,273
1015,5,5,272
1016,5,5,269
1017,5,4,271
1018,5,5,272
1019,5,5,274
1020,5,4,274
1021,5,4,273
1022,5,4,271
1023,4,4,271
1024,5,5,273
1025,5,5,274
1026,4,4,273
1027,4,4,272
1028,4,4,270
1029,4,4,270
1030,4,4,272
1031,4,4,273
1032,4,4,274
1033,4,5,274
1034,4,5,272
1035,4,4,271
1036,4,4,271
1037,4,5,274
1038,4,4,273
1039,4,4,270
1040,4,4,270
1041,4,4,273
1042,4,3,274
1043,4,4,274
1044,4,4,273
1045,4,3,271
1046,3,4,269
1047,3,3,271
1048,3,4,273
1049,3,4,273
1050,3,4,274
1051,3,3,273
1052,3,3,271
1053,3,3,270
1054,3,3,271
1055,3,3,272
1056,3,3,274
1057,3,4,274
1058,4,3,272
1059,3,3,270
1060,3,3,271
1061,3,3,273
1062,3,3,274
1063,3,3,273
1064,3,3,271
1065,2,3,270
1066,3,2,271
1067,3,3,273
1068,3,2,274
1069,3,3,274
1070,2,3,273
1071,2,2,270
1072,3,3,270
1073,3,2,273
1074,2,3,274
1075,2,3,271
1076,2,2,271
1077,2,3,274
1078,2,3,271
1079,2,3,273
1080,3,3,274
1081,2,2,273
1082,2,2,270
1083,2,2,271
1084,2,2,273
1085,3,2,274
1086,2,3,272
1087,2,3,270
1088,2,2,271
1089,2,2,273
1090,3,3,274
1091,2,2,273
1092,2,2,270
1093,2,2,273
1094,2,2,274
1095,2,2,273
1096,2,2,271
1097,2,2,272
1098,2,2,273
1099,2,2,274
1100,2,2,271
1101,2,2,270
1102,2,2,272
1103,2,2,273
1104,2,2,274
1105,2,3,272
1106,2,2,271
1107,2,2,273
1108,2,2,274
1109,2,2,272
1110,2,2,270
1111,2,2,271
1112,2,1,273
1113,2,1,274
1114,2,1,273
1115,2,2,270
1116,1,1,272
1117,2,2,273
1118,2,2,274
1119,2,2,273
1120,2,2,270
1121,2,1,272
1122,2,2,274
1123,2,2,272
1124,2,2,270
1125,2,2,270
1126,1,2,271
1127,2,2,273
1128,1,2,274
1129,2,2,274
1130,1,1,272
1131,2,2,271
1132,1,1,270
1133,1,2,271
1134,2,1,272
1135,1,2,274
1136,1,2,274
1137,2,2,273
1138,2,1,271
1139,1,1,270
1140,2,2,270
1141,1,1,272
1142,1,1,273
1143,1,1,273
1144,1,2,272
1145,1,1,270
1146,1,1,270
1147,1,1,272
1148,1,1,273
1149,2,1,274
1150,1,1,274
1151,1,1,273
1152,1,1,271
1153,1,1,269
1154,1,2,271
1155,1,2,273
1156,1,2,274
1157,1,1,273
1158,1,1,271
1159,1,1,270
1160,1,1,271
1161,1,1,273
1162,1,2,274
1163,1,1,274
1164,1,2,271
1165,1,2,269
1166,1,1,272
1167,1,1,272
1168,1,1,274
1169,1,1,273
1170,1,2,271
1171,1,1,269
1172,1,1,271
1173,1,1,272
1174,1,1,274
1175,1,1,274
1176,1,1,273
1177,1,1,272
1178,1,1,270
1179,1,1,270
1180,1,1,271
1181,1,1,274
1182,1,2,274
1183,1,1,272
1184,1,1,270
1185,1,2,272
1186,1,1,273
1187,1,1,274
1188,1,1,274
1189,1,1,273
1190,1,1,271
1191,1,1,270
1192,1,1,271
1193,1,2,273
1194,1,2,274
1195,1,1,274
1196,1,1,273
1197,1,1,272
1198,1,1,270
1199,1,1,270
1200,1,1,271
1201,1,1,273
1202,1,1,274
1203,1,2,272
1204,1,1,270
1205,1,1,272
1206,1,1,273
1207,1,1,274
1208,1,1,274
1209,1,1,272
1210,1,1,271
1211,1,1,269
1212,1,1,271
1213,1,1,273
1214,1,1,274
1215,1,1,272
1216,1,0,271
1217,1,2,270
1218,1,1,272
1219,1,1,273
1220,1,1,274
1221,1,1,274
1222,1,1,273
1223,1,1,271
1224,1,1,270
1225,1,1,272
1226,1,1,274
1227,1,1,274
1228,1,1,273
1229,1,1,271
1230,1,1,269
1231,1,1,271
1232,1,1,272
1233,1,1,273
1234,1,1,274
1235,1,0,274
1236,1,1,272
1237,1,1,270
1238,1,0,271
1239,1,1,272
1240,1,1,273
1241,1,1,274
1242,1,1,275
1243,1,1,273
1244,1,1,271
1245,1,1,270
1246,1,1,272
1247,1,1,274
1248,1,1,274
1249,1,1,273
1250,1,1,271
1251,0,1,269
1252,1,1,271
1253,1,1,272
1254,1,1,274
1255,1,1,274
1256,1,1,273
1257,1,1,271
1258,0,1,270
1259,1,1,271
1260,1,1,272
1261,1,1,274
1262,1,1,274
1263,0,1,274
1264,1,0,272
1265,1,1,270
1266,1,1,270
1267,1,1,272
1268,1,1,273
1269,1,0,274
1270,1,0,272
1271,1,1,270
1272,1,1,271
1273,1,1,272
1274,1,0,273
1275,1,1,274
1276,1,1,273
1277,1,1,271
1278,1,0,270
1279,1,1,272
1280,1,1,273
1281,1,1,274
1282,0,1,274
1283,1,1,273
1284,0,1,272
1285,1,1,270
1286,1,1,271
1287,0,1,272
1288,0,1,273
1289,1,1,274
1290,1,0,272
1291,1,1,269
1292,1,1,272
1293,0,1,273
1294,0,1,274
1295,1,1,274
1296,1,1,274
1297,1,1,272
1298,1,1,271
1299,1,1,270
1300,1,1,272
1301,1,0,274
1302,0,1,274
1303,1,1,272
1304,1,1,271
1305,1,1,270
1306,1,1,272
1307,0,1,273
1308,1,1,273
1309,1,1,271
1310,1,1,270
1311,1,0,272
1312,0,1,274
1313,1,1,274
1314,1,1,273
1315,1,1,272
1316,1,1,270
1317,0,1,271
1318,1,1,273
1319,1,1,274
1320,1,1,274
1321,1,0,272
1322,0,1,271
1323,1,1,270
1324,0,0,271
1325,1,1,273
1326,1,1,274
1327,1,1,274
1328,0,0,273
1329,0,1,270
1330,0,1,271
1331,1,1,272
1332,0,0,275
1333,1,1,274
1334,0,1,270
1335,0,1,271
1336,0,1,272
1337,1,1,274
1338,1,0,272
1339,1,1,270
1340,0,1,270
1341,1,1,272
1342,0,1,273
1343,0,1,274
