step,A0read,A1read,A2read
0,1,266,284
50,263,263,282
100,265,264,284
150,266,265,285
200,267,266,286
250,266,266,284
300,264,263,283
350,263,261,282
400,265,264,284
450,266,265,285
500,266,266,286
550,267,267,286
600,266,266,285
650,265,264,283
700,264,261,281
750,262,260,283
800,259,256,285
850,257,249,285
900,243,202,286
950,140,73,285
1000,68,9,284
1001,8,8,283
1002,8,8,282
1003,8,7,283
1004,8,7,284
1005,8,8,286
1006,8,8,286
1007,7,7,285
1008,8,7,284
1009,7,7,282
1010,8,7,282
1011,7,7,284
1012,7,7,285
1013,8,7,286
1014,7,7,286
1015,7,6,286
1016,7,6,284
1017,6,6,282
1018,6,6,282
1019,6,6,284
1020,6,6,285
1021,6,6,286
1022,6,6,286
1023,6,5,285
1024,6,5,283
1025,6,6,282
1026,6,6,283
1027,6,5,284
1028,6,4,285
1029,6,5,285
1030,6,6,286
1031,5,5,285
1032,5,5,282
1033,5,4,282
1034,5,4,284
1035,5,4,286
1036,5,5,286
1037,5,5,282
1038,5,5,283
1039,5,5,284
1040,5,5,285
1041,5,4,285
1042,5,5,286
1043,5,4,285
1044,5,4,283
1045,4,4,282
1046,4,4,282
1047,4,3,284
1048,4,4,285
1049,4,4,286
1050,4,5,285
1051,5,4,285
1052,5,4,283
1053,4,3,282
1054,4,4,283
1055,4,4,284
1056,4,4,285
1057,4,4,286
1058,4,4,286
1059,3,3,285
1060,4,4,282
1061,4,4,281
1062,3,3,283
1063,4,3,284
1064,3,3,285
1065,4,3,286
1066,4,3,286
1067,4,4,284
1068,4,3,283
1069,4,3,282
1070,4,3,284
1071,4,3,284
1072,4,4,285
1073,4,3,286
1074,3,3,285
1075,3,3,283
1076,3,3,282
1077,3,3,283
1078,3,3,283
1079,4,2,285
1080,3,3,286
1081,3,3,286
1082,3,3,284
1083,4,4,282
1084,3,3,282
1085,3,2,283
1086,3,3,284
1087,3,4,286
1088,3,4,286
1089,3,3,285
1090,3,3,284
1091,3,2,282
1092,3,2,283
