step,A0read,A1read,A2read
0,132,263,282
50,263,261,283
100,265,266,286
150,267,265,286
200,265,264,283
250,264,263,282
300,263,263,283
350,265,265,284
400,265,265,285
450,267,267,286
500,267,266,285
550,266,265,285
600,265,263,282
650,263,261,282
700,263,261,283
750,263,261,284
800,260,256,286
850,257,243,286
900,243,222,285
950,155,67,283
1000,36,8,281
1001,8,9,283
1002,8,8,285
1003,9,9,286
1004,8,7,285
1005,9,8,283
1006,7,7,281
1007,8,7,283
1008,7,7,284
1009,8,6,285
1010,8,7,286
1011,7,6,286
1012,7,7,283
1013,8,6,282
1014,7,7,283
1015,7,6,283
1016,7,7,285
1017,7,6,286
1018,7,5,284
1019,6,6,283
1020,6,6,282
1021,6,5,283
1022,6,6,285
1023,6,6,285
1024,6,5,285
1025,6,6,282
1026,6,5,281
1027,6,6,283
1028,6,5,285
1029,6,6,285
1030,6,5,285
1031,6,5,285
1032,5,5,284
1033,5,5,282
1034,5,5,282
1035,5,4,284
1036,5,5,286
1037,5,5,285
1038,5,5,284
1039,5,4,282
1040,6,4,285
1041,5,5,285
1042,5,4,286
1043,5,4,285
1044,4,4,283
1045,5,4,282
1046,4,4,283
1047,5,4,284
1048,4,4,285
1049,4,3,286
1050,5,4,285
1051,5,3,283
1052,5,4,282
1053,4,3,281
1054,4,4,284
1055,4,4,285
1056,4,4,285
1057,4,4,286
1058,4,3,284
1059,4,3,282
1060,3,3,281
1061,3,4,283
1062,3,3,284
1063,4,4,285
1064,4,3,286
1065,4,4,285
1066,4,4,282
1067,4,4,284
1068,4,4,285
1069,4,3,286
1070,3,4,285
1071,3,3,283
1072,4,3,282
1073,3,3,282
1074,3,3,283
1075,2,3,286
1076,3,3,285
1077,3,3,282
1078,3,3,283
1079,4,3,285
1080,4,3,286
1081,4,3,285
1082,3,2,285
1083,3,3,282
1084,3,3,283
1085,3,3,285
1086,3,3,286
1087,2,3,285
1088,3,2,283
1089,3,3,282
1090,3,3,283
1091,3,2,284
1092,4,3,285
1093,3,2,285
1094,3,3,285
1095,3,2,284
1096,3,3,282
1097,3,2,282
1098,3,3,285
1099,3,2,285
1100,2,3,286
1101,3,2,284
1102,3,2,283
1103,3,2,281
1104,3,3,283
1105,2,2,284
1106,3,3,285
1107,3,2,286
1108,3,3,285
1109,3,2,284
1110,2,2,282
1111,2,2,282
1112,3,2,283
1113,2,2,285
1114,2,2,286
1115,2,2,286
1116,2,2,285
1117,3,2,283
1118,3,2,281
1119,3,2,283
1120,2,2,284
1121,3,2,285
1122,3,1,286
1123,3,2,285
1124,2,1,284
1125,3,2,282
1126,2,2,285
1127,2,1,286
1128,2,2,284
1129,3,1,283
1130,3,3,281
1131,2,2,283
1132,2,3,284
1133,2,2,285
1134,2,3,285
1135,2,2,285
1136,2,2,284
1137,2,2,282
1138,2,1,285
1139,2,1,285
1140,2,2,284
1141,3,2,282
1142,3,2,282
1143,2,1,283
1144,2,2,285
1145,2,2,286
1146,3,2,283
1147,2,2,282
1148,2,1,284
1149,2,2,285
1150,1,2,286
1151,2,2,285
1152,2,2,283
1153,2,1,281
1154,2,1,283
1155,2,2,285
1156,2,2,285
1157,3,2,282
1158,2,2,282
1159,2,1,284
1160,2,1,285
1161,2,1,286
1162,2,1,285
1163,2,2,283
1164,2,1,282
1165,2,1,285
1166,2,2,286
1167,2,1,284
1168,1,2,282
1169,2,1,281
1170,1,1,283
1171,2,1,284
1172,1,2,285
1173,2,1,286
1174,2,1,285
1175,2,1,283
1176,2,1,282
1177,2,2,282
1178,2,2,285
1179,0,2,286
1180,2,1,286
1181,2,2,285
1182,1,1,284
1183,2,2,282
1184,2,1,283
1185,1,1,284
1186,2,1,285
1187,2,1,284
1188,2,2,282
1189,2,1,282
1190,2,1,283
1191,2,1,285
1192,2,2,285
1193,2,1,286
1194,1,2,284
1195,1,1,282
1196,1,2,281
1197,1,0,283
1198,1,1,284
1199,1,1,285
1200,2,1,286
1201,1,1,285
1202,2,2,284
1203,2,1,282
1204,2,2,282
1205,2,1,284
1206,2,1,285
1207,2,1,286
1208,2,2,285
1209,2,1,285
1210,1,1,282
1211,2,1,281
1212,1,1,283
1213,1,1,285
1214,1,1,285
1215,1,1,285
1216,1,1,285
1217,2,2,281
1218,2,0,284
1219,1,1,284
1220,2,1,286
1221,2,1,286
1222,2,1,285
1223,1,1,284
1224,1,1,282
1225,1,2,282
1226,1,1,284
1227,2,1,285
1228,1,1,285
1229,1,1,285
1230,1,1,284
1231,1,1,282
1232,2,1,282
1233,2,1,283
1234,2,2,285
1235,2,2,285
1236,2,1,286
1237,1,1,285
1238,1,1,283
