step,A0read,A1read,A2read
0,145,255,275
50,256,255,274
100,254,251,270
150,254,254,274
200,255,255,275
250,254,253,272
300,253,254,275
350,252,250,271
400,253,254,273
450,255,255,275
500,255,255,274
550,253,251,271
600,250,250,271
650,253,253,273
700,253,252,274
750,253,251,274
800,252,245,274
850,236,227,272
900,226,180,270
950,175,36,272
1000,27,7,272
1001,7,7,274
1002,7,8,275
1003,7,7,274
1004,6,7,272
1005,7,6,270
1006,7,7,271
1007,7,6,272
1008,6,6,274
1009,6,6,274
1010,6,6,274
1011,6,6,273
1012,6,5,271
1013,6,6,271
1014,5,5,272
1015,5,6,274
1016,6,6,274
1017,5,6,275
1018,6,5,274
1019,5,5,271
1020,5,5,270
1021,5,5,271
1022,5,4,273
1023,5,5,274
1024,5,5,275
1025,5,5,271
1026,5,4,272
1027,4,5,273
1028,5,5,274
1029,5,5,274
1030,5,5,274
1031,4,4,272
1032,4,5,270
1033,4,4,271
1034,4,5,273
1035,4,4,274
1036,4,5,275
1037,4,4,271
1038,4,4,270
1039,4,4,272
1040,4,4,273
1041,4,4,274
1042,4,4,274
1043,4,4,274
1044,3,4,272
1045,3,4,270
1046,3,3,271
1047,4,3,273
1048,3,4,273
1049,4,4,275
1050,4,4,275
1051,4,4,274
1052,4,4,271
1053,3,4,270
1054,3,3,272
1055,3,3,273
1056,4,3,274
1057,3,3,275
1058,3,3,273
1059,3,3,272
1060,3,3,270
1061,3,4,271
1062,3,3,273
1063,3,3,274
1064,3,3,275
1065,3,2,275
1066,3,3,272
1067,3,3,270
1068,3,3,271
1069,3,3,273
1070,3,3,274
1071,3,3,274
1072,3,3,275
1073,3,3,273
1074,3,2,272
1075,3,3,271
1076,3,3,272
1077,2,2,274
1078,3,2,274
1079,3,3,274
1080,2,3,272
1081,3,3,271
1082,3,3,271
1083,3,2,272
1084,2,3,274
1085,3,3,275
1086,3,3,274
1087,2,2,271
1088,2,2,270
1089,3,2,272
1090,3,3,274
1091,2,2,275
1092,2,3,274
1093,2,2,273
1094,2,2,270
1095,2,3,271
1096,2,2,273
1097,2,3,275
1098,2,2,271
1099,2,2,272
1100,2,2,273
1101,2,2,275
1102,2,3,274
1103,2,2,271
1104,2,2,272
1105,2,2,273
1106,2,2,275
1107,2,2,274
1108,2,1,271
1109,2,2,272
1110,2,1,273
1111,2,2,274
1112,1,2,274
1113,2,2,271
1114,2,2,271
1115,2,2,273
1116,2,3,275
1117,2,2,275
1118,2,2,272
1119,1,1,270
1120,2,2,273
1121,1,1,275
1122,2,1,274
1123,2,2,270
1124,1,2,272
1125,2,2,273
1126,2,2,274
1127,2,2,274
1128,2,2,271
1129,2,2,271
1130,2,2,273
1131,1,2,274
1132,2,1,274
1133,2,1,271
1134,1,2,272
1135,2,2,273
1136,2,2,274
1137,2,2,274
1138,1,1,271
