step,A0read,A1read,A2read
0,135,264,288
50,269,269,289
100,270,268,287
150,267,266,285
200,267,266,287
250,269,269,288
300,270,268,288
350,269,268,287
400,268,267,286
450,266,264,284
500,266,265,286
550,267,267,287
600,269,268,289
650,269,268,289
700,268,267,286
750,266,262,284
800,262,258,286
850,259,244,287
900,230,223,288
950,206,76,289
1000,49,8,287
1001,8,8,286
1002,8,8,284
1003,8,7,286
1004,8,8,287
1005,8,8,288
1006,8,8,288
1007,8,7,289
1008,8,8,287
1009,8,7,286
1010,8,7,284
1011,7,7,286
1012,8,7,287
1013,7,7,288
1014,7,8,288
1015,7,6,288
1016,6,6,287
1017,6,7,285
1018,6,6,285
1019,6,6,286
1020,7,7,287
1021,6,6,289
1022,6,6,288
1023,6,6,287
1024,6,5,285
1025,6,6,284
1026,6,6,286
1027,6,5,287
1028,6,6,289
1029,6,6,288
1030,6,5,288
1031,6,5,286
1032,5,4,285
1033,5,5,285
1034,5,5,286
1035,6,4,288
1036,6,5,286
1037,5,5,285
1038,5,4,286
1039,5,4,287
1040,5,5,288
1041,5,5,289
1042,5,4,287
1043,4,5,286
1044,4,4,284
1045,4,4,285
1046,4,5,286
1047,4,4,288
1048,4,4,288
1049,4,4,288
1050,4,4,288
1051,4,4,285
1052,5,4,285
1053,4,3,286
1054,4,4,287
1055,4,4,288
1056,5,4,288
1057,4,4,289
1058,4,3,287
1059,4,4,285
1060,4,4,284
1061,4,3,286
1062,3,3,287
1063,4,4,289
1064,3,3,289
1065,4,4,287
1066,4,4,286
1067,3,3,284
1068,4,4,285
1069,4,3,287
1070,4,3,288
1071,4,4,288
1072,4,3,288
1073,4,2,287
1074,3,3,286
1075,3,3,287
1076,3,3,287
1077,3,3,288
1078,3,3,288
1079,3,3,287
1080,3,3,286
1081,4,3,284
1082,3,3,286
1083,3,2,286
1084,3,3,288
1085,3,3,289
1086,3,3,287
1087,3,2,285
1088,3,3,286
1089,3,2,288
1090,3,2,289
1091,3,3,288
1092,2,3,287
1093,3,3,285
1094,3,4,284
1095,3,-3,286
1096,-3,-2,288
1097,-3,-3,288
1098,-3,-3,286
1099,-3,-3,285
1100,-3,-3,286
1101,-3,-3,286
1102,-3,-4,288
1103,-3,-3,288
1104,-3,-3,289
1105,-3,-3,288
1106,-3,-3,286
1107,-2,-3,285
1108,-3,-3,286
1109,-3,-3,288
