step,A0read,A1read,A2read
0,127,250,270
50,252,251,270
100,254,254,274
150,256,256,274
200,256,255,274
250,255,254,272
300,253,252,270
350,252,252,271
400,253,253,272
450,254,254,273
500,256,255,274
550,256,255,274
600,254,251,271
650,253,253,273
700,255,254,274
750,253,252,274
800,252,249,274
850,245,228,270
900,203,186,272
950,46,44,273
1000,45,7,274
1001,7,7,275
1002,7,7,274
1003,7,7,273
1004,6,7,270
1005,6,7,270
1006,7,6,272
1007,6,7,273
1008,6,6,274
1009,6,6,274
1010,6,6,273
1011,6,6,271
1012,6,6,270
1013,6,6,272
1014,6,5,273
1015,6,6,274
1016,6,5,274
1017,6,6,273
1018,5,5,272
1019,6,5,270
1020,5,5,271
1021,5,5,272
1022,5,5,273
1023,5,6,274
1024,5,5,274
1025,5,5,273
1026,5,5,270
1027,5,5,270
1028,5,4,272
1029,5,5,273
1030,4,5,274
1031,4,4,275
1032,4,4,274
1033,4,4,272
1034,4,4,270
1035,4,4,271
1036,4,5,272
1037,4,4,274
1038,4,4,273
1039,4,4,271
1040,4,4,270
1041,4,4,272
1042,4,4,273
1043,4,3,274
1044,4,4,272
1045,3,3,271
1046,3,4,270
1047,4,4,272
1048,4,3,273
1049,4,4,274
1050,4,3,274
1051,4,3,273
1052,3,4,271
1053,3,4,270
1054,3,4,272
1055,4,4,273
1056,3,3,274
1057,3,4,274
1058,4,4,273
1059,3,3,272
1060,3,3,270
1061,3,3,271
1062,3,3,272
1063,3,3,274
1064,3,3,274
1065,3,3,274
1066,3,3,272
1067,3,3,270
1068,3,3,270
1069,3,3,271
1070,3,3,273
1071,3,3,274
1072,3,3,274
1073,3,3,273
1074,3,2,271
1075,3,2,270
1076,3,3,271
1077,3,3,273
1078,2,3,274
1079,3,3,274
1080,3,3,274
1081,3,3,272
1082,3,2,271
1083,2,2,270
1084,2,3,271
1085,2,3,273
1086,2,2,274
1087,2,3,274
1088,2,3,273
1089,3,3,270
1090,2,3,270
1091,2,2,272
1092,2,2,273
1093,3,3,274
1094,2,3,274
1095,2,3,274
1096,2,2,273
1097,2,2,270
1098,2,2,273
1099,2,2,274
1100,2,2,274
1101,2,2,273
1102,2,2,271
1103,2,2,270
1104,2,2,271
1105,2,2,272
1106,2,2,274
1107,2,2,274
1108,2,2,271
1109,2,2,270
1110,2,2,272
1111,2,2,273
1112,2,2,274
1113,1,2,274
1114,2,2,273
1115,2,2,272
1116,2,2,270
1117,2,2,270
1118,2,2,272
1119,2,2,273
1120,2,2,274
1121,2,1,274
1122,2,2,272
