step,A0read,A1read,A2read
0,123,251,271
50,253,254,274
100,255,255,272
150,251,249,271
200,253,253,273
250,254,254,275
300,255,254,274
350,255,254,273
400,253,252,271
450,250,251,270
500,253,252,272
550,254,253,273
600,255,254,274
650,254,254,274
700,254,252,272
750,252,248,271
800,244,241,270
850,241,226,271
900,217,183,272
950,115,44,274
1000,25,7,274
1001,7,7,274
1002,7,7,272
1003,6,7,270
1004,7,7,272
1005,6,6,273
1006,7,7,274
1007,7,7,275
1008,6,6,274
1009,6,6,273
1010,6,6,270
1011,6,6,270
1012,6,5,272
1013,6,6,274
1014,6,6,274
1015,6,6,274
1016,5,6,273
1017,5,5,270
1018,5,5,271
1019,5,5,272
1020,5,5,273
1021,5,5,275
1022,6,5,274
1023,5,5,272
1024,5,4,270
1025,4,5,271
1026,5,5,273
1027,5,5,273
1028,4,5,275
1029,4,5,274
1030,5,5,273
1031,5,5,271
1032,4,4,270
1033,4,4,271
1034,4,4,273
1035,4,4,274
1036,4,4,273
1037,4,4,271
1038,4,4,270
1039,4,4,272
1040,4,3,273
1041,4,4,274
1042,3,4,274
1043,4,3,273
1044,4,4,271
1045,4,4,270
1046,3,4,272
1047,3,3,274
1048,4,3,274
1049,3,3,274
1050,3,3,273
1051,4,3,272
1052,3,3,269
1053,4,3,271
1054,3,3,272
1055,3,3,274
1056,3,3,274
1057,3,4,273
1058,3,4,271
1059,3,3,270
1060,3,3,271
1061,3,3,272
1062,3,3,274
1063,3,3,274
1064,3,3,274
1065,3,3,273
1066,3,2,271
1067,3,3,269
1068,3,3,272
1069,3,3,273
1070,3,3,274
1071,3,3,274
1072,3,2,273
1073,3,3,272
1074,2,2,270
1075,3,3,271
1076,3,3,272
1077,3,2,274
1078,2,3,275
1079,3,3,274
1080,3,2,272
1081,2,3,271
1082,3,2,271
1083,3,2,272
1084,2,2,273
1085,2,3,274
1086,2,2,274
1087,3,3,273
1088,2,3,271
1089,2,3,270
1090,3,3,272
1091,2,2,273
1092,2,2,274
1093,2,2,274
1094,2,2,273
1095,2,3,271
1096,2,3,270
1097,2,2,271
1098,2,3,274
1099,2,2,274
1100,3,2,274
1101,2,2,272
1102,2,3,270
1103,2,2,271
1104,3,2,272
1105,2,2,273
1106,2,2,274
1107,2,2,274
1108,2,2,273
1109,2,2,271
1110,2,2,270
1111,2,2,272
1112,2,2,273
1113,1,2,274
1114,2,1,274
1115,2,2,273
1116,2,2,272
1117,2,2,270
1118,1,2,271
1119,2,2,272
1120,2,2,273
1121,2,1,274
1122,2,2,274
1123,2,2,272
1124,2,1,270
1125,2,2,271
1126,2,2,272
1127,2,2,273
1128,1,2,273
1129,1,2,274
1130,2,2,274
1131,2,2,270
1132,1,2,272
1133,1,2,274
1134,2,2,274
1135,2,2,272
1136,1,1,270
1137,2,2,270
1138,1,1,272
1139,2,2,274
1140,1,1,274
1141,1,1,275
1142,1,1,273
1143,2,1,271
1144,2,2,270
1145,1,2,272
1146,1,2,273
1147,2,2,274
1148,1,2,275
1149,1,2,273
1150,1,1,272
1151,2,1,270
1152,1,1,270
1153,1,1,272
1154,1,2,274
1155,1,1,274
1156,1,2,274
1157,1,1,270
1158,1,2,271
1159,2,2,272
1160,2,2,273
1161,1,2,274
1162,1,2,274
1163,1,1,274
1164,1,1,271
1165,1,1,270
1166,1,1,271
1167,1,1,273
1168,1,1,274
1169,1,1,274
1170,1,1,273
1171,1,1,272
1172,1,1,270
1173,1,2,271
1174,1,2,272
1175,1,2,274
1176,1,1,275
1177,1,1,274
1178,1,1,272
1179,1,1,269
1180,1,1,271
1181,1,1,272
1182,1,1,274
1183,1,1,274
1184,1,1,274
1185,1,1,273
1186,1,1,271
1187,1,1,270
1188,1,1,272
1189,1,1,273
1190,1,2,274
1191,1,1,274
1192,1,1,272
1193,1,1,271
1194,1,1,271
1195,1,1,272
1196,1,1,273
1197,1,1,274
1198,1,1,275
1199,1,1,272
1200,1,2,270
1201,1,1,272
1202,1,1,273
1203,1,2,274
1204,1,1,275
