step,A0read,A1read,A2read
0,0,255,274
50,252,251,271
100,255,254,273
150,255,255,274
200,256,256,274
250,256,255,273
300,254,253,271
350,252,251,269
400,252,253,271
450,253,253,273
500,255,255,274
550,256,255,273
600,253,252,271
650,251,250,270
700,253,252,272
750,253,251,274
800,249,246,274
850,247,231,274
900,230,184,272
950,180,40,270
1000,22,7,270
1001,7,7,272
1002,7,6,273
1003,7,6,274
1004,6,7,274
1005,7,7,272
1006,7,6,270
1007,6,6,270
1008,6,6,272
1009,6,6,273
1010,6,6,274
1011,6,6,274
1012,6,6,272
1013,6,6,270
1014,6,6,270
1015,5,5,272
1016,6,6,273
1017,6,5,274
1018,6,6,274
1019,5,6,273
1020,6,5,271
1021,5,5,270
1022,5,6,272
1023,5,5,273
1024,6,5,274
1025,5,5,274
1026,5,5,273
1027,4,5,271
1028,4,4,271
1029,4,4,273
1030,4,5,274
1031,4,4,274
1032,5,5,273
1033,4,4,270
1034,4,5,271
1035,4,4,273
1036,4,5,274
1037,5,4,272
1038,4,4,270
1039,4,3,272
1040,4,4,272
1041,4,4,274
1042,4,4,274
1043,3,4,273
1044,4,3,272
1045,4,3,270
1046,4,4,271
1047,4,4,272
1048,3,4,273
1049,4,4,274
1050,3,4,274
1051,4,4,272
1052,3,3,270
1053,3,3,271
1054,3,3,272
1055,3,3,273
1056,4,3,274
1057,3,4,274
1058,3,4,272
1059,3,3,271
1060,3,3,270
1061,3,3,272
1062,3,3,272
1063,4,4,273
1064,4,3,274
1065,3,3,273
1066,3,3,271
1067,3,3,269
1068,3,3,271
1069,3,3,272
1070,3,3,273
1071,3,3,274
1072,3,3,274
1073,3,3,273
1074,3,3,271
1075,2,3,270
1076,3,3,271
1077,3,3,273
1078,3,3,273
1079,3,2,274
1080,3,2,273
1081,2,2,271
1082,3,3,270
1083,2,2,271
1084,2,3,272
1085,3,3,273
1086,2,3,271
1087,2,2,269
1088,2,3,272
1089,2,3,272
1090,3,2,274
1091,3,3,274
1092,2,2,274
1093,3,2,272
1094,2,2,270
1095,2,2,270
1096,2,2,273
1097,2,3,274
1098,2,2,273
1099,2,2,271
1100,2,2,270
1101,2,2,271
1102,2,3,272
1103,2,3,273
1104,2,2,274
1105,2,2,274
1106,2,2,272
1107,2,2,270
1108,2,2,270
1109,2,1,272
1110,2,2,273
1111,2,2,274
1112,2,2,274
1113,2,2,273
1114,2,2,271
1115,1,2,270
1116,2,2,271
1117,2,2,272
1118,2,2,274
1119,2,2,274
1120,2,2,273
1121,2,1,271
1122,1,1,270
1123,2,2,271
1124,2,2,272
1125,2,2,273
1126,2,2,274
1127,2,2,274
1128,2,1,272
1129,2,2,270
1130,2,2,270
1131,2,1,272
1132,1,1,273
1133,2,2,274
1134,2,1,274
1135,1,2,273
1136,2,2,271
1137,1,1,269
1138,1,2,271
1139,1,2,272
1140,1,1,273
1141,2,1,274
1142,1,2,274
1143,2,2,271
1144,1,2,270
1145,2,1,271
1146,2,1,272
1147,2,1,273
1148,2,1,274
1149,1,1,274
1150,2,2,272
1151,1,2,270
1152,2,2,269
1153,1,1,272
1154,1,1,273
1155,1,2,274
1156,2,2,274
1157,1,1,273
1158,1,2,270
1159,1,2,274
1160,2,1,273
1161,1,1,270
1162,1,1,271
1163,1,1,273
1164,1,1,274
1165,1,1,274
1166,1,2,270
1167,1,2,274
1168,2,1,270
1169,1,1,270
1170,2,1,272
1171,1,1,273
1172,1,1,274
1173,1,2,272
1174,1,1,270
1175,1,1,270
1176,2,1,272
1177,1,2,273
1178,2,2,274
1179,1,1,274
1180,1,1,272
1181,1,1,271
1182,1,1,270
1183,1,2,271
1184,0,2,273
1185,1,1,274
1186,1,1,274
1187,1,2,273
1188,1,1,271
1189,1,2,270
1190,2,1,271
1191,1,1,273
1192,2,1,274
1193,1,1,274
1194,1,1,274
1195,1,1,271
1196,1,1,270
1197,1,1,271
1198,1,1,272
1199,1,1,273
1200,1,1,274
1201,1,2,274
1202,1,1,272
1203,1,1,270
1204,1,1,270
1205,1,1,272
1206,1,1,273
1207,1,1,274
1208,1,1,272
1209,1,1,271
1210,1,1,272
1211,1,1,273
1212,1,0,274
1213,1,1,274
1214,1,1,272
1215,1,1,270
1216,1,1,271
1217,1,2,273
1218,1,1,271
1219,1,1,270
1220,1,1,271
1221,1,1,272
1222,1,0,273
1223,1,1,274
1224,1,1,273
1225,1,1,271
1226,1,1,270
1227,1,1,271
1228,1,1,272
1229,1,1,273
1230,1,1,274
1231,1,1,274
1232,1,1,273
1233,1,1,270
1234,1,1,270
1235,1,0,272
1236,1,1,273
1237,1,1,274
1238,1,1,274
1239,1,1,273
1240,1,1,271
1241,1,1,270
1242,1,1,271
1243,1,1,272
1244,1,1,273
1245,1,1,274
1246,1,1,274
1247,1,1,270
1248,1,1,272
1249,1,0,273
1250,1,1,275
1251,1,1,274
1252,1,1,272
1253,1,1,270
1254,1,1,271
1255,0,1,273
1256,0,1,274
1257,1,1,274
1258,1,1,272
1259,1,1,270
1260,1,1,271
1261,1,1,272
1262,1,1,274
1263,1,1,274
1264,1,1,273
1265,1,1,272
1266,1,1,270
1267,1,1,272
1268,1,1,272
1269,1,1,274
1270,1,1,274
1271,1,1,274
1272,1,0,272
1273,1,1,270
1274,1,1,270
1275,0,2,272
1276,1,1,273
1277,1,1,274
1278,1,0,272
1279,1,1,270
1280,1,1,270
1281,1,1,272
1282,1,1,273
1283,1,1,274
1284,1,1,274
1285,1,1,273
1286,1,1,271
1287,1,0,270
1288,0,1,272
1289,1,1,273
1290,1,0,274
1291,1,0,274
1292,1,1,274
1293,1,1,272
1294,1,1,270
1295,1,1,270
1296,1,1,272
1297,0,1,274
1298,1,1,274
1299,1,0,274
1300,1,1,271
1301,1,1,270
1302,1,1,270
1303,1,1,272
1304,0,1,273
1305,1,0,274
1306,1,1,274
1307,1,1,273
1308,1,0,270
1309,1,1,269
1310,1,1,271
1311,1,1,273
1312,1,1,274
1313,1,0,274
1314,0,1,273
