step,A0read,A1read,A2read
0,126,253,271
50,251,251,270
100,252,252,273
150,255,255,275
200,256,255,274
250,254,253,272
300,252,252,271
350,251,251,271
400,253,253,272
450,254,254,273
500,255,255,274
550,256,255,275
600,254,254,273
650,253,251,271
700,250,249,270
750,251,248,271
800,247,246,274
850,243,229,274
900,230,186,275
950,120,46,274
1000,43,7,272
1001,7,7,271
1002,7,6,270
1003,6,7,273
1004,6,7,274
1005,7,7,275
1006,6,7,274
1007,6,7,272
1008,6,6,271
1009,6,6,270
1010,6,6,271
1011,6,6,273
1012,6,6,275
1013,6,6,274
1014,6,6,273
1015,6,6,271
1016,6,6,271
1017,5,6,273
1018,5,6,274
1019,5,5,275
1020,5,6,275
1021,5,5,274
1022,5,5,272
1023,5,5,270
1024,5,5,272
1025,5,5,273
1026,4,4,274
1027,4,5,275
1028,5,5,274
1029,5,5,272
1030,5,5,270
1031,4,5,271
1032,5,4,272
1033,5,4,274
1034,5,4,274
1035,5,4,275
1036,4,5,271
1037,4,4,271
1038,4,4,273
1039,4,4,274
1040,4,4,275
1041,4,4,275
1042,4,4,273
1043,4,4,271
1044,4,4,270
1045,3,4,272
1046,4,4,273
1047,4,4,274
1048,4,3,275
1049,3,4,273
1050,3,4,272
1051,3,3,270
1052,4,4,272
1053,4,3,273
1054,4,4,274
1055,3,3,274
1056,3,3,274
1057,3,3,273
1058,3,3,271
1059,3,4,270
1060,3,3,272
1061,3,3,274
1062,3,3,270
1063,3,3,270
1064,3,3,272
1065,3,3,274
1066,3,3,274
1067,3,3,272
1068,3,3,271
1069,3,3,271
1070,3,3,273
1071,3,2,274
1072,3,3,274
1073,3,4,274
1074,3,3,274
1075,2,3,272
1076,3,3,270
1077,3,3,272
1078,2,2,273
1079,2,3,274
1080,2,3,275
1081,2,3,274
1082,3,3,272
1083,2,3,271
1084,3,3,271
1085,3,3,272
1086,2,3,274
1087,2,3,275
1088,2,2,271
1089,2,2,270
1090,2,3,272
1091,2,2,273
1092,2,2,274
1093,2,2,275
1094,2,2,274
1095,2,2,272
1096,2,2,270
1097,2,2,273
1098,2,2,274
1099,2,2,275
1100,2,3,274
1101,2,2,272
1102,2,2,271
1103,2,2,271
1104,2,2,273
1105,2,2,274
1106,2,2,275
1107,2,2,274
1108,2,2,272
1109,2,2,270
1110,2,2,271
1111,2,2,273
1112,2,3,274
1113,2,2,275
1114,2,2,275
1115,2,2,272
1116,2,2,271
1117,2,1,271
1118,2,2,272
1119,2,2,273
1120,1,2,274
1121,2,2,275
1122,2,2,273
1123,2,2,271
1124,2,1,270
1125,2,2,272
1126,2,2,273
1127,2,3,274
1128,2,2,275
1129,2,2,274
1130,2,2,273
1131,1,1,271
1132,2,1,270
1133,1,2,273
1134,2,2,274
1135,2,2,275
1136,1,1,275
1137,1,2,274
1138,2,1,272
1139,1,2,271
1140,2,1,271
1141,2,2,273
