step,A0read,A1read,A2read
0,-1,288,323
50,288,289,324
100,288,289,323
150,287,287,321
200,285,286,321
250,286,287,322
300,287,288,323
350,288,288,324
400,289,289,324
450,288,289,323
500,287,288,322
550,285,286,320
600,285,287,322
650,286,287,323
700,287,289,324
750,288,288,324
800,282,281,323
850,279,273,322
900,247,230,320
950,105,120,322
1000,67,12,323
1001,10,12,321
1002,9,11,321
1003,9,11,322
1004,10,11,323
1005,9,11,324
1006,9,11,323
1007,8,10,322
1008,9,10,320
1009,8,10,322
1010,8,10,323
1011,8,9,324
1012,8,9,324
1013,7,9,324
1014,7,9,322
1015,7,9,321
1016,7,9,322
1017,7,9,323
1018,7,9,324
1019,7,9,324
1020,7,8,320
1021,7,8,322
1022,7,8,323
1023,6,7,324
1024,6,7,324
1025,6,7,323
1026,6,8,322
1027,6,7,322
1028,6,8,322
1029,5,8,324
1030,3,8,324
1031,6,8,324
1032,5,7,323
1033,5,7,321
1034,5,7,321
1035,5,7,322
1036,5,7,322
1037,5,7,324
1038,5,7,322
1039,5,7,321
1040,5,7,322
1041,5,7,324
1042,5,7,324
1043,5,7,323
1044,5,6,321
1045,6,6,320
1046,4,6,322
1047,4,6,323
1048,4,6,324
1049,4,6,325
1050,4,6,324
1051,4,6,322
1052,4,6,321
1053,4,6,321
1054,4,6,323
1055,4,6,323
1056,4,6,324
1057,4,6,324
1058,4,6,323
1059,3,5,322
1060,3,5,320
1061,3,5,322
1062,3,5,324
1063,4,5,324
1064,3,5,324
1065,3,5,323
1066,3,5,321
1067,3,5,321
1068,3,5,322
1069,3,5,323
1070,4,5,323
1071,3,5,324
1072,3,5,322
1073,3,5,321
1074,3,5,321
1075,3,4,322
1076,3,5,323
1077,3,4,324
1078,3,4,324
1079,2,4,323
1080,3,4,321
1081,3,4,321
1082,2,4,323
1083,2,5,324
1084,3,4,323
1085,3,5,322
1086,2,4,321
1087,3,4,321
1088,2,4,322
1089,2,4,323
1090,3,4,324
1091,2,4,324
1092,3,4,323
1093,2,4,322
1094,2,4,322
1095,2,3,323
1096,2,5,324
1097,3,4,324
1098,2,4,323
1099,3,4,322
1100,2,3,321
1101,2,4,321
1102,2,4,322
1103,2,4,323
1104,2,3,324
1105,2,3,323
1106,2,4,321
1107,2,4,321
1108,2,4,322
1109,2,4,323
1110,2,4,324
1111,2,4,325
1112,1,4,324
1113,2,4,322
1114,2,3,321
1115,2,3,321
1116,2,3,322
1117,2,4,324
