step,A0read,A1read,A2read
0,1,246,269
50,249,249,273
100,250,250,274
150,250,250,274
200,249,248,272
250,247,247,270
300,245,245,271
350,248,248,272
400,249,250,274
450,250,250,273
500,249,248,272
550,248,246,270
600,246,246,270
650,248,247,272
700,248,248,274
750,247,246,274
800,247,243,274
850,229,222,272
900,221,172,271
950,121,34,271
1000,34,6,273
1001,7,7,274
1002,6,7,274
1003,5,6,274
1004,6,6,272
1005,6,6,269
1006,6,6,271
1007,6,6,273
1008,6,7,274
1009,6,6,274
1010,6,5,273
1011,6,6,270
1012,5,5,270
1013,5,5,272
1014,5,6,273
1015,5,5,274
1016,5,5,274
1017,6,5,273
1018,5,5,271
1019,5,5,270
1020,5,4,272
1021,5,4,273
1022,5,5,274
1023,5,5,274
1024,5,4,273
1025,4,5,270
1026,5,5,270
1027,5,4,272
1028,5,4,273
1029,4,5,274
1030,4,4,274
1031,4,4,272
1032,3,4,270
1033,4,4,271
1034,4,4,273
1035,4,4,274
1036,4,4,271
1037,4,4,270
1038,4,4,271
1039,4,4,272
1040,4,4,274
1041,4,3,274
1042,4,4,274
1043,3,3,273
1044,4,4,270
1045,3,4,270
1046,3,3,272
1047,3,3,273
1048,3,3,274
1049,3,4,271
1050,3,3,270
1051,3,2,273
1052,3,3,274
1053,3,4,272
1054,3,3,269
1055,3,3,272
1056,3,3,273
1057,4,3,274
1058,3,3,273
1059,3,3,270
1060,3,3,270
1061,3,2,272
1062,3,3,273
1063,3,3,274
1064,3,3,274
1065,3,3,273
1066,3,3,271
1067,3,3,270
1068,3,3,271
1069,3,2,272
1070,3,3,274
1071,2,3,273
1072,2,3,272
1073,2,2,270
1074,2,3,271
1075,2,2,273
1076,2,3,273
1077,2,2,274
1078,3,2,274
1079,2,3,272
1080,3,2,270
1081,3,2,270
1082,2,2,272
1083,2,2,273
1084,2,2,274
1085,2,3,275
1086,2,2,272
1087,2,3,271
1088,2,2,270
1089,2,3,271
1090,2,2,273
1091,2,2,274
1092,2,2,274
1093,2,3,274
1094,2,2,270
1095,2,2,270
1096,2,2,274
1097,2,2,274
1098,2,2,272
1099,1,1,270
1100,2,2,270
1101,2,2,271
1102,2,2,273
1103,2,2,274
1104,2,2,274
1105,2,2,273
1106,2,2,270
1107,2,2,270
1108,1,3,271
1109,1,1,273
1110,2,2,274
1111,2,2,274
1112,2,2,274
1113,2,2,271
1114,2,2,272
1115,1,1,273
1116,2,1,274
1117,2,2,274
1118,2,2,272
1119,2,2,270
1120,2,2,270
1121,2,2,271
1122,2,2,272
1123,2,2,274
1124,1,2,275
1125,1,2,273
1126,2,1,271
