step,A0read,A1read,A2read
0,122,123,269
50,246,245,270
100,246,245,270
150,244,244,268
200,242,241,266
250,242,243,268
300,243,243,269
350,245,244,270
400,246,245,270
450,246,245,270
500,244,244,269
550,243,242,266
600,241,241,267
650,242,242,268
700,243,242,269
750,244,242,269
800,242,235,270
850,227,225,270
900,217,168,268
950,167,32,266
1000,17,6,267
1001,7,6,268
1002,7,7,269
1003,6,6,270
1004,6,6,270
1005,6,6,269
1006,6,6,268
1007,6,6,266
1008,5,6,267
1009,5,6,268
1010,6,5,269
1011,6,5,270
1012,6,5,271
1013,6,6,269
1014,5,5,268
1015,5,5,266
1016,5,5,267
1017,5,5,268
1018,5,5,270
1019,5,5,270
1020,5,5,270
1021,5,5,269
1022,5,5,267
1023,4,5,266
1024,5,4,268
1025,5,4,268
1026,5,4,270
1027,5,4,270
1028,4,5,270
1029,4,4,269
1030,4,4,267
1031,4,4,266
1032,3,4,267
1033,4,3,269
1034,4,3,270
1035,4,4,271
1036,4,4,270
1037,4,4,266
1038,4,3,268
1039,4,4,269
1040,4,3,270
1041,4,4,270
1042,3,4,270
1043,3,3,269
1044,3,4,267
1045,3,4,265
1046,4,4,269
1047,3,3,270
1048,3,4,270
1049,3,4,268
1050,3,3,267
1051,3,3,266
1052,3,4,267
1053,3,3,269
1054,3,4,270
1055,3,3,270
1056,3,3,270
1057,3,3,268
1058,3,3,267
1059,3,3,266
1060,3,3,268
1061,3,3,269
1062,3,3,270
1063,3,3,270
1064,3,3,270
1065,3,3,268
1066,3,3,266
1067,3,3,266
1068,2,3,268
1069,3,3,269
1070,3,3,270
1071,3,3,270
1072,3,3,269
1073,2,3,267
1074,3,3,266
1075,2,3,268
1076,3,2,268
1077,3,3,269
1078,2,3,270
1079,2,2,270
1080,2,2,269
1081,3,3,267
1082,2,3,266
1083,2,3,267
1084,2,2,269
1085,2,2,270
1086,3,2,271
1087,2,2,270
1088,2,3,268
1089,2,3,266
1090,2,2,266
1091,2,2,267
1092,2,2,269
1093,2,2,270
1094,2,2,270
1095,2,2,270
1096,2,2,268
1097,2,2,266
1098,2,2,268
1099,2,2,270
1100,2,1,270
1101,2,2,270
1102,2,2,269
1103,2,2,268
1104,2,2,266
1105,2,2,267
1106,2,2,268
1107,2,2,269
1108,2,2,271
1109,2,1,270
1110,2,2,269
1111,2,2,267
1112,1,2,266
1113,2,2,267
1114,2,2,269
1115,2,2,270
1116,2,2,270
1117,2,2,270
1118,2,1,268
1119,2,2,267
1120,2,1,266
1121,2,2,267
1122,2,2,269
1123,1,2,270
1124,2,2,270
1125,1,1,269
1126,2,2,268
1127,2,2,266
1128,1,2,266
1129,1,1,268
1130,2,2,269
1131,1,2,270
1132,1,2,271
1133,2,2,270
1134,1,1,268
1135,1,1,266
1136,1,1,267
1137,2,2,269
1138,1,1,270
1139,1,1,270
1140,1,2,270
1141,1,2,270
1142,2,2,268
1143,1,2,266
1144,1,2,267
1145,1,1,268
1146,1,1,269
1147,1,2,270
1148,1,2,270
1149,1,2,269
1150,1,1,268
1151,1,1,266
1152,1,1,267
1153,1,1,268
1154,2,1,270
1155,1,0,270
1156,1,2,270
1157,1,1,269
1158,1,1,266
1159,1,1,268
1160,1,2,269
1161,1,2,270
1162,1,1,270
1163,2,1,270
1164,1,1,268
1165,1,1,266
1166,1,1,267
1167,1,1,268
1168,1,1,269
1169,1,1,270
1170,1,1,271
1171,1,2,270
1172,1,2,268
1173,1,2,266
1174,1,1,267
1175,1,1,268
1176,1,1,270
1177,1,1,270
1178,1,2,271
1179,1,1,269
1180,1,1,268
1181,1,1,266
1182,1,1,267
1183,1,1,269
1184,1,1,269
1185,1,1,270
1186,1,1,270
1187,1,2,269
1188,1,1,267
1189,1,1,266
1190,1,1,267
1191,1,1,269
1192,1,1,270
1193,1,1,270
1194,1,1,271
1195,1,2,269
1196,1,1,268
1197,1,1,266
1198,1,1,268
1199,1,1,269
1200,1,1,270
1201,1,1,271
1202,1,1,270
1203,1,1,269
1204,1,1,267
1205,1,1,266
1206,1,1,268
1207,1,1,269
1208,1,1,270
1209,1,1,270
1210,1,1,270
1211,1,1,269
1212,1,1,267
1213,1,1,266
1214,1,1,268
1215,1,1,269
1216,1,1,270
1217,1,1,271
1218,1,1,267
1219,1,1,266
1220,1,1,267
1221,1,1,269
1222,1,1,270
1223,1,1,270
1224,1,1,270
1225,1,1,269
1226,0,1,267
1227,0,1,266
1228,1,1,268
1229,1,1,269
1230,1,1,270
1231,1,0,270
1232,1,1,270
1233,1,1,268
1234,1,1,266
1235,1,0,267
1236,1,1,268
1237,1,1,269
1238,1,1,270
1239,1,2,270
1240,1,1,269
1241,1,1,268
1242,1,1,266
1243,1,0,267
1244,1,1,268
1245,1,1,270
1246,1,1,270
1247,1,1,270
1248,1,1,269
1249,0,1,267
1250,0,1,265
1251,1,1,267
1252,1,1,268
1253,1,0,270
1254,1,1,271
1255,1,1,270
1256,1,1,268
1257,1,1,267
1258,1,1,266
1259,1,1,267
1260,0,1,269
1261,1,0,269
1262,1,1,270
1263,0,1,270
1264,1,1,269
1265,1,1,267
1266,1,1,266
1267,1,1,268
1268,1,1,269
1269,1,1,270
1270,1,1,270
1271,1,0,270
1272,1,1,268
1273,1,1,267
1274,0,1,267
1275,1,1,268
1276,0,1,269
1277,1,1,270
1278,0,1,269
1279,1,1,268
1280,1,1,266
1281,1,1,267
1282,1,0,269
1283,1,1,269
1284,1,1,270
1285,1,1,270
1286,1,1,269
1287,1,1,267
1288,1,1,266
1289,0,1,268
1290,0,1,269
1291,1,1,270
1292,0,1,271
1293,1,1,267
1294,0,1,267
1295,1,1,270
1296,1,1,270
1297,1,1,268
1298,0,1,266
1299,1,0,267
1300,1,1,269
1301,0,1,270
1302,1,1,269
1303,1,1,268
1304,1,1,265
1305,1,1,268
1306,1,1,269
1307,1,1,270
1308,1,1,270
1309,1,1,266
1310,1,1,266
1311,1,0,268
1312,0,1,270
1313,1,1,270
1314,1,1,270
1315,0,1,266
1316,1,1,268
1317,0,1,269
1318,1,1,270
1319,0,1,270
1320,1,1,269
1321,1,1,267
1322,0,1,268
1323,0,0,269
1324,1,1,271
1325,1,1,270
1326,1,1,268
1327,1,1,266
1328,1,1,269
1329,1,1,270
1330,0,0,270
1331,1,1,268
1332,1,1,266
1333,1,1,267
1334,0,0,269
1335,0,0,270
1336,1,1,270
1337,1,1,266
1338,0,1,268
1339,1,1,269
1340,1,1,270
1341,1,1,270
1342,1,1,267
1343,1,1,267
1344,0,1,269
1345,1,0,270
1346,0,0,270
1347,1,1,270
1348,0,1,269
1349,0,1,267
1350,1,1,266
1351,1,1,268
1352,1,1,269
1353,1,1,270
1354,0,1,270
1355,0,0,270
1356,0,1,268
1357,1,1,267
1358,1,1,266
1359,1,1,268
1360,0,0,269
1361,0,1,270
1362,1,1,270
1363,1,1,270
1364,1,1,268
1365,0,1,267
1366,1,1,267
1367,0,1,268
1368,1,1,269
1369,1,1,270
1370,1,1,270
1371,0,1,269
1372,0,1,268
1373,0,1,266
1374,0,0,267
1375,0,0,268
1376,0,0,270
1377,1,1,270
1378,0,1,270
1379,1,1,270
1380,1,1,267
1381,0,0,266
1382,0,1,267
1383,1,1,268
1384,0,1,270
1385,0,1,270
1386,1,0,270
1387,1,1,269
1388,1,1,267
1389,1,1,266
1390,1,1,267
1391,1,1,269
1392,1,1,269
1393,0,0,270
1394,0,1,270
1395,0,0,269
1396,0,1,267
1397,1,1,268
1398,0,1,269
1399,0,0,270
1400,1,0,270
1401,1,0,270
1402,1,1,268
1403,1,1,267
1404,0,1,267
1405,1,1,268
1406,0,1,270
1407,1,1,270
1408,1,0,270
1409,1,1,270
1410,0,1,268
1411,0,1,266
1412,0,0,267
1413,0,1,268
1414,1,1,269
1415,1,1,270
1416,1,1,271
1417,0,1,269
1418,0,1,268
1419,0,0,266
1420,0,1,267
1421,0,0,269
1422,1,1,270
1423,1,1,270
1424,1,0,271
1425,0,1,269
1426,0,1,267
1427,0,0,266
1428,1,1,268
1429,1,1,269
1430,0,1,269
1431,0,1,270
1432,0,0,270
1433,1,0,267
1434,0,0,268
1435,0,0,269
1436,1,0,270
1437,1,1,271
1438,0,0,269
1439,1,1,267
1440,0,1,266
1441,0,0,268
1442,1,1,269
1443,0,1,270
1444,1,1,270
1445,0,0,269
1446,0,0,266
1447,1,1,267
1448,0,1,268
1449,1,1,269
1450,1,1,270
1451,1,1,270
1452,0,0,270
1453,1,0,268
1454,0,0,267
1455,1,1,270
1456,0,1,270
1457,0,0,267
1458,0,1,266
1459,0,0,267
1460,0,1,268
1461,1,1,270
1462,1,0,270
1463,1,0,270
1464,1,0,269
1465,1,1,267
1466,0,1,266
1467,1,1,268
1468,0,1,269
1469,1,1,271
1470,1,1,270
1471,0,0,270
1472,0,1,269
1473,1,0,267
1474,1,1,266
1475,1,0,268
1476,0,1,269
1477,0,1,270
1478,0,1,271
1479,0,0,270
1480,0,0,268
1481,0,1,267
1482,0,1,267
1483,0,1,268
1484,1,1,269
1485,0,1,270
1486,0,1,270
1487,0,0,269
1488,0,0,268
1489,0,0,267
1490,1,1,267
1491,1,0,269
1492,0,0,270
1493,0,1,271
1494,0,1,270
1495,1,1,267
1496,1,1,266
1497,0,0,268
1498,0,1,269
1499,1,1,270
1500,1,1,270
1501,1,0,268
1502,0,1,266
1503,0,1,268
1504,0,0,269
1505,0,1,270
1506,1,0,270
1507,1,0,269
1508,1,1,268
1509,0,1,266
1510,0,1,267
1511,1,0,269
1512,0,1,270
1513,1,1,270
1514,0,0,269
1515,0,0,267
1516,0,1,268
1517,0,1,269
1518,0,0,270
1519,0,0,271
1520,0,1,270
1521,1,1,269
1522,1,0,266
1523,1,1,267
1524,0,1,269
1525,0,1,269
1526,0,1,270
1527,1,0,271
1528,0,1,269
1529,1,1,267
1530,1,0,266
1531,1,1,267
1532,1,0,269
1533,0,1,270
1534,0,0,270
1535,0,0,270
1536,0,0,269
1537,0,1,267
1538,1,1,266
1539,0,1,268
1540,0,1,268
1541,0,1,270
1542,1,1,270
1543,1,0,269
1544,0,0,268
1545,1,1,266
1546,0,0,266
1547,0,1,268
1548,0,1,269
1549,1,0,270
1550,0,1,270
1551,1,0,269
1552,1,0,267
1553,1,0,265
1554,0,0,267
1555,1,0,268
1556,0,1,270
1557,1,1,270
1558,0,0,269
1559,0,1,268
1560,0,0,266
1561,0,1,265
1562,0,0,267
1563,0,0,268
1564,1,0,269
1565,0,1,270
1566,0,1,269
1567,1,0,266
1568,1,1,266
1569,0,1,266
1570,0,1,267
1571,0,1,269
1572,0,1,269
1573,0,1,269
1574,0,1,268
1575,0,0,265
1576,0,1,268
1577,0,1,269
1578,0,1,269
1579,0,1,269
1580,0,0,267
1581,0,0,266
1582,0,1,266
1583,0,1,267
1584,0,1,268
1585,1,1,269
1586,0,1,269
1587,0,1,268
1588,0,0,266
1589,1,0,265
1590,0,0,266
1591,1,1,267
1592,0,0,268
1593,0,0,269
1594,0,1,268
1595,0,1,266
1596,0,1,265
1597,0,1,266
1598,0,1,266
1599,0,0,267
1600,0,0,269
1601,0,1,269
1602,0,1,268
1603,0,0,265
1604,1,0,264
1605,0,1,266
1606,0,0,267
1607,0,0,268
1608,0,0,268
1609,0,0,268
1610,0,1,267
1611,0,1,265
1612,0,1,264
1613,0,1,266
1614,0,1,267
1615,0,1,269
1616,0,1,269
1617,0,1,268
1618,0,1,267
1619,0,1,265
1620,0,1,265
1621,0,0,267
1622,0,1,267
1623,0,0,269
1624,1,1,268
1625,0,1,267
1626,0,0,265
1627,0,1,264
1628,0,0,266
1629,0,1,268
1630,0,1,269
1631,0,1,269
1632,0,1,268
1633,0,1,266
1634,1,0,264
1635,0,0,267
1636,1,1,268
1637,0,0,269
1638,0,0,269
1639,0,0,267
1640,1,0,265
1641,0,0,264
1642,0,1,266
1643,0,1,267
1644,0,1,268
1645,0,1,269
1646,0,1,269
1647,0,0,267
1648,0,0,265
1649,0,0,265
1650,0,1,266
1651,0,1,268
1652,0,1,268
1653,1,1,269
1654,1,0,268
1655,0,0,267
1656,0,0,265
1657,0,1,266
1658,0,1,267
1659,0,1,268
1660,0,1,268
1661,0,0,269
1662,0,1,268
1663,0,0,266
1664,1,0,264
1665,0,0,266
1666,1,0,267
1667,0,1,269
1668,0,1,269
1669,0,0,268
1670,1,0,267
1671,0,0,265
1672,1,1,264
1673,0,1,266
1674,0,1,267
1675,1,1,268
1676,0,1,269
1677,1,1,268
1678,0,0,267
1679,1,0,265
1680,0,0,265
1681,1,0,267
1682,0,1,267
1683,0,1,269
1684,0,1,269
1685,0,0,268
1686,0,0,266
1687,0,1,265
1688,0,1,266
1689,0,1,267
1690,0,1,268
1691,0,1,269
1692,0,1,268
1693,0,0,267
1694,0,0,266
1695,1,1,266
1696,0,0,267
1697,0,0,269
1698,0,0,269
1699,0,1,268
1700,1,1,267
1701,1,0,264
1702,0,1,266
1703,0,1,267
1704,0,0,268
1705,0,0,269
1706,0,1,269
1707,1,1,268
1708,0,0,266
1709,0,1,265
1710,0,0,266
1711,0,1,267
1712,0,0,268
1713,0,0,269
1714,1,0,269
1715,0,1,267
1716,0,1,266
1717,0,1,264
1718,0,0,266
1719,0,1,267
1720,0,1,268
1721,0,0,268
