step,A0read,A1read,A2read
0,126,252,272
50,255,255,274
100,255,254,272
150,250,250,270
200,252,252,272
250,253,253,273
300,255,255,274
350,255,255,274
400,254,254,273
450,253,251,271
500,251,250,270
550,252,252,272
600,253,253,273
650,254,254,274
700,252,251,271
750,248,246,270
800,246,242,272
850,243,233,273
900,228,184,274
950,119,42,274
1000,36,7,271
1001,7,7,270
1002,6,7,272
1003,7,7,273
1004,7,7,274
1005,7,7,273
1006,7,7,272
1007,6,6,270
1008,6,7,270
1009,6,6,272
1010,6,6,273
1011,6,6,274
1012,6,6,274
1013,6,6,272
1014,5,6,271
1015,6,5,270
1016,5,5,271
1017,6,5,272
1018,5,6,274
1019,5,5,274
1020,5,6,274
1021,5,5,272
1022,5,5,270
1023,5,5,270
1024,5,5,273
1025,4,5,273
1026,5,5,274
1027,5,4,273
1028,5,4,272
1029,5,5,271
1030,4,4,270
1031,4,4,271
1032,5,4,273
1033,4,4,274
1034,4,4,270
1035,4,5,272
1036,4,4,273
1037,4,4,274
1038,4,4,272
1039,4,4,270
1040,3,4,270
1041,4,4,272
1042,4,4,273
1043,3,3,274
1044,4,4,273
1045,4,4,272
1046,4,3,270
1047,4,4,269
1048,4,3,271
1049,4,3,273
1050,4,4,273
1051,3,3,274
1052,4,3,273
1053,3,3,271
1054,3,4,270
1055,3,3,271
1056,3,4,272
1057,3,3,274
1058,3,3,274
1059,3,4,273
1060,3,3,272
1061,3,3,270
1062,3,3,270
1063,3,3,272
1064,3,3,273
1065,3,3,274
1066,3,3,273
1067,3,3,273
1068,3,3,270
1069,2,3,269
1070,3,3,271
1071,3,3,273
1072,3,2,274
1073,2,3,274
1074,2,3,273
1075,3,3,271
1076,3,3,270
1077,3,2,271
1078,3,3,273
1079,3,3,273
1080,2,2,274
1081,3,2,274
1082,2,2,272
1083,3,3,270
1084,2,3,271
1085,2,3,272
1086,2,3,274
1087,2,3,274
1088,2,2,273
1089,2,2,272
1090,3,2,269
1091,2,2,271
1092,2,3,273
1093,2,3,273
1094,2,2,274
1095,2,2,274
1096,2,2,273
1097,2,2,270
1098,2,2,272
1099,2,2,273
1100,2,2,274
1101,2,2,273
1102,2,2,270
1103,2,2,271
1104,2,2,272
1105,2,2,274
1106,2,2,274
1107,2,2,273
1108,2,2,271
1109,2,2,270
1110,2,2,273
1111,2,1,274
1112,2,2,274
1113,2,2,273
1114,2,2,271
1115,2,2,271
1116,2,2,272
1117,2,2,274
1118,2,2,274
1119,2,2,273
1120,2,2,270
1121,2,2,271
1122,2,2,272
1123,2,2,274
1124,2,2,273
1125,2,2,271
1126,2,2,269
1127,2,2,272
1128,2,1,273
1129,2,2,274
1130,2,2,274
1131,2,2,273
1132,2,1,272
1133,1,2,270
1134,2,2,271
1135,2,2,272
1136,1,2,273
1137,2,1,275
1138,1,2,274
1139,2,2,272
1140,1,2,270
1141,2,2,270
1142,2,2,271
1143,1,2,273
1144,1,2,274
1145,2,2,274
1146,1,2,271
1147,1,1,272
1148,1,1,273
1149,1,1,274
1150,2,1,274
1151,1,1,274
1152,1,1,272
1153,1,1,271
1154,1,1,272
1155,2,2,273
1156,2,2,273
1157,1,1,272
1158,2,2,270
1159,1,1,270
1160,1,1,272
1161,1,1,273
1162,2,1,274
1163,1,1,274
1164,1,1,273
1165,1,1,271
1166,1,1,269
1167,1,1,271
1168,1,1,273
1169,1,2,274
1170,1,2,274
1171,1,1,274
1172,1,1,272
1173,1,1,270
1174,1,1,270
1175,1,1,272
1176,1,1,273
1177,2,1,274
1178,1,1,274
1179,1,1,272
1180,1,1,270
1181,1,1,270
1182,1,1,271
1183,1,1,273
1184,1,1,274
1185,1,1,274
1186,1,1,274
1187,1,1,272
1188,1,1,270
1189,1,1,271
1190,1,1,273
1191,1,1,274
1192,1,1,274
1193,1,1,273
1194,1,1,272
1195,1,1,270
1196,1,1,270
1197,1,2,272
1198,1,1,273
1199,2,2,274
1200,1,2,274
1201,1,1,273
1202,1,0,270
1203,1,0,270
1204,1,1,271
1205,1,1,274
1206,1,1,274
1207,1,1,273
1208,1,1,271
1209,1,1,269
1210,1,1,271
1211,1,2,272
1212,1,2,274
1213,1,1,274
1214,1,1,273
1215,1,1,271
1216,1,1,271
1217,1,1,273
1218,0,1,273
1219,1,1,274
1220,2,1,274
1221,1,2,272
1222,1,1,270
1223,1,1,271
1224,1,1,272
1225,1,1,274
1226,1,1,274
1227,1,1,274
1228,1,1,272
1229,1,1,270
1230,1,1,269
1231,1,1,271
1232,1,1,273
1233,1,1,274
1234,0,0,274
1235,1,1,273
1236,1,2,271
1237,1,1,270
1238,1,1,271
1239,0,1,273
1240,1,1,274
1241,1,1,275
1242,1,1,274
1243,1,1,272
1244,1,1,270
1245,1,1,270
1246,1,1,272
1247,1,1,273
1248,1,1,274
1249,1,2,274
1250,1,1,273
1251,1,1,270
1252,1,1,269
1253,1,1,271
1254,0,1,272
1255,1,2,274
1256,1,1,274
1257,1,1,273
1258,1,1,271
1259,1,1,270
1260,1,1,272
1261,1,1,273
1262,1,1,274
1263,1,1,274
1264,1,1,273
1265,1,1,271
1266,1,1,270
1267,1,1,271
1268,1,1,272
1269,1,1,274
1270,1,1,273
1271,1,1,271
1272,1,1,270
1273,1,1,271
1274,1,1,272
1275,1,1,273
1276,1,1,274
1277,1,1,272
1278,1,1,270
1279,1,1,271
1280,1,1,272
1281,1,1,274
1282,1,1,274
1283,1,1,274
1284,1,1,272
1285,1,1,270
1286,1,1,270
1287,1,1,274
1288,1,0,275
1289,0,1,273
1290,1,1,269
1291,1,1,271
1292,1,1,272
1293,1,1,274
1294,1,1,274
1295,1,1,273
1296,1,1,270
1297,1,1,272
1298,0,1,273
1299,1,1,274
1300,0,1,274
1301,0,1,273
1302,1,1,271
1303,1,0,270
1304,0,1,271
1305,1,0,272
1306,1,1,273
1307,1,1,275
1308,0,0,272
1309,1,1,271
1310,0,1,269
1311,0,1,272
1312,1,1,273
1313,1,1,275
1314,1,1,274
1315,1,1,274
1316,1,1,271
1317,0,1,270
1318,1,1,271
1319,1,1,272
1320,1,2,274
1321,1,1,274
1322,1,1,274
1323,1,1,273
1324,1,1,270
1325,1,1,272
1326,0,1,273
1327,0,1,274
1328,1,1,274
1329,1,1,273
1330,1,1,271
1331,1,1,270
1332,1,1,271
1333,1,1,273
1334,1,1,274
1335,1,1,273
1336,0,1,271
1337,0,1,269
1338,1,1,272
1339,1,0,273
1340,1,1,274
1341,0,1,274
1342,1,1,273
1343,1,1,272
1344,1,0,270
1345,1,0,271
1346,1,1,272
1347,1,1,274
1348,1,1,274
1349,1,1,274
1350,0,1,272
1351,1,0,270
1352,1,1,271
1353,1,1,272
1354,1,1,274
1355,0,1,274
1356,1,1,275
1357,0,0,273
1358,0,1,271
1359,1,1,270
1360,1,1,272
1361,0,0,273
1362,0,1,274
1363,1,1,274
1364,1,1,273
1365,1,0,271
1366,0,0,270
1367,1,1,271
1368,0,1,272
1369,1,0,273
1370,0,1,274
1371,1,1,272
1372,1,1,269
1373,1,1,274
1374,1,1,274
1375,1,1,272
1376,1,1,270
1377,1,1,271
1378,1,1,273
1379,1,1,274
1380,1,0,273
1381,1,0,270
1382,0,1,271
1383,1,1,272
1384,1,1,273
1385,1,1,274
1386,0,1,274
1387,0,1,271
1388,0,1,270
1389,0,1,273
1390,1,1,273
1391,1,1,272
1392,1,1,270
1393,1,1,271
1394,1,1,272
1395,1,1,274
1396,1,1,274
1397,0,1,272
1398,1,1,270
1399,0,1,271
1400,0,0,273
1401,1,0,273
1402,1,0,274
1403,1,1,274
1404,1,1,272
1405,0,0,271
1406,1,0,270
1407,1,0,272
1408,1,1,273
1409,1,1,274
1410,1,1,274
1411,0,1,272
1412,1,1,270
1413,0,1,270
1414,0,0,272
1415,1,1,273
1416,1,0,274
1417,0,0,274
1418,0,1,273
1419,1,0,271
1420,1,1,270
1421,0,1,272
1422,1,1,273
1423,1,0,274
1424,1,0,274
1425,0,1,272
1426,0,1,271
1427,0,0,270
1428,0,1,273
1429,1,1,274
1430,0,1,273
1431,1,0,270
1432,1,1,270
1433,0,1,272
1434,1,1,273
1435,1,1,274
1436,1,0,273
1437,0,0,271
1438,1,0,273
1439,1,1,274
1440,1,1,274
1441,1,1,273
1442,0,1,271
1443,1,1,270
1444,0,1,271
1445,1,0,272
1446,0,1,273
1447,1,0,275
1448,0,1,274
1449,0,1,272
1450,0,0,270
1451,0,1,270
1452,1,1,272
1453,1,1,273
1454,0,1,274
1455,1,1,273
1456,0,1,271
1457,1,0,270
1458,0,1,271
1459,1,0,273
1460,1,1,274
1461,1,1,274
1462,1,1,273
1463,1,0,271
1464,0,1,270
1465,0,1,271
1466,1,1,272
1467,1,1,274
1468,0,0,274
1469,0,1,274
1470,0,1,272
1471,1,1,270
1472,1,1,271
1473,1,1,272
1474,0,1,273
1475,1,1,274
1476,0,0,273
1477,1,0,272
1478,0,1,270
1479,0,1,271
1480,1,1,272
1481,1,1,273
1482,1,0,274
1483,0,0,274
1484,0,1,273
1485,1,0,271
1486,1,0,269
1487,0,1,272
1488,1,1,273
1489,0,1,274
1490,1,0,274
1491,0,1,274
1492,1,0,271
1493,0,0,270
1494,0,0,272
1495,1,1,273
1496,1,1,274
1497,1,0,274
1498,0,0,272
1499,0,1,271
1500,1,1,270
1501,1,1,272
1502,1,1,273
1503,1,1,274
1504,0,0,274
1505,0,1,273
1506,0,1,271
1507,0,0,269
1508,1,0,271
1509,0,0,273
1510,1,1,274
1511,1,1,274
1512,1,1,274
1513,0,1,272
1514,1,0,270
1515,0,1,272
1516,1,1,273
1517,1,0,274
1518,0,0,274
1519,0,1,272
1520,0,0,270
1521,0,1,270
1522,0,1,272
1523,0,1,273
1524,1,0,274
1525,0,1,274
1526,0,1,273
1527,1,1,271
1528,0,1,270
1529,1,0,271
1530,1,0,273
1531,0,1,274
1532,0,0,274
1533,0,1,274
1534,0,0,271
1535,0,0,269
1536,1,0,271
1537,0,0,273
1538,1,0,274
1539,1,0,274
1540,0,0,274
1541,0,0,272
1542,1,0,270
1543,1,0,270
1544,1,0,272
1545,1,1,273
1546,1,0,274
1547,1,0,274
1548,1,1,273
1549,0,1,270
1550,1,0,270
1551,0,1,272
1552,1,0,273
1553,1,1,274
1554,0,1,275
1555,1,1,274
1556,0,1,271
1557,0,1,270
1558,1,1,271
1559,1,1,272
1560,0,1,273
1561,1,1,274
1562,0,0,274
1563,0,0,272
1564,1,0,270
1565,1,1,270
1566,0,0,272
1567,0,0,273
1568,0,0,274
1569,1,0,274
1570,1,1,273
1571,1,0,271
1572,1,1,269
1573,1,1,271
1574,0,1,274
1575,0,1,274
1576,0,1,272
1577,0,1,270
1578,0,1,270
1579,0,0,273
1580,0,1,273
1581,1,0,270
1582,1,0,270
1583,0,0,271
1584,0,0,273
1585,1,1,274
1586,0,1,274
1587,0,0,273
1588,1,0,272
1589,0,1,270
1590,1,1,271
1591,1,0,272
1592,0,0,273
1593,1,1,274
1594,0,0,274
1595,0,1,272
1596,1,1,270
1597,1,1,270
1598,0,1,272
1599,0,1,273
1600,1,1,274
1601,0,0,274
1602,0,1,273
1603,0,0,270
1604,0,0,270
1605,0,0,272
1606,0,0,273
1607,0,0,274
1608,0,1,274
1609,1,1,274
1610,1,0,272
1611,1,0,271
1612,1,1,271
1613,0,0,272
1614,0,1,274
1615,1,1,274
1616,0,1,274
1617,0,1,272
1618,0,1,270
1619,0,1,270
1620,1,1,272
1621,0,1,273
1622,0,0,274
1623,1,0,274
