step,A0read,A1read,A2read
0,256,254,272
50,252,252,272
100,253,255,275
150,252,254,272
200,252,253,273
250,255,252,272
300,255,256,275
350,256,255,270
400,252,253,273
450,256,255,275
500,255,254,274
550,256,256,274
600,253,252,270
650,252,252,272
700,254,255,275
750,252,249,272
800,245,240,270
850,228,228,274
900,185,185,273
950,114,48,275
1000,7,7,273
1001,7,8,275
1002,7,7,273
1003,6,7,274
1004,7,7,275
1005,7,7,273
1006,6,6,271
1007,6,6,273
1008,6,7,275
1009,6,6,273
1010,7,6,275
1011,6,6,272
1012,6,6,271
1013,6,6,273
1014,6,6,274
1015,6,6,274
1016,5,6,271
1017,6,6,272
1018,5,6,273
1019,5,6,275
1020,5,6,275
1021,5,5,274
1022,5,5,271
1023,5,5,275
1024,5,5,275
1025,5,5,273
1026,5,5,271
1027,5,5,274
1028,5,5,275
1029,4,4,271
1030,4,4,270
1031,5,4,273
1032,5,5,275
1033,4,4,272
1034,4,5,271
1035,4,4,273
1036,4,5,275
1037,4,4,273
1038,4,4,271
1039,4,4,273
1040,4,3,274
1041,4,4,275
1042,4,4,272
1043,4,4,270
1044,4,4,272
1045,3,4,274
1046,4,4,273
1047,3,4,270
1048,4,4,273
1049,3,4,275
1050,3,3,273
1051,4,3,274
1052,4,3,272
1053,3,3,270
1054,3,3,272
1055,3,3,270
1056,3,3,273
1057,3,3,274
1058,3,4,275
1059,3,3,274
1060,3,3,271
1061,3,3,270
1062,3,3,272
1063,3,3,274
1064,3,4,271
1065,3,4,272
1066,3,4,274
1067,3,3,275
1068,3,3,274
1069,3,3,272
1070,3,3,273
1071,3,4,274
1072,3,3,274
1073,3,3,273
1074,3,3,275
1075,3,3,271
1076,2,3,274
1077,3,3,271
1078,3,3,272
1079,2,3,272
1080,2,3,274
1081,3,3,275
1082,3,2,273
1083,3,3,270
1084,3,3,272
1085,3,3,274
1086,2,3,275
1087,2,2,272
1088,2,3,274
1089,2,3,275
1090,2,2,273
1091,2,3,270
1092,2,2,273
1093,2,3,275
1094,2,2,274
1095,2,2,271
1096,2,3,273
1097,2,2,275
1098,2,3,270
1099,2,2,272
1100,2,2,275
1101,2,2,274
1102,2,2,270
1103,2,2,274
1104,2,2,275
1105,2,2,272
1106,2,2,270
1107,2,2,272
1108,2,2,275
1109,2,3,274
1110,2,2,271
1111,2,3,274
1112,2,2,275
1113,2,2,272
1114,2,2,271
1115,2,2,273
1116,2,2,275
1117,2,3,272
1118,2,2,274
1119,2,2,275
1120,2,2,273
1121,2,2,275
1122,2,2,273
1123,1,2,273
1124,2,2,272
1125,2,2,273
1126,2,2,275
1127,2,2,272
1128,1,2,270
1129,2,1,274
1130,2,2,273
1131,1,2,275
1132,1,2,274
1133,2,2,270
1134,1,1,272
1135,1,2,273
1136,2,1,275
1137,2,1,271
1138,1,2,270
1139,1,1,275
1140,1,2,275
