step,A0read,A1read,A2read
0,0,254,273
50,256,257,275
100,256,254,272
150,253,254,272
200,256,255,274
250,257,256,275
300,257,256,275
350,256,255,272
400,254,252,270
450,253,254,272
500,255,255,273
550,256,256,274
600,257,256,274
650,254,253,271
700,252,250,271
750,252,249,272
800,251,245,274
850,247,231,275
900,232,187,274
950,42,41,271
1000,23,7,274
1001,7,7,275
1002,7,7,274
1003,8,7,272
1004,6,7,270
1005,7,7,272
1006,7,7,273
1007,6,6,274
1008,7,6,275
1009,6,6,274
1010,6,6,271
1011,6,6,270
1012,6,6,272
1013,6,6,273
1014,6,6,275
1015,6,5,273
1016,5,6,271
1017,5,5,271
1018,5,5,272
1019,5,5,274
1020,5,5,275
1021,5,5,273
1022,5,5,271
1023,5,4,270
1024,5,5,272
1025,5,5,274
1026,5,5,275
1027,5,5,274
1028,5,5,273
1029,4,4,271
1030,4,3,271
1031,4,5,273
1032,4,4,274
1033,4,4,274
1034,4,4,274
1035,4,4,272
1036,4,4,270
1037,4,4,274
1038,4,4,273
1039,4,4,271
1040,4,4,272
1041,4,4,274
1042,4,4,274
1043,4,4,274
1044,4,4,273
1045,4,4,272
1046,4,4,273
1047,4,4,274
1048,3,3,275
1049,3,4,274
1050,3,4,272
1051,3,3,271
1052,3,3,270
1053,3,3,273
1054,3,3,274
1055,3,4,274
1056,3,4,275
1057,3,3,274
1058,3,2,272
1059,3,3,271
1060,3,3,272
1061,3,3,272
1062,3,3,274
1063,3,3,274
1064,3,3,274
1065,3,3,271
1066,3,3,270
1067,3,3,272
1068,3,3,273
1069,3,3,275
1070,3,3,275
1071,2,3,275
1072,2,3,273
1073,2,3,272
1074,3,2,270
1075,3,3,272
1076,2,2,274
1077,3,3,275
1078,3,2,274
1079,3,3,273
1080,3,2,271
1081,2,3,271
1082,2,2,272
1083,2,2,273
1084,2,3,275
1085,2,3,275
1086,2,2,274
1087,2,2,272
1088,2,2,271
1089,2,2,272
1090,2,2,273
1091,2,2,275
1092,2,3,273
1093,2,2,271
1094,2,2,272
1095,2,2,273
1096,2,2,274
1097,2,3,274
1098,3,2,271
1099,1,2,270
1100,2,2,272
1101,2,2,274
1102,2,2,275
1103,2,2,275
1104,2,2,274
1105,2,2,272
1106,2,2,272
1107,2,2,274
1108,2,2,275
1109,2,2,273
1110,2,1,271
1111,2,2,271
1112,2,2,272
1113,2,2,274
1114,2,2,275
1115,2,2,275
1116,2,2,273
1117,2,2,271
1118,2,2,271
1119,2,2,272
1120,2,2,273
1121,2,1,275
1122,2,1,275
1123,1,2,273
1124,2,1,273
1125,1,2,274
1126,2,2,275
1127,2,1,274
1128,2,2,272
1129,1,2,270
1130,2,1,271
1131,2,2,273
1132,2,2,274
1133,2,2,275
1134,2,2,274
1135,2,1,273
1136,2,1,271
1137,2,1,271
1138,1,2,273
1139,2,2,274
1140,1,1,275
1141,2,1,275
1142,1,2,273
1143,1,1,270
1144,2,1,271
1145,1,1,273
1146,1,1,274
1147,1,2,275
1148,1,1,274
1149,1,1,272
1150,1,2,271
1151,1,1,272
1152,1,1,273
1153,1,2,274
1154,2,1,275
1155,2,2,274
1156,1,2,272
1157,1,1,271
1158,1,1,273
1159,2,1,274
1160,1,1,275
1161,1,1,275
1162,1,1,272
1163,1,1,271
1164,1,1,271
1165,1,1,273
1166,1,2,274
1167,1,1,275
1168,1,1,274
1169,1,1,273
1170,1,1,271
1171,1,1,271
1172,1,1,273
1173,1,1,274
1174,1,1,275
1175,1,1,275
1176,1,1,272
1177,1,1,270
1178,1,1,271
1179,1,1,273
1180,1,1,274
1181,1,2,275
1182,1,1,275
1183,1,2,273
1184,1,1,271
1185,1,1,270
1186,1,1,272
1187,1,1,274
1188,1,1,275
1189,1,1,275
1190,1,1,273
1191,1,1,270
1192,1,1,272
1193,1,1,274
1194,1,1,275
1195,1,1,274
1196,1,1,274
1197,1,2,274
1198,1,1,273
1199,1,1,271
1200,1,1,273
1201,1,1,274
1202,1,1,275
1203,1,1,273
1204,1,1,270
1205,1,1,272
1206,1,1,274
1207,1,1,275
1208,1,1,273
1209,2,1,270
1210,1,1,272
1211,1,1,275
1212,1,1,274
1213,1,1,272
1214,1,1,271
1215,1,1,273
1216,1,1,274
1217,1,1,273
1218,1,1,272
1219,1,1,273
1220,1,0,275
1221,1,1,274
1222,1,0,272
1223,1,1,271
1224,1,1,275
1225,1,0,273
1226,1,0,271
1227,1,0,272
1228,1,1,273
1229,1,2,274
1230,1,1,272
1231,1,1,270
1232,1,1,273
1233,1,1,274
1234,1,1,275
1235,1,1,271
1236,1,1,271
1237,1,1,273
1238,1,0,275
1239,1,1,274
1240,1,1,272
1241,1,1,271
1242,1,1,272
1243,1,1,273
1244,1,1,275
1245,1,1,274
1246,1,1,271
1247,1,1,271
1248,1,1,273
1249,1,0,273
1250,1,1,274
1251,1,1,275
