step,A0read,A1read,A2read
0,116,247,293
50,247,248,293
100,246,246,291
150,244,245,290
200,244,246,291
250,246,246,292
300,247,248,293
350,247,248,293
400,247,246,292
450,245,246,291
500,244,244,290
550,244,245,291
600,245,246,292
650,246,247,293
700,245,246,294
750,245,243,293
800,239,236,292
850,234,218,290
900,208,171,291
950,172,61,292
1000,21,8,292
1001,7,8,293
1002,6,8,293
1003,6,8,292
1004,6,7,291
1005,6,7,290
1006,6,7,292
1007,5,7,293
1008,5,7,293
1009,6,6,293
1010,6,7,292
1011,5,7,291
1012,5,7,290
1013,5,7,291
1014,5,6,292
1015,5,6,293
1016,4,7,293
1017,4,6,293
1018,4,6,291
1019,5,6,290
1020,4,6,291
1021,5,5,292
1022,4,6,292
1023,5,5,293
1024,4,6,293
1025,4,6,292
1026,3,5,291
1027,4,5,290
1028,4,6,292
1029,4,6,292
1030,3,5,293
1031,4,6,293
1032,4,5,293
1033,4,5,291
1034,3,5,290
1035,3,5,291
1036,4,5,292
1037,3,5,293
1038,3,5,293
1039,3,5,291
1040,3,5,290
1041,3,5,290
1042,3,5,291
1043,3,4,293
1044,3,4,293
1045,3,4,293
1046,3,4,292
1047,3,5,290
1048,3,5,290
1049,3,4,291
1050,3,5,292
1051,3,5,292
1052,3,5,293
1053,3,4,292
1054,2,4,291
1055,2,4,290
1056,3,4,291
1057,3,3,292
1058,3,4,293
1059,2,4,293
1060,2,4,292
1061,3,4,292
1062,2,4,290
1063,2,3,290
1064,2,4,291
1065,2,4,292
1066,2,4,293
1067,2,4,293
1068,3,3,292
1069,2,4,291
1070,2,3,290
1071,2,4,291
1072,2,4,292
1073,2,3,293
1074,2,3,293
1075,2,3,292
1076,2,4,291
1077,2,4,290
1078,2,4,291
1079,2,4,292
1080,2,3,292
1081,1,4,293
1082,2,4,293
1083,1,4,292
1084,2,4,290
1085,1,3,290
1086,2,3,291
1087,1,3,292
1088,1,3,293
1089,1,3,293
1090,2,3,292
1091,1,3,290
1092,1,4,291
1093,1,4,292
1094,1,3,293
1095,2,3,293
1096,1,3,293
1097,2,3,292
1098,1,3,290
1099,1,3,290
1100,1,3,291
1101,1,3,292
1102,2,2,293
1103,1,3,293
1104,1,3,292
1105,1,3,291
1106,1,3,290
1107,1,3,291
1108,1,3,292
1109,1,3,293
1110,1,4,293
1111,2,3,293
1112,1,3,292
1113,1,3,290
1114,1,3,290
1115,1,3,291
1116,1,3,292
1117,1,2,293
1118,1,3,293
1119,1,2,292
1120,1,2,291
1121,1,3,290
1122,1,3,291
1123,1,3,292
1124,1,3,293
1125,1,3,293
1126,1,3,293
1127,1,3,291
1128,1,3,290
1129,1,3,290
1130,1,3,292
1131,1,3,292
1132,1,2,293
1133,1,2,293
1134,0,3,292
1135,1,3,291
1136,1,3,290
1137,1,3,291
1138,1,3,292
1139,1,3,293
1140,1,3,293
1141,1,3,292
1142,1,3,291
1143,1,3,290
1144,1,2,292
1145,1,2,292
1146,1,3,292
1147,0,2,293
1148,1,3,293
1149,1,3,292
1150,1,2,291
1151,0,2,292
1152,0,3,293
1153,1,3,293
1154,1,2,292
1155,0,2,290
1156,0,2,291
1157,1,2,292
1158,0,2,293
1159,0,2,293
1160,1,2,293
1161,1,2,291
1162,0,2,290
1163,0,2,291
1164,1,3,293
1165,0,3,293
1166,0,3,292
1167,0,2,290
1168,0,2,290
1169,0,2,292
1170,0,2,293
1171,1,2,293
1172,0,2,293
1173,1,2,293
1174,1,2,291
1175,1,3,290
1176,1,2,291
1177,0,3,292
1178,0,2,293
1179,0,2,293
1180,1,2,292
1181,1,3,291
1182,0,2,290
1183,1,2,292
1184,0,3,292
1185,0,1,293
1186,1,1,293
1187,1,2,293
1188,1,3,292
1189,0,2,290
1190,0,2,290
1191,1,3,292
1192,0,2,293
1193,0,2,293
1194,0,2,293
1195,1,3,292
1196,0,2,291
1197,0,2,290
1198,0,1,292
1199,0,2,292
1200,0,1,293
1201,0,1,293
1202,0,2,293
1203,1,2,291
1204,0,2,290
1205,0,2,291
1206,0,2,292
1207,0,2,293
1208,0,3,293
1209,1,2,293
1210,0,2,290
1211,0,2,291
1212,1,2,292
1213,0,2,292
1214,0,1,293
1215,-2,2,293
1216,0,2,292
1217,0,2,291
1218,0,2,290
1219,0,2,292
1220,0,2,293
1221,0,2,293
1222,0,2,293
1223,0,2,292
1224,0,2,291
1225,0,2,290
1226,1,2,292
1227,0,1,292
1228,0,2,293
1229,0,2,293
1230,0,2,293
1231,0,2,292
1232,0,2,290
1233,0,2,291
1234,1,2,292
1235,1,2,293
1236,1,2,293
1237,0,2,293
1238,0,2,292
1239,0,2,291
1240,0,2,290
1241,0,2,292
1242,0,2,293
1243,0,2,293
1244,1,1,293
1245,0,2,293
1246,0,2,291
1247,0,2,290
1248,0,2,291
1249,0,2,294
1250,0,3,293
1251,0,2,293
1252,0,2,291
1253,0,1,291
