step,A0read,A1read,A2read
0,128,255,273
50,256,255,274
100,256,256,275
150,256,255,273
200,254,253,271
250,252,251,270
300,253,253,272
350,254,254,272
400,255,255,274
450,256,255,274
500,256,255,274
550,255,255,272
600,253,253,270
650,252,251,270
700,252,251,272
750,253,250,273
800,249,248,274
850,244,231,274
900,231,186,274
950,125,43,272
1000,41,24,270
1001,7,7,270
1002,7,7,272
1003,7,6,273
1004,7,7,274
1005,7,6,274
1006,6,7,274
1007,7,7,272
1008,6,6,270
1009,6,6,272
1010,6,6,274
1011,6,6,274
1012,6,7,274
1013,6,5,272
1014,6,5,270
1015,5,5,271
1016,5,5,272
1017,5,5,273
1018,6,5,274
1019,5,5,274
1020,5,6,273
1021,6,5,270
1022,5,5,270
1023,5,4,272
1024,5,5,273
1025,5,6,274
1026,5,5,274
1027,5,5,274
1028,5,5,272
1029,4,5,271
1030,4,4,270
1031,4,4,271
1032,4,4,273
1033,4,5,274
1034,4,4,274
1035,4,5,274
1036,4,5,272
1037,4,5,271
1038,4,4,273
1039,4,4,274
1040,4,4,274
1041,4,4,274
1042,4,4,272
1043,4,4,270
1044,4,4,270
1045,4,4,272
1046,4,4,273
1047,3,4,274
1048,4,4,274
1049,3,3,274
1050,4,4,273
1051,3,4,270
1052,3,3,271
1053,4,3,272
1054,3,4,274
1055,3,4,274
1056,3,4,274
1057,3,4,272
1058,3,2,271
1059,3,3,270
1060,3,3,271
1061,3,3,273
1062,3,3,274
1063,3,3,274
1064,3,3,273
1065,3,3,272
1066,3,3,271
1067,3,3,270
1068,3,3,272
1069,3,3,273
1070,3,3,274
1071,3,3,275
1072,3,3,274
1073,3,3,272
1074,2,3,270
1075,3,2,270
1076,2,3,272
1077,2,3,273
1078,2,3,275
1079,3,2,274
1080,2,3,272
1081,2,3,270
1082,3,2,271
1083,3,3,273
1084,2,3,274
1085,2,3,274
1086,3,2,274
1087,2,3,272
1088,2,2,270
1089,2,3,271
1090,2,2,273
1091,2,2,274
1092,2,2,274
1093,2,2,273
1094,2,2,270
1095,2,3,271
1096,3,2,273
1097,3,3,274
1098,2,2,272
1099,2,2,270
1100,2,2,272
1101,2,2,275
1102,2,3,274
1103,2,2,271
1104,2,2,270
1105,3,2,270
1106,2,2,272
1107,2,2,273
1108,2,2,274
1109,2,3,275
1110,2,2,274
1111,2,2,272
1112,2,2,270
1113,2,2,270
1114,2,2,272
1115,2,2,273
1116,2,1,274
1117,2,2,274
1118,2,1,274
1119,2,1,272
1120,2,1,270
1121,2,2,271
1122,2,2,272
1123,2,2,273
1124,1,2,274
1125,2,2,274
1126,2,2,273
1127,2,2,271
1128,2,2,270
1129,2,2,271
1130,2,2,272
1131,1,1,274
1132,2,1,275
1133,2,2,274
1134,2,2,272
1135,2,2,271
1136,1,2,270
1137,1,2,272
1138,2,2,273
1139,1,2,274
1140,2,2,275
1141,2,1,274
1142,1,1,272
1143,1,2,270
1144,1,2,270
1145,2,1,272
1146,2,2,273
1147,1,1,273
1148,2,2,274
1149,1,2,274
1150,1,1,272
1151,2,2,270
1152,1,2,271
1153,1,2,272
1154,1,2,273
1155,1,2,274
1156,1,2,274
1157,1,2,273
1158,1,1,270
1159,2,2,271
1160,1,1,273
1161,1,1,274
1162,1,1,274
1163,1,1,274
1164,1,2,272
1165,1,1,270
1166,1,2,270
1167,1,1,272
1168,2,2,274
1169,1,2,274
1170,1,1,274
1171,1,1,273
1172,1,1,270
1173,1,1,270
1174,1,1,272
1175,1,1,273
1176,1,1,273
1177,1,2,274
1178,1,2,274
1179,1,1,272
1180,1,1,270
1181,1,2,271
1182,1,1,272
1183,1,2,273
1184,1,1,274
1185,1,1,274
1186,1,1,273
1187,1,1,271
1188,1,1,270
1189,1,1,271
1190,1,1,272
1191,1,1,273
1192,1,1,274
1193,1,1,273
1194,1,1,273
1195,1,1,270
1196,1,1,270
1197,1,2,272
1198,1,1,273
1199,1,1,274
1200,1,2,274
1201,1,1,274
1202,1,1,273
1203,1,1,270
1204,1,1,270
1205,1,1,272
1206,1,1,273
1207,1,1,274
1208,1,1,274
1209,1,1,274
1210,1,1,272
1211,1,1,271
1212,1,2,271
1213,1,1,272
1214,1,1,273
1215,1,2,274
1216,1,1,275
1217,1,1,272
1218,1,1,270
1219,1,1,271
1220,1,1,272
1221,1,0,274
1222,1,1,274
1223,1,2,274
1224,1,1,273
1225,1,1,271
1226,1,1,270
1227,1,2,271
1228,1,1,272
1229,1,1,274
1230,1,1,274
1231,1,1,274
1232,1,1,273
1233,1,1,271
1234,1,1,269
1235,1,1,271
1236,1,1,273
1237,1,1,274
1238,0,0,274
1239,1,1,274
1240,1,1,272
1241,1,1,270
1242,1,1,271
1243,1,1,272
1244,1,1,273
1245,1,1,275
1246,1,1,274
1247,1,2,274
1248,0,2,272
1249,1,1,270
1250,1,1,271
1251,1,1,272
1252,1,1,273
1253,1,1,274
1254,0,1,274
1255,1,1,273
1256,1,1,271
1257,1,1,270
1258,1,1,271
1259,1,1,272
1260,1,1,273
1261,1,1,274
1262,1,1,274
1263,1,1,273
1264,1,1,271
1265,0,1,270
1266,1,1,271
1267,1,1,273
1268,1,1,273
1269,1,0,274
1270,1,1,274
1271,1,1,273
1272,1,1,270
1273,1,1,270
1274,1,1,272
1275,1,1,273
1276,0,1,273
1277,1,1,274
1278,1,0,272
1279,1,1,270
1280,0,0,270
1281,1,1,272
1282,1,1,273
1283,1,0,274
1284,1,1,274
1285,1,1,273
1286,1,1,272
1287,1,1,270
1288,1,1,271
1289,1,1,272
1290,1,1,273
1291,1,1,274
1292,1,1,274
1293,1,1,273
1294,1,1,272
1295,0,1,270
1296,0,0,271
1297,0,0,273
1298,1,1,273
1299,1,0,275
1300,1,0,274
1301,0,1,273
1302,1,0,271
1303,1,1,270
1304,1,1,271
1305,1,1,272
1306,1,1,274
1307,1,1,274
1308,1,1,274
1309,1,1,272
1310,0,0,271
1311,0,1,270
1312,1,1,272
1313,1,1,273
1314,1,1,274
1315,1,1,274
1316,1,1,273
1317,1,1,272
1318,1,1,270
1319,1,1,270
1320,1,1,272
1321,1,1,273
1322,1,1,274
1323,1,0,274
1324,1,0,274
1325,1,1,272
1326,1,1,270
1327,1,0,271
1328,1,0,272
1329,0,1,274
1330,1,0,274
1331,0,1,274
1332,0,1,273
1333,1,0,272
1334,1,1,270
1335,1,1,271
1336,0,1,272
1337,1,0,274
1338,1,1,274
1339,1,1,273
1340,1,0,271
1341,1,1,270
1342,0,1,271
1343,1,1,273
1344,0,0,274
1345,1,1,274
1346,0,1,274
1347,1,1,273
1348,1,1,271
1349,1,1,270
1350,1,1,271
1351,1,1,273
1352,1,1,273
1353,0,1,274
1354,0,1,274
1355,1,1,272
1356,1,1,270
1357,0,1,270
1358,1,1,272
1359,0,1,273
1360,1,1,274
1361,1,0,274
1362,0,1,274
1363,1,0,272
1364,1,0,270
1365,0,1,271
1366,0,1,272
1367,0,1,274
1368,0,1,274
1369,1,1,274
1370,1,1,273
1371,1,1,271
1372,1,1,270
1373,0,1,271
1374,0,1,273
1375,0,0,273
1376,0,1,274
1377,1,0,274
1378,0,1,273
1379,1,1,271
1380,1,1,269
1381,0,1,272
1382,1,1,273
1383,1,1,274
1384,1,1,274
1385,1,1,274
1386,1,0,272
1387,0,0,271
1388,1,0,270
1389,1,0,271
1390,0,1,273
1391,1,1,274
1392,0,1,274
1393,1,1,274
1394,1,1,272
1395,0,1,271
1396,1,1,272
1397,0,1,273
1398,1,1,274
1399,1,1,274
1400,1,1,273
1401,1,0,271
1402,0,1,270
1403,1,0,271
1404,0,0,273
1405,0,0,275
1406,2,1,274
1407,0,1,272
1408,0,0,270
1409,0,1,269
1410,1,1,271
1411,1,1,273
1412,1,1,274
1413,1,1,274
1414,1,1,271
1415,1,1,270
1416,0,1,271
1417,0,0,273
1418,0,1,274
1419,1,1,274
1420,1,1,274
1421,0,1,272
1422,1,1,271
1423,1,1,270
1424,1,0,272
1425,0,1,272
1426,0,1,274
1427,1,1,274
1428,2,1,273
1429,0,1,270
1430,0,1,271
1431,1,0,272
1432,0,0,274
1433,0,1,274
1434,1,0,274
1435,1,1,272
1436,1,1,270
1437,1,1,271
1438,1,1,273
1439,1,1,274
1440,1,0,274
1441,1,1,272
1442,0,0,273
1443,0,1,273
1444,0,1,274
1445,0,1,274
1446,1,1,272
1447,0,0,271
1448,1,0,270
1449,0,1,272
1450,1,1,273
1451,0,1,274
1452,1,1,274
1453,0,1,274
1454,1,0,272
1455,0,0,270
1456,1,1,272
1457,0,1,274
1458,1,1,274
1459,1,1,274
1460,0,1,273
1461,1,1,270
1462,1,1,271
1463,0,1,272
1464,0,0,274
1465,1,1,274
1466,1,1,274
1467,1,1,273
1468,1,1,271
1469,1,1,270
1470,1,1,271
1471,0,1,273
1472,1,0,273
1473,1,0,275
1474,1,0,274
1475,1,1,273
1476,0,0,270
1477,0,1,270
1478,0,1,272
1479,0,1,273
1480,1,1,274
1481,0,1,274
1482,1,1,274
1483,1,0,272
1484,0,1,270
1485,1,1,271
1486,1,1,271
1487,1,1,273
1488,1,1,274
1489,1,0,274
1490,0,0,273
1491,1,0,272
1492,1,0,270
1493,1,1,271
1494,0,1,272
1495,0,0,273
1496,0,1,274
1497,1,1,274
1498,1,1,273
1499,0,1,270
1500,1,0,270
1501,1,1,272
1502,1,1,273
1503,1,1,274
1504,0,1,274
1505,1,0,274
1506,1,1,272
1507,0,1,270
1508,0,1,271
1509,1,1,272
1510,1,1,273
1511,1,1,274
1512,1,1,274
1513,1,1,273
1514,1,1,272
1515,0,0,270
1516,0,0,272
1517,1,1,274
1518,1,0,275
1519,0,0,274
1520,1,1,273
1521,1,0,271
1522,0,0,270
1523,1,1,271
1524,1,1,273
1525,1,1,274
1526,0,1,274
1527,1,1,274
1528,0,0,273
1529,0,1,271
1530,0,1,269
1531,1,0,271
1532,1,0,272
1533,0,1,273
1534,0,1,274
1535,1,1,274
1536,1,1,273
1537,0,1,271
1538,0,1,271
1539,1,0,272
1540,1,0,274
1541,1,1,274
1542,1,1,274
1543,0,1,273
1544,1,1,272
1545,0,0,270
1546,0,1,271
1547,0,1,272
1548,0,0,273
1549,1,1,274
1550,1,0,274
1551,0,0,273
1552,0,1,272
1553,1,0,270
1554,0,1,271
1555,1,0,272
1556,1,1,274
1557,1,1,274
1558,0,1,274
1559,1,0,273
1560,1,1,271
1561,1,1,270
1562,0,0,271
1563,1,1,272
1564,0,1,273
1565,0,1,274
1566,0,1,274
1567,0,1,273
1568,1,1,271
1569,0,0,270
1570,0,1,272
1571,1,1,273
1572,1,1,274
1573,1,1,274
1574,1,0,274
1575,0,0,270
1576,1,1,271
1577,0,0,272
1578,0,1,274
1579,0,0,274
1580,0,1,274
1581,1,0,273
1582,1,0,272
1583,0,0,270
1584,0,1,271
1585,1,1,273
1586,0,1,273
1587,1,1,274
1588,0,1,274
1589,1,1,273
1590,0,0,271
1591,1,1,270
1592,0,0,271
1593,0,0,273
1594,0,1,273
1595,0,0,275
1596,0,0,274
1597,1,1,273
1598,1,1,271
1599,0,1,270
1600,0,1,272
1601,0,0,272
1602,1,0,274
1603,1,1,274
1604,1,0,274
1605,1,0,272
1606,0,0,271
1607,0,1,270
1608,1,1,271
1609,0,1,273
1610,0,1,274
1611,0,0,274
1612,1,0,274
1613,1,1,272
1614,0,0,270
1615,1,1,270
1616,1,1,272
1617,0,1,273
1618,1,1,274
1619,0,1,275
1620,0,0,274
1621,1,0,272
1622,1,1,270
1623,0,0,271
1624,0,0,272
1625,0,0,273
1626,1,0,274
1627,0,1,274
1628,1,1,274
1629,0,1,272
1630,0,0,270
1631,1,1,271
1632,1,1,272
1633,0,0,273
1634,1,1,274
1635,0,1,273
1636,0,1,271
1637,1,0,270
1638,0,0,271
1639,1,0,272
1640,0,0,274
1641,0,0,275
1642,0,0,274
1643,1,1,273
1644,1,1,271
1645,0,1,270
1646,1,1,271
1647,0,1,273
1648,0,1,273
1649,0,1,274
1650,1,0,274
1651,0,0,272
1652,1,1,271
1653,1,0,270
1654,1,1,272
1655,1,1,273
1656,1,1,274
1657,0,0,274
1658,1,1,274
1659,0,1,272
1660,0,0,271
1661,0,0,270
1662,1,1,272
1663,1,0,273
1664,1,1,274
1665,1,1,274
1666,0,1,274
1667,0,0,272
1668,0,0,271
1669,0,0,270
1670,0,0,272
1671,0,1,273
1672,0,0,274
1673,0,1,275
1674,1,1,274
1675,1,1,272
1676,0,1,270
1677,0,1,271
1678,0,1,272
1679,0,0,273
1680,1,1,274
1681,0,1,275
1682,0,1,274
1683,0,0,271
1684,0,1,270
1685,0,1,271
1686,0,0,272
1687,0,1,273
1688,0,0,274
1689,1,0,274
1690,0,0,273
1691,1,1,272
1692,1,1,270
1693,0,0,271
1694,1,1,272
1695,1,1,274
1696,1,0,274
1697,1,0,273
1698,1,0,271
1699,1,0,270
1700,0,0,272
1701,0,1,273
1702,1,0,273
1703,0,1,274
1704,1,1,274
1705,0,1,272
1706,1,1,271
1707,0,1,270
1708,1,0,272
1709,1,1,272
1710,0,1,274
1711,1,1,274
1712,0,1,274
1713,0,0,272
1714,0,1,271
1715,0,1,269
1716,0,0,272
1717,0,1,273
1718,1,0,274
1719,0,0,274
1720,0,0,273
1721,1,0,272
1722,0,0,271
1723,0,0,271
1724,0,0,273
1725,1,1,274
1726,0,1,274
1727,1,1,274
1728,0,0,273
1729,1,1,271
1730,1,0,269
1731,0,0,271
1732,0,1,273
1733,0,0,274
1734,0,0,275
1735,0,1,274
1736,1,1,273
1737,0,1,271
1738,1,1,270
1739,0,0,271
1740,0,1,273
1741,0,1,274
1742,1,1,275
1743,0,0,274
1744,0,0,273
1745,1,0,271
1746,0,0,270
1747,0,1,271
1748,0,1,273
1749,1,1,274
1750,0,0,274
1751,0,0,274
1752,0,0,273
1753,1,0,271
1754,0,0,272
1755,0,1,273
1756,1,1,274
1757,1,1,274
1758,0,0,273
1759,0,1,272
1760,1,0,270
1761,0,0,271
1762,0,0,272
1763,1,1,273
1764,0,1,274
1765,1,1,274
1766,0,1,273
1767,1,1,272
1768,1,0,270
1769,1,1,271
1770,0,1,272
1771,0,0,274
1772,1,0,274
1773,1,1,274
1774,0,1,273
1775,1,0,272
1776,1,1,270
1777,0,1,271
1778,0,0,272
1779,0,0,273
1780,0,0,274
1781,0,0,274
1782,1,0,273
1783,0,1,271
1784,0,0,270
1785,1,1,271
1786,1,1,273
1787,0,0,273
1788,0,0,274
1789,1,1,274
1790,0,1,273
1791,1,0,271
1792,0,1,270
1793,0,0,271
1794,0,1,272
1795,1,1,274
1796,1,1,274
1797,0,0,274
1798,1,1,273
1799,1,1,271
1800,1,0,269
1801,0,0,272
1802,0,1,273
1803,0,1,274
1804,1,1,274
1805,1,0,274
1806,0,1,273
1807,0,0,270
1808,1,0,270
1809,0,1,272
1810,0,0,273
1811,0,0,273
1812,1,0,275
1813,1,1,273
1814,1,1,270
1815,1,0,271
1816,1,0,272
1817,0,0,273
1818,0,0,274
1819,1,0,275
1820,0,1,273
1821,0,1,272
1822,0,1,271
1823,0,1,271
1824,0,1,272
1825,0,0,273
1826,1,0,274
1827,0,0,274
1828,0,0,274
1829,0,1,272
1830,1,1,270
1831,1,1,271
1832,1,0,272
1833,1,1,273
1834,1,0,274
1835,1,1,274
1836,1,0,273
1837,0,1,272
1838,0,0,270
1839,0,0,271
1840,1,1,273
1841,0,1,274
1842,0,1,274
1843,0,1,274
1844,0,1,273
1845,0,1,271
1846,0,1,270
1847,0,1,271
1848,1,1,272
1849,1,1,273
1850,1,1,274
1851,0,1,274
1852,0,0,273
1853,0,0,271
1854,0,0,270
1855,1,0,272
1856,1,0,272
1857,0,1,274
1858,0,1,274
1859,0,0,274
1860,1,1,273
1861,0,0,271
1862,0,0,270
1863,1,0,271
1864,1,1,272
1865,0,0,274
1866,1,1,275
1867,0,1,274
1868,1,1,273
1869,0,0,270
1870,1,1,270
1871,0,1,272
1872,0,0,273
1873,0,1,274
1874,1,1,272
1875,0,1,270
1876,0,1,270
1877,0,1,272
1878,0,1,273
1879,0,1,274
1880,1,1,274
1881,0,0,274
1882,0,1,272
1883,0,0,270
1884,0,1,271
1885,0,0,272
1886,0,1,273
1887,0,0,274
1888,0,0,274
1889,0,0,273
1890,0,0,272
1891,0,1,270
1892,1,0,271
1893,0,1,272
1894,0,1,273
1895,1,1,274
1896,0,0,274
1897,0,0,274
1898,0,0,271
1899,1,1,270
1900,1,0,271
1901,0,0,272
1902,1,1,273
1903,0,0,274
1904,0,0,274
1905,0,0,273
1906,0,0,271
1907,1,1,270
1908,1,0,272
1909,0,0,273
1910,0,1,274
1911,0,1,274
1912,0,1,274
1913,1,1,271
1914,0,1,270
1915,0,1,271
1916,0,0,272
1917,0,0,273
1918,0,0,274
1919,0,0,274
1920,0,0,274
1921,0,0,271
1922,0,1,270
1923,0,1,270
1924,1,1,272
1925,1,1,274
1926,0,1,274
1927,1,0,274
1928,0,1,274
1929,0,1,271
1930,0,0,270
1931,0,0,271
1932,1,1,272
1933,0,1,274
1934,0,1,274
1935,0,0,273
1936,0,1,271
1937,0,1,270
1938,0,0,271
1939,1,0,273
1940,0,1,274
1941,1,1,275
1942,1,0,274
1943,0,1,273
1944,0,1,271
1945,0,1,270
1946,0,0,272
1947,0,0,273
1948,0,0,274
1949,1,0,274
1950,0,1,274
1951,0,0,272
1952,0,1,271
1953,1,1,270
1954,1,1,271
1955,0,0,273
1956,0,0,274
1957,0,1,275
1958,1,0,274
1959,1,1,272
1960,0,0,271
1961,0,0,270
1962,0,0,272
1963,0,1,273
1964,1,1,274
1965,0,0,274
1966,1,0,274
1967,1,0,272
1968,0,1,270
1969,1,1,271
1970,0,1,272
1971,1,1,273
1972,1,1,274
1973,1,1,274
1974,1,0,273
1975,0,0,271
1976,0,0,270
1977,0,0,271
1978,0,0,272
1979,0,0,273
1980,0,1,274
1981,0,1,274
1982,1,1,273
1983,1,1,271
1984,0,1,270
1985,0,1,271
1986,0,1,272
1987,0,0,273
1988,1,1,274
1989,1,1,274
1990,0,1,273
1991,0,1,271
1992,0,0,269
1993,1,1,273
1994,0,0,274
1995,1,0,274
1996,1,0,274
1997,1,0,272
1998,0,1,271
1999,1,1,269
2000,0,1,272
2001,0,1,273
2002,0,1,274
2003,0,0,274
2004,0,1,274
2005,0,0,272
2006,1,1,271
2007,1,1,269
2008,0,1,272
2009,0,0,273
2010,0,0,274
2011,0,1,274
2012,0,1,274
2013,0,0,272
2014,0,0,270
2015,0,0,270
2016,0,1,272
2017,1,0,273
2018,1,1,274
2019,0,1,274
2020,0,1,274
2021,1,0,272
2022,0,0,270
2023,0,0,270
2024,0,0,272
2025,0,1,273
2026,0,0,274
2027,0,1,275
2028,0,1,274
2029,1,1,272
2030,1,1,270
2031,0,1,271
2032,1,0,272
2033,1,0,273
2034,0,1,274
2035,1,1,275
2036,0,0,273
2037,0,0,272
2038,1,0,270
2039,0,1,271
2040,0,0,272
2041,1,0,273
2042,0,0,274
2043,0,0,274
2044,0,0,273
2045,0,1,271
2046,0,1,270
2047,0,1,271
2048,0,1,272
2049,0,1,273
2050,1,1,274
2051,0,1,274
2052,1,1,273
2053,0,0,269
2054,0,1,271
2055,0,0,273
2056,1,0,274
2057,1,0,274
2058,0,0,274
2059,1,1,273
2060,1,0,271
2061,0,0,270
2062,0,0,271
2063,0,1,273
2064,0,1,274
2065,1,0,274
2066,1,1,274
2067,0,1,272
2068,0,1,270
2069,0,1,271
2070,0,0,272
2071,1,1,274
2072,0,0,274
2073,0,0,274
2074,0,0,273
2075,0,1,271
2076,1,1,270
2077,0,1,271
2078,1,1,273
2079,1,1,274
2080,1,0,274
2081,0,0,274
2082,0,0,273
2083,1,0,270
2084,0,0,270
2085,0,0,271
2086,0,0,273
2087,0,1,274
2088,1,0,275
2089,0,0,274
2090,0,0,272
2091,0,1,270
2092,1,0,271
2093,1,1,273
2094,0,0,274
2095,0,1,274
2096,1,1,274
2097,0,0,272
2098,0,0,271
2099,0,0,270
2100,0,0,272
2101,1,1,273
2102,1,1,274
2103,0,0,274
2104,1,1,274
2105,0,1,272
2106,0,0,271
2107,1,0,270
2108,0,0,271
2109,0,1,273
2110,0,1,274
2111,1,1,274
2112,1,0,272
2113,0,0,270
2114,0,0,271
2115,1,0,272
2116,0,0,273
2117,1,1,275
2118,0,1,274
2119,0,1,273
2120,0,1,271
2121,0,0,270
2122,0,0,271
2123,0,0,272
2124,0,1,274
2125,1,1,274
2126,0,1,274
2127,1,1,273
2128,1,1,271
2129,0,0,270
2130,1,1,271
2131,1,0,272
2132,0,0,274
2133,0,0,274
2134,1,1,274
2135,1,0,273
2136,0,1,271
2137,0,1,270
2138,0,1,271
2139,0,1,272
2140,1,1,273
2141,0,0,274
2142,0,0,274
2143,0,1,273
2144,0,0,271
2145,0,0,270
2146,0,1,272
2147,1,1,272
2148,0,0,274
2149,0,0,274
2150,0,0,274
2151,0,0,272
2152,1,0,270
2153,1,0,270
2154,0,0,271
2155,0,0,272
2156,0,1,274
2157,0,1,274
2158,1,1,274
2159,1,1,272
2160,0,0,271
2161,0,0,270
2162,0,0,271
2163,0,0,273
2164,0,0,274
2165,0,1,274
2166,0,0,274
2167,1,1,272
2168,0,0,271
2169,0,1,269
2170,0,1,271
2171,0,0,273
2172,0,0,274
2173,1,1,274
2174,0,0,272
2175,0,1,270
2176,0,1,270
2177,0,1,272
2178,0,0,273
2179,1,0,274
2180,0,0,274
2181,0,0,274
2182,0,0,272
2183,1,0,270
2184,0,1,270
2185,1,0,272
2186,1,1,274
2187,1,1,274
2188,0,1,274
2189,0,0,273
2190,0,0,271
2191,0,0,270
2192,0,0,270
2193,0,1,272
2194,1,0,273
2195,0,1,274
2196,0,0,274
2197,0,0,273
2198,0,1,271
2199,0,0,270
2200,0,1,271
2201,0,1,272
2202,1,0,273
2203,0,1,274
2204,1,1,275
2205,0,0,273
2206,0,1,272
2207,0,0,270
2208,0,1,271
2209,0,0,272
2210,1,1,274
2211,0,0,274
2212,1,0,275
2213,0,0,273
2214,0,1,271
2215,0,1,270
2216,0,0,271
2217,0,1,272
2218,0,1,273
2219,0,1,274
2220,0,0,274
2221,0,1,273
2222,0,1,271
2223,1,1,270
2224,0,1,271
2225,0,0,272
2226,0,0,273
2227,1,0,275
2228,0,0,274
2229,0,0,273
2230,0,1,271
2231,0,1,270
2232,0,1,272
2233,1,0,274
2234,0,1,275
2235,0,0,274
2236,0,0,272
2237,0,1,271
2238,0,1,270
2239,0,0,272
2240,0,0,272
2241,0,1,274
2242,0,0,274
2243,0,-1,274
2244,0,1,272
2245,0,1,270
2246,1,1,270
2247,0,1,272
2248,0,1,273
2249,0,1,274
2250,0,0,274
2251,0,0,273
2252,1,1,272
2253,0,0,271
2254,0,0,271
2255,0,1,271
2256,0,1,273
2257,1,1,274
2258,0,0,274
2259,0,0,273
2260,0,0,272
2261,0,1,270
2262,0,1,270
2263,0,1,272
2264,0,1,273
2265,1,1,274
2266,1,1,274
2267,0,0,273
2268,0,1,272
2269,1,0,270
2270,0,1,271
2271,1,0,272
2272,1,1,274
2273,0,1,274
2274,0,0,274
2275,0,0,273
2276,0,1,271
2277,1,0,270
2278,0,0,272
2279,0,1,273
2280,0,1,274
2281,0,0,274
2282,1,1,274
2283,0,1,272
2284,1,1,270
2285,0,1,269
2286,0,0,272
2287,0,0,273
2288,0,0,274
2289,0,0,274
2290,0,1,274
2291,0,0,270
2292,1,1,270
2293,0,1,271
2294,0,1,273
2295,1,0,274
2296,0,0,274
2297,0,1,273
2298,1,1,272
2299,1,1,270
2300,0,1,271
2301,0,1,273
2302,1,1,273
2303,0,0,274
2304,0,1,274
2305,1,1,273
2306,0,1,271
2307,0,1,270
2308,0,1,271
2309,1,1,273
2310,1,1,273
2311,1,1,274
2312,1,0,274
2313,0,0,273
2314,0,0,271
2315,0,1,270
2316,1,0,272
2317,0,1,272
2318,0,1,274
2319,0,0,274
2320,1,0,274
2321,0,0,272
2322,1,1,271
2323,0,1,270
2324,0,1,272
2325,0,1,273
2326,1,1,274
2327,0,1,274
2328,0,1,274
2329,0,0,272
2330,1,0,271
2331,0,0,270
2332,0,1,272
2333,0,1,272
2334,1,1,274
2335,0,0,274
2336,1,0,274
2337,0,0,272
