step,A0read,A1read,A2read
0,125,131,274
50,249,246,270
100,247,247,271
150,250,249,274
200,250,248,271
250,246,245,270
300,247,247,271
350,249,249,273
400,250,249,274
450,250,250,273
500,246,247,272
550,248,249,273
600,250,249,274
650,250,249,274
700,250,248,273
750,247,246,272
800,244,236,270
850,236,223,270
900,175,177,273
950,178,83,274
1000,37,7,273
1001,6,7,271
1002,6,6,272
1003,6,7,273
1004,6,6,274
1005,6,6,274
1006,6,6,273
1007,6,6,272
1008,6,5,270
1009,6,6,272
1010,5,6,273
1011,6,6,274
1012,6,6,274
1013,5,5,273
1014,5,5,270
1015,5,6,270
1016,5,6,271
1017,5,5,273
1018,5,5,274
1019,5,5,274
1020,5,5,273
1021,5,5,270
1022,4,5,270
1023,5,5,273
1024,5,5,274
1025,5,5,274
1026,4,4,273
1027,4,4,272
1028,4,4,270
1029,4,3,270
1030,4,4,272
1031,4,4,273
1032,4,4,274
1033,4,5,273
1034,4,4,272
1035,4,4,270
1036,4,4,270
1037,4,3,271
1038,4,4,274
1039,4,4,274
1040,4,4,273
1041,3,3,271
1042,3,3,270
1043,3,3,272
1044,3,4,273
1045,3,4,274
1046,3,3,272
1047,3,3,270
1048,4,4,272
1049,4,3,272
1050,3,4,270
1051,3,3,270
1052,3,4,272
1053,3,3,273
1054,3,3,274
1055,3,3,274
1056,3,4,274
1057,3,3,270
1058,3,3,273
1059,3,4,274
1060,3,4,273
1061,3,3,270
1062,3,2,269
1063,3,3,271
1064,3,3,273
1065,3,3,274
1066,3,2,274
1067,3,3,273
1068,3,2,271
1069,3,3,269
1070,3,3,271
1071,2,3,272
1072,2,3,273
1073,3,2,274
1074,3,3,274
1075,2,2,272
1076,2,2,271
1077,2,2,270
1078,2,3,272
1079,2,2,273
1080,2,3,274
1081,2,3,272
1082,2,3,271
1083,2,2,273
1084,2,3,274
1085,2,2,272
1086,2,2,271
1087,2,2,272
1088,2,2,273
1089,2,2,274
1090,2,2,274
1091,2,2,272
1092,2,3,270
1093,2,2,270
1094,2,2,272
1095,2,2,274
1096,2,2,270
1097,2,3,274
1098,2,2,272
1099,2,2,270
1100,2,2,271
1101,2,2,273
1102,2,2,274
1103,2,3,274
1104,2,2,274
1105,2,2,271
1106,2,2,270
1107,2,2,271
1108,2,2,274
1109,2,2,270
1110,1,2,271
1111,2,2,274
1112,2,2,272
1113,2,2,273
1114,2,2,274
1115,1,2,274
1116,1,1,273
1117,2,2,271
1118,2,2,270
1119,2,1,271
1120,2,2,273
1121,2,2,274
1122,2,2,274
1123,2,2,273
1124,2,1,271
1125,1,2,269
1126,2,1,272
1127,2,2,273
1128,1,2,274
1129,2,2,273
1130,1,1,271
1131,1,2,269
1132,2,1,271
1133,1,1,273
1134,2,2,274
1135,2,2,274
1136,1,2,273
1137,1,2,272
1138,1,1,270
1139,1,2,271
1140,1,1,272
1141,1,1,273
1142,1,2,275
1143,1,2,274
1144,2,1,272
1145,1,1,270
1146,1,2,270
1147,2,1,272
1148,1,1,274
1149,2,2,274
1150,1,1,274
1151,1,2,270
1152,1,2,270
1153,1,1,272
1154,1,2,273
1155,1,1,274
1156,1,2,273
1157,1,2,270
1158,1,2,271
1159,1,2,272
1160,1,1,273
1161,1,1,274
1162,1,1,274
1163,1,1,272
1164,2,1,270
1165,1,1,269
1166,2,1,274
1167,1,2,274
1168,1,1,273
1169,1,1,271
1170,2,1,271
1171,1,1,273
1172,2,1,274
1173,1,1,274
1174,0,1,273
1175,1,1,270
1176,1,1,271
1177,1,0,273
1178,0,2,274
1179,1,1,274
1180,1,1,273
1181,1,1,271
1182,1,1,270
1183,1,1,271
1184,1,1,273
1185,1,1,274
1186,1,1,274
1187,1,1,272
1188,1,1,270
1189,1,1,270
1190,1,1,273
1191,2,1,274
1192,1,1,274
1193,1,1,273
1194,1,1,271
1195,1,1,270
1196,1,1,272
1197,1,1,273
1198,1,2,274
1199,1,2,274
1200,1,1,273
1201,1,1,271
1202,0,1,269
1203,1,1,271
1204,1,1,273
1205,1,1,274
1206,1,1,274
1207,1,1,273
1208,1,1,271
1209,1,1,269
1210,1,1,271
1211,1,1,273
1212,1,1,274
1213,1,1,274
