step,A0read,A1read,A2read
0,247,246,271
50,250,250,273
100,249,248,272
150,246,246,269
200,247,247,272
250,249,248,273
300,250,250,274
350,250,249,273
400,246,245,270
450,247,247,271
500,248,248,273
550,249,249,273
600,250,250,274
650,250,249,273
700,248,246,271
750,242,241,270
800,240,238,272
850,239,222,273
900,224,193,274
950,179,37,274
1000,25,7,271
1001,7,7,270
1002,6,6,271
1003,7,6,272
1004,6,6,273
1005,6,6,274
1006,6,7,272
1007,6,6,270
1008,6,6,272
1009,6,6,273
1010,6,5,274
1011,6,6,274
1012,5,6,273
1013,6,5,270
1014,5,5,270
1015,5,6,273
1016,5,5,274
1017,5,5,274
1018,5,5,272
1019,5,5,270
1020,5,5,270
1021,5,5,272
1022,5,5,273
1023,5,5,274
1024,5,5,274
1025,5,5,272
1026,5,5,270
1027,4,4,271
1028,4,4,273
1029,4,4,274
1030,4,4,275
1031,5,5,273
1032,4,5,272
1033,4,4,270
1034,4,4,273
1035,3,4,274
1036,4,4,272
1037,4,3,273
1038,4,4,274
1039,4,4,274
1040,4,4,271
1041,3,4,271
1042,4,4,273
1043,3,4,274
1044,4,4,274
1045,3,3,271
1046,3,4,269
1047,3,4,271
1048,4,3,272
1049,3,3,274
1050,3,3,274
1051,3,4,272
1052,3,4,270
1053,3,3,273
1054,3,3,274
1055,4,4,274
1056,3,3,274
1057,3,3,272
1058,3,3,270
1059,3,3,271
1060,3,3,274
1061,3,2,274
1062,3,3,271
1063,3,3,270
1064,3,3,271
1065,3,3,273
1066,3,3,273
1067,3,3,274
1068,3,3,273
1069,3,3,270
1070,3,2,271
1071,3,3,273
1072,2,3,274
1073,2,2,272
1074,3,2,271
1075,2,3,272
1076,3,2,274
1077,2,2,274
1078,2,3,272
1079,2,3,271
1080,2,3,272
1081,2,2,273
1082,2,2,274
1083,2,2,274
1084,2,3,272
1085,2,2,270
1086,2,2,272
1087,2,2,274
1088,2,3,274
1089,2,2,272
1090,2,3,270
1091,2,2,271
1092,2,2,274
1093,1,2,274
1094,2,2,272
1095,2,3,271
1096,2,2,273
1097,2,2,274
1098,2,2,274
1099,2,2,272
1100,2,1,270
1101,2,2,272
1102,2,1,273
1103,2,2,274
1104,2,2,272
1105,2,2,270
1106,2,2,271
1107,2,2,273
1108,2,2,274
1109,2,2,274
1110,2,2,274
1111,2,2,271
1112,2,2,270
1113,2,2,272
1114,2,2,274
1115,2,2,274
1116,1,1,272
1117,2,1,270
1118,2,2,270
1119,1,2,272
1120,1,2,274
1121,2,2,274
1122,2,2,272
1123,1,2,272
1124,1,2,273
1125,1,1,274
1126,2,1,274
1127,2,2,274
1128,2,2,271
1129,2,2,270
1130,1,1,271
1131,1,1,272
1132,2,2,274
1133,1,2,274
1134,1,2,272
1135,1,2,270
1136,1,1,270
1137,1,2,272
1138,1,1,273
1139,1,2,274
1140,2,2,274
1141,1,1,272
1142,1,2,271
1143,1,1,270
1144,1,1,273
1145,1,1,274
1146,1,2,275
1147,2,1,273
1148,1,2,271
1149,2,1,270
1150,1,2,271
1151,1,1,273
1152,1,1,274
1153,1,2,274
1154,1,2,274
1155,1,2,271
1156,1,2,272
1157,1,1,273
1158,1,2,274
1159,1,2,274
1160,1,2,271
1161,1,1,270
1162,1,1,271
1163,1,1,272
1164,1,1,274
1165,1,1,274
1166,1,1,273
1167,1,2,270
1168,1,1,270
1169,1,1,272
1170,1,2,273
1171,1,1,274
1172,1,2,274
1173,1,1,273
1174,1,2,271
1175,1,1,271
1176,1,2,272
1177,1,1,274
1178,1,2,274
1179,1,1,273
1180,1,1,272
1181,2,0,270
1182,1,1,271
1183,1,1,272
1184,1,2,274
1185,1,1,273
1186,1,1,274
1187,1,1,274
1188,1,2,271
1189,1,1,269
1190,1,2,274
1191,1,1,270
1192,1,1,270
1193,1,1,272
1194,1,1,274
1195,1,1,274
1196,1,1,271
1197,1,1,274
1198,1,1,274
1199,1,1,272
1200,1,1,269
1201,1,1,274
1202,1,1,273
1203,1,1,271
1204,1,2,270
1205,1,1,272
1206,1,0,273
1207,1,1,274
1208,1,1,270
1209,1,0,272
1210,1,1,274
1211,1,1,274
1212,1,1,272
1213,1,1,270
1214,1,1,274
1215,1,1,272
1216,1,1,270
1217,1,0,272
1218,1,0,274
1219,1,1,274
1220,1,1,272
1221,1,1,272
1222,1,1,274
1223,1,1,274
1224,1,1,271
1225,1,0,270
1226,1,1,272
1227,1,1,274
1228,1,1,269
1229,1,1,272
1230,0,1,273
1231,1,1,274
1232,1,1,273
1233,1,1,270
1234,1,1,272
1235,1,1,274
1236,1,1,272
1237,1,1,270
1238,1,1,272
1239,1,2,273
1240,1,2,274
1241,1,1,270
1242,1,1,273
1243,1,1,274
1244,1,1,274
1245,1,1,272
1246,1,1,270
1247,1,1,271
1248,1,1,273
1249,1,1,274
1250,1,1,272
1251,1,1,270
1252,1,0,271
1253,1,1,272
1254,0,1,273
1255,1,1,274
1256,1,1,274
1257,1,1,272
1258,1,1,269
1259,1,1,271
1260,1,1,274
1261,1,1,274
1262,1,1,274
1263,1,1,273
1264,1,0,271
1265,1,1,269
1266,0,0,271
1267,1,1,273
1268,1,1,274
1269,1,1,274
1270,1,1,273
1271,1,1,270
1272,1,1,271
1273,0,1,275
1274,1,1,273
1275,1,1,270
1276,1,1,271
1277,1,1,272
1278,1,1,274
1279,1,1,274
1280,1,0,272
1281,1,0,270
1282,1,1,273
1283,1,1,274
1284,1,0,274
1285,0,1,271
1286,1,0,272
1287,1,1,273
1288,1,1,274
1289,1,1,274
1290,1,0,273
1291,1,1,270
1292,1,0,272
1293,1,1,274
1294,1,1,274
1295,1,1,271
1296,0,1,270
1297,1,1,272
1298,1,0,273
1299,0,1,274
1300,1,1,274
1301,1,1,273
1302,1,1,271
1303,1,1,270
1304,1,0,272
1305,1,1,274
1306,1,1,274
1307,1,1,273
1308,1,1,270
1309,1,0,269
1310,0,1,271
1311,1,0,272
1312,1,0,274
1313,0,1,274
1314,1,1,272
1315,0,1,270
1316,0,1,272
1317,1,1,273
1318,1,1,274
1319,1,1,274
1320,1,1,273
1321,1,1,270
1322,1,0,270
1323,1,1,272
1324,0,1,274
1325,0,1,273
1326,1,1,271
1327,1,1,270
1328,0,0,270
1329,1,0,272
1330,1,1,273
1331,0,1,274
1332,1,0,271
1333,1,0,274
1334,1,0,274
1335,0,1,274
1336,1,0,272
1337,1,1,270
1338,1,1,271
1339,1,1,273
1340,1,1,274
1341,1,0,272
1342,1,1,270
1343,0,1,271
1344,1,1,272
1345,0,0,273
1346,0,1,274
1347,1,0,274
1348,0,0,273
1349,0,1,270
1350,0,0,273
1351,1,0,274
1352,0,0,273
1353,1,1,272
1354,0,0,270
1355,0,1,271
1356,1,0,272
1357,0,0,274
1358,1,1,274
1359,0,1,273
1360,0,0,271
1361,0,1,272
1362,1,0,273
1363,1,0,274
1364,1,1,274
1365,1,0,273
1366,0,1,271
1367,1,1,270
1368,0,1,272
1369,1,1,273
1370,0,1,274
1371,0,1,273
1372,0,1,271
1373,0,1,269
1374,1,1,272
1375,1,0,273
1376,0,1,274
1377,1,1,274
1378,0,1,274
1379,0,1,271
1380,1,1,270
1381,0,1,273
1382,0,1,274
1383,1,0,274
1384,1,1,273
1385,0,0,272
1386,0,1,270
1387,0,1,271
1388,0,1,272
1389,1,0,274
1390,1,1,274
1391,1,0,272
1392,1,1,271
1393,1,1,272
1394,0,1,273
1395,1,1,274
1396,1,1,274
1397,1,1,272
1398,0,1,270
1399,0,1,271
1400,0,0,272
1401,0,1,274
1402,0,1,274
1403,1,1,273
1404,0,1,271
1405,0,1,269
1406,0,1,271
1407,0,0,272
1408,0,0,274
1409,1,1,274
1410,0,1,274
1411,1,0,272
1412,1,1,270
1413,0,0,272
1414,1,1,273
1415,0,0,274
1416,0,1,274
1417,0,1,273
1418,0,0,271
1419,0,0,270
1420,0,0,272
1421,0,1,273
1422,1,1,274
1423,0,0,273
1424,1,0,271
1425,1,1,270
1426,0,0,271
1427,0,1,273
1428,0,0,273
1429,1,1,274
1430,1,0,273
1431,1,1,272
1432,0,0,270
1433,1,0,270
1434,0,1,273
1435,0,0,274
1436,1,0,274
1437,0,1,273
1438,0,0,271
1439,1,1,270
1440,1,1,271
1441,1,1,273
1442,1,1,274
1443,1,1,274
1444,1,0,274
1445,0,1,272
1446,0,1,270
1447,0,1,272
1448,1,1,273
1449,1,1,274
1450,0,1,271
1451,0,1,271
1452,1,0,272
1453,0,1,273
1454,0,1,274
1455,0,1,274
1456,0,0,271
1457,0,1,270
1458,0,0,271
1459,0,0,273
1460,0,1,274
1461,0,1,274
1462,0,0,273
1463,0,0,271
1464,0,0,270
1465,1,1,273
1466,0,0,274
1467,1,0,274
1468,0,0,274
1469,0,1,272
1470,1,0,270
1471,0,0,271
1472,0,1,273
1473,0,1,273
1474,1,0,274
1475,0,0,272
1476,1,1,270
1477,1,1,271
1478,1,0,273
1479,0,0,274
1480,1,0,272
1481,1,1,270
1482,1,0,270
1483,0,1,272
1484,0,0,274
1485,0,0,274
1486,0,1,274
1487,0,0,272
1488,1,0,270
1489,0,1,271
1490,0,1,273
1491,1,1,274
1492,0,1,274
1493,0,0,274
1494,0,0,271
1495,1,1,270
1496,1,1,272
1497,1,1,273
1498,0,0,274
1499,0,1,275
1500,0,1,273
1501,0,0,271
1502,0,0,270
1503,1,0,271
1504,0,1,273
1505,0,1,274
1506,0,1,274
1507,0,1,272
1508,0,1,270
1509,1,1,272
1510,1,0,274
1511,1,0,275
1512,1,1,274
1513,1,1,272
1514,0,1,270
1515,0,1,271
1516,1,0,273
1517,1,1,274
1518,1,1,275
1519,0,0,273
1520,0,0,272
1521,0,0,270
1522,1,1,272
1523,0,0,273
1524,1,1,274
1525,1,1,275
1526,0,1,272
1527,1,1,270
1528,0,1,271
1529,0,1,273
1530,0,0,273
1531,0,0,274
1532,1,0,274
1533,0,0,272
1534,0,1,270
1535,1,1,271
1536,0,0,272
1537,1,1,274
1538,0,1,274
1539,0,0,274
1540,0,1,272
1541,0,1,270
1542,0,0,271
1543,0,1,273
1544,0,1,274
1545,1,1,274
1546,1,0,274
1547,0,1,272
1548,0,0,270
1549,0,0,272
1550,0,0,273
1551,0,1,274
1552,0,1,275
1553,0,1,273
1554,0,1,271
1555,1,0,274
1556,0,1,271
1557,0,0,274
1558,0,1,273
1559,0,1,271
1560,1,0,272
1561,0,1,271
1562,0,0,274
1563,0,1,274
1564,0,1,270
1565,0,1,271
1566,0,1,273
1567,0,1,274
1568,0,1,271
1569,0,1,274
1570,0,1,271
1571,0,1,270
1572,0,0,274
1573,0,0,271
1574,0,0,271
1575,0,1,269
1576,0,1,272
1577,1,0,274
1578,0,0,272
1579,0,0,270
1580,0,0,272
1581,1,1,274
1582,0,0,272
1583,0,0,270
1584,0,1,274
1585,0,0,272
1586,0,1,270
1587,1,0,270
1588,0,0,274
1589,1,1,271
1590,0,1,271
1591,0,1,273
1592,0,0,274
1593,1,0,272
1594,0,0,272
1595,1,0,274
1596,0,0,274
1597,1,0,270
1598,0,1,272
1599,0,1,274
1600,1,1,275
1601,0,1,272
1602,1,0,270
1603,0,1,270
1604,1,1,272
1605,1,0,273
1606,1,1,274
1607,1,1,272
1608,0,1,269
1609,0,0,273
1610,0,1,274
1611,-1,0,273
1612,0,0,271
1613,1,0,270
1614,0,1,273
1615,0,1,274
1616,0,1,274
1617,0,0,273
1618,0,1,271
1619,0,0,270
1620,0,1,271
1621,1,1,273
1622,1,0,274
1623,0,0,274
1624,1,0,273
1625,0,1,270
1626,0,1,272
1627,0,1,274
1628,1,1,274
1629,0,1,274
1630,1,1,272
1631,0,0,269
1632,0,1,270
1633,1,1,272
1634,0,0,274
1635,0,1,274
1636,1,0,272
1637,0,0,270
1638,1,1,271
1639,0,0,272
1640,0,1,273
1641,0,1,274
