step,A0read,A1read,A2read
0,257,256,274
50,254,253,271
100,254,254,274
150,257,256,274
200,254,252,271
250,256,256,274
300,256,255,273
350,253,253,272
400,256,255,274
450,257,256,274
500,255,253,270
550,253,253,273
600,257,256,274
650,256,256,273
700,252,250,271
750,252,252,274
800,252,246,275
850,247,230,273
900,229,202,271
950,113,42,271
1000,25,7,274
1001,8,7,275
1002,7,7,270
1003,7,7,272
1004,7,6,272
1005,7,7,274
1006,6,7,272
1007,6,6,273
1008,6,7,274
1009,6,7,275
1010,6,6,274
1011,6,6,271
1012,6,5,270
1013,6,5,272
1014,6,6,273
1015,6,6,274
1016,5,6,274
1017,6,6,272
1018,5,5,270
1019,5,5,274
1020,5,5,274
1021,5,5,270
1022,5,5,272
1023,5,5,275
1024,5,5,272
1025,5,5,272
1026,5,5,274
1027,5,4,270
1028,4,5,274
1029,5,5,274
1030,4,4,272
1031,4,5,270
1032,4,4,272
1033,4,4,273
1034,4,4,271
1035,4,4,273
1036,4,4,274
1037,4,4,274
1038,4,4,272
1039,4,4,271
1040,4,4,272
1041,4,4,273
1042,4,4,272
1043,4,4,270
1044,4,4,274
1045,4,4,275
1046,4,3,274
1047,4,4,270
1048,4,3,272
1049,3,4,274
1050,4,4,274
1051,4,3,273
1052,3,3,274
1053,3,4,272
1054,3,3,270
1055,3,3,274
1056,3,3,271
1057,3,3,274
1058,3,3,275
1059,3,3,273
1060,3,3,271
1061,3,3,274
1062,3,3,275
1063,3,3,270
1064,3,3,272
1065,3,2,274
1066,3,3,270
1067,3,3,272
1068,3,3,274
1069,3,3,274
1070,2,3,271
1071,3,3,273
1072,3,3,274
1073,3,3,273
1074,3,3,270
1075,3,3,272
1076,3,2,273
1077,2,2,275
1078,2,3,275
1079,3,3,273
1080,3,3,271
1081,3,3,270
1082,2,3,273
1083,2,3,272
1084,2,2,274
1085,3,3,275
1086,3,2,273
1087,2,2,275
1088,3,2,273
1089,2,2,271
1090,3,2,273
1091,2,2,275
1092,3,2,275
1093,2,2,272
1094,2,3,270
1095,2,2,272
1096,2,3,270
1097,2,2,273
1098,2,2,274
1099,2,2,272
1100,3,2,271
1101,2,2,274
1102,2,2,272
1103,2,2,270
1104,2,2,273
1105,2,2,273
1106,2,2,272
1107,2,2,275
1108,2,2,272
1109,2,2,274
1110,2,2,275
1111,2,2,272
1112,2,2,271
1113,2,2,273
1114,2,2,275
1115,2,1,271
1116,2,2,274
1117,2,2,273
1118,2,2,272
1119,2,2,271
1120,2,1,272
1121,1,2,271
1122,2,2,273
1123,2,2,273
1124,2,2,273
1125,2,1,271
1126,1,2,271
1127,1,2,274
1128,2,2,271
1129,1,1,274
1130,2,2,274
1131,1,2,271
1132,1,2,273
1133,1,2,272
1134,2,2,272
1135,1,1,274
1136,1,1,270
1137,2,2,274
1138,1,1,274
1139,1,2,272
1140,1,2,270
1141,1,1,271
1142,1,1,273
1143,1,2,272
1144,1,1,271
1145,1,2,273
1146,1,1,273
1147,2,1,274
1148,1,2,275
1149,1,1,270
1150,1,1,272
1151,2,2,274
1152,1,1,272
