step,A0read,A1read,A2read
0,126,254,272
50,254,255,273
100,256,255,275
150,255,255,273
200,254,253,271
250,251,251,269
300,252,251,271
350,253,254,272
400,254,254,274
450,256,256,274
500,256,255,274
550,254,255,273
600,253,251,271
650,251,250,270
700,252,251,271
750,252,251,273
800,251,246,274
850,246,231,274
900,208,184,273
950,183,44,272
1000,40,21,270
1001,7,7,270
1002,7,6,272
1003,7,7,273
1004,7,7,274
1005,7,7,274
1006,7,7,273
1007,6,7,272
1008,6,6,270
1009,6,6,271
1010,6,6,272
1011,6,6,273
1012,6,6,274
1013,6,6,274
1014,6,6,273
1015,6,6,271
1016,5,6,270
1017,5,5,271
1018,5,5,272
1019,5,6,273
1020,5,5,274
1021,5,5,274
1022,5,6,273
1023,5,4,271
1024,5,5,270
1025,4,5,272
1026,5,5,272
1027,5,5,274
1028,5,5,274
1029,5,5,274
1030,5,4,273
1031,4,4,271
1032,4,4,270
1033,4,4,272
1034,5,4,273
1035,4,5,274
1036,4,5,274
1037,4,4,271
1038,4,4,270
1039,4,4,272
1040,4,5,273
1041,4,5,274
1042,4,4,274
1043,4,4,273
1044,4,3,271
1045,3,3,270
1046,3,3,271
1047,3,4,272
1048,3,3,274
1049,3,4,274
1050,4,4,272
1051,4,4,270
1052,4,4,270
1053,3,3,271
1054,4,3,273
1055,3,4,274
1056,4,3,275
1057,3,3,274
1058,3,3,273
1059,3,4,270
1060,3,3,270
1061,3,3,272
1062,3,3,273
1063,3,3,274
1064,3,3,274
1065,3,3,273
1066,3,3,271
1067,3,3,270
1068,3,3,271
1069,2,3,272
1070,3,3,274
1071,3,3,274
1072,3,3,274
1073,3,2,273
1074,3,3,271
1075,3,3,270
1076,3,3,271
1077,3,3,272
1078,3,2,274
1079,2,3,274
1080,2,2,274
1081,2,2,272
1082,3,3,270
1083,2,2,269
1084,2,2,271
1085,3,3,273
1086,2,3,274
1087,2,3,274
1088,2,3,274
1089,2,3,272
1090,2,2,271
1091,2,2,270
1092,2,2,271
1093,2,3,273
1094,2,3,274
1095,2,3,274
1096,2,2,273
1097,2,2,272
1098,2,2,271
1099,2,2,273
1100,2,2,274
1101,2,2,274
1102,2,2,274
1103,2,2,272
1104,2,2,270
1105,1,2,270
1106,2,2,272
1107,2,2,273
1108,2,2,274
1109,2,2,274
1110,2,2,274
1111,2,2,272
1112,2,2,270
1113,2,2,270
1114,2,2,272
1115,2,2,273
1116,2,2,274
1117,2,2,274
1118,2,2,273
1119,2,2,272
1120,2,2,270
1121,2,2,270
1122,2,2,272
1123,2,1,273
1124,2,2,274
1125,1,2,274
1126,1,2,273
1127,2,2,271
1128,2,2,270
1129,2,2,271
1130,1,2,272
1131,1,1,274
1132,1,1,274
1133,2,2,274
1134,2,2,273
1135,1,1,271
1136,1,2,270
1137,1,2,271
1138,1,1,272
1139,1,1,274
1140,1,2,274
1141,1,2,274
1142,1,1,273
1143,2,1,271
1144,1,1,269
1145,2,1,271
1146,2,1,273
1147,1,2,274
1148,1,2,274
1149,1,2,274
1150,2,2,272
1151,1,1,271
1152,1,2,269
1153,2,1,271
1154,1,1,273
1155,2,1,274
1156,1,1,274
1157,1,1,270
1158,1,2,271
1159,1,2,272
1160,2,1,274
1161,2,2,274
1162,1,1,273
1163,1,1,271
1164,1,1,270
1165,1,1,272
1166,1,2,273
1167,1,1,274
1168,1,1,274
1169,1,2,273
1170,1,1,270
1171,1,1,270
1172,1,1,272
1173,1,1,273
1174,1,1,274
1175,1,1,273
1176,1,1,271
1177,1,2,270
1178,0,1,272
1179,1,1,273
1180,1,1,274
1181,1,1,274
1182,1,1,272
1183,1,1,270
1184,1,1,270
1185,1,1,271
1186,1,1,273
1187,1,1,274
1188,1,1,274
1189,1,1,274
1190,1,1,272
1191,1,1,270
1192,1,1,270
1193,1,1,272
1194,1,1,273
1195,1,1,274
1196,1,1,274
1197,1,1,273
1198,1,1,272
1199,1,1,270
1200,1,2,271
1201,1,1,272
1202,1,1,273
1203,1,1,274
1204,1,1,274
1205,1,1,273
1206,1,1,271
1207,1,1,269
1208,1,2,271
1209,1,1,272
1210,1,1,273
1211,1,1,275
1212,1,1,274
1213,1,1,272
1214,1,1,271
1215,1,1,270
1216,1,1,271
1217,1,1,274
1218,1,1,274
1219,1,1,274
1220,1,1,272
1221,1,1,271
1222,1,1,270
1223,1,1,272
1224,1,1,273
1225,1,1,274
1226,1,1,274
1227,1,1,273
1228,1,1,271
1229,1,1,270
1230,1,1,270
1231,1,1,272
1232,0,1,273
1233,1,1,274
1234,1,1,274
1235,1,1,273
1236,1,1,271
1237,0,1,270
1238,1,1,271
1239,1,1,272
1240,1,1,273
1241,1,1,274
1242,1,1,274
1243,1,1,273
1244,1,1,271
1245,1,2,270
1246,1,1,271
1247,1,1,272
1248,1,1,273
1249,1,1,274
1250,1,1,274
1251,1,1,272
1252,1,0,270
1253,1,1,269
1254,0,1,271
1255,1,1,272
1256,1,1,274
1257,1,1,274
1258,1,1,274
1259,1,1,272
1260,1,1,271
1261,1,1,270
1262,1,0,272
1263,1,1,273
1264,0,1,274
1265,1,1,274
1266,1,1,274
1267,1,1,272
1268,1,1,270
1269,0,1,270
1270,1,0,272
1271,0,0,273
1272,1,0,274
1273,1,1,274
1274,1,1,274
1275,1,1,272
1276,0,1,271
1277,1,1,272
1278,1,1,274
1279,1,1,274
1280,1,1,274
1281,0,1,272
1282,0,1,270
1283,1,1,270
1284,1,0,271
1285,1,1,273
1286,1,1,274
1287,1,1,274
1288,1,1,274
1289,1,1,272
1290,1,1,270
1291,1,1,270
1292,1,1,272
1293,0,1,273
1294,1,1,274
1295,0,1,274
1296,0,1,274
1297,1,1,272
1298,1,1,270
1299,0,1,270
1300,0,1,272
1301,1,1,273
1302,1,1,274
1303,1,0,274
1304,1,1,273
1305,1,1,271
1306,1,1,270
1307,1,1,271
1308,1,1,272
1309,1,1,273
1310,1,1,274
1311,0,1,274
1312,1,1,273
1313,0,1,271
1314,0,0,270
1315,0,0,272
1316,1,1,272
1317,0,1,273
1318,0,1,274
1319,1,1,273
1320,1,1,273
1321,1,0,271
1322,1,1,270
1323,1,1,271
1324,1,0,273
1325,1,1,274
1326,1,1,274
1327,1,2,274
1328,1,1,272
1329,1,1,270
1330,1,1,270
1331,0,1,271
1332,1,0,273
1333,0,0,274
1334,0,0,274
1335,1,0,274
1336,0,1,270
1337,1,0,271
1338,1,0,272
1339,1,0,273
1340,1,1,274
1341,1,1,274
1342,1,1,273
1343,1,1,272
1344,0,1,270
1345,1,0,271
1346,1,1,272
1347,1,0,273
1348,1,0,275
1349,1,1,274
1350,1,1,273
1351,1,1,271
1352,0,1,270
1353,1,1,271
1354,1,1,272
1355,1,1,274
1356,1,0,274
1357,1,0,274
1358,0,1,272
1359,1,1,270
1360,1,1,270
1361,1,1,271
1362,1,1,273
1363,0,0,274
1364,0,1,274
1365,0,0,274
1366,0,0,272
1367,0,1,270
1368,1,1,271
1369,1,1,272
1370,1,1,273
1371,1,1,274
1372,0,1,274
1373,1,1,273
1374,1,0,271
1375,1,0,270
1376,1,1,271
1377,0,0,272
1378,0,1,273
1379,1,1,274
1380,1,1,274
1381,1,1,273
1382,1,1,271
1383,1,0,270
1384,1,1,271
1385,1,0,272
1386,1,1,273
1387,1,1,274
1388,0,1,275
1389,0,1,273
1390,1,1,271
1391,1,1,270
1392,0,0,271
1393,1,1,273
1394,0,0,274
1395,1,0,274
1396,1,1,270
1397,1,1,271
1398,0,1,273
1399,2,1,274
1400,1,0,274
1401,1,1,274
1402,0,1,272
1403,1,1,270
1404,0,1,270
1405,1,0,272
1406,1,0,273
1407,0,0,274
1408,0,0,274
1409,1,1,271
1410,1,1,270
1411,1,0,271
