step,A0read,A1read,A2read
0,125,250,274
50,252,251,275
100,249,248,272
150,247,247,270
200,247,247,272
250,249,249,273
300,250,250,274
350,251,251,275
400,251,250,274
450,248,247,271
500,249,248,274
550,250,250,275
600,251,250,275
650,251,250,274
700,249,248,273
750,245,244,271
800,242,236,271
850,231,222,274
900,198,179,275
950,39,38,273
1000,35,7,271
1001,6,6,272
1002,7,7,273
1003,7,7,274
1004,7,7,275
1005,6,6,275
1006,6,6,273
1007,6,6,272
1008,6,6,271
1009,6,6,273
1010,6,6,275
1011,6,6,274
1012,6,6,273
1013,5,5,272
1014,6,6,271
1015,5,5,272
1016,5,4,273
1017,5,5,275
1018,5,5,275
1019,5,5,273
1020,5,4,271
1021,5,5,273
1022,5,5,274
1023,4,5,275
1024,5,5,275
1025,4,4,273
1026,4,5,272
1027,4,5,271
1028,4,4,272
1029,4,5,273
1030,4,4,275
1031,4,5,272
1032,4,5,271
1033,4,5,272
1034,4,4,273
1035,4,4,274
1036,4,4,275
1037,4,4,271
1038,4,4,272
1039,4,4,274
1040,4,4,275
1041,4,3,274
1042,4,3,273
1043,4,3,272
1044,3,4,272
1045,3,3,275
1046,3,4,274
1047,3,3,273
1048,4,3,273
1049,3,3,275
1050,3,3,275
1051,3,3,274
1052,3,4,272
1053,3,3,271
1054,3,3,273
1055,3,3,275
1056,3,3,275
1057,3,3,273
1058,3,2,271
1059,3,3,271
1060,3,3,272
1061,3,3,274
1062,3,3,275
1063,3,3,274
1064,3,2,271
1065,3,2,273
1066,3,3,275
1067,3,3,275
1068,3,3,274
1069,3,2,272
1070,3,2,271
1071,3,3,275
1072,2,2,272
1073,2,3,271
1074,3,3,273
1075,3,2,273
1076,2,3,274
1077,1,3,275
1078,2,3,271
1079,2,3,273
1080,2,3,275
1081,2,2,275
1082,3,2,273
1083,2,3,272
1084,2,3,271
1085,2,2,272
1086,2,2,274
1087,2,2,275
1088,2,2,275
1089,2,2,273
1090,2,2,271
1091,2,2,273
1092,2,2,274
1093,2,2,275
1094,2,2,275
1095,2,2,273
1096,2,2,274
1097,2,2,275
1098,2,2,273
1099,2,2,271
1100,2,2,271
1101,2,3,273
1102,2,2,274
1103,2,2,274
1104,2,3,271
1105,2,2,272
1106,2,2,274
1107,2,3,275
1108,2,2,275
1109,2,1,274
1110,2,2,272
1111,1,2,270
1112,2,2,273
1113,2,2,275
1114,2,2,275
1115,1,2,273
1116,2,2,272
1117,1,1,271
1118,2,2,273
1119,1,2,274
1120,2,3,275
1121,2,1,275
1122,2,2,273
1123,2,1,271
1124,1,1,272
1125,2,2,274
1126,2,2,275
1127,2,1,275
1128,2,2,274
1129,1,2,272
1130,2,2,270
1131,1,2,272
1132,1,2,274
1133,1,2,275
1134,1,1,275
1135,1,2,273
1136,1,2,271
1137,1,1,272
1138,2,2,273
1139,1,2,274
1140,1,1,275
1141,1,1,273
1142,1,1,270
1143,1,1,273
1144,1,1,274
1145,1,1,275
1146,1,1,273
1147,1,1,271
1148,1,1,271
1149,1,1,272
1150,1,1,275
1151,1,1,274
1152,1,0,270
1153,1,2,272
1154,1,2,273
1155,1,2,275
1156,1,1,273
1157,1,1,272
1158,1,1,272
1159,1,2,274
1160,1,1,274
1161,1,2,272
1162,1,2,270
1163,1,2,272
1164,1,1,274
1165,1,1,275
1166,1,1,275
1167,1,1,271
1168,1,1,273
1169,1,1,275
1170,1,2,275
1171,1,1,273
1172,2,1,272
1173,1,1,270
1174,1,2,272
1175,1,2,273
1176,1,1,275
1177,1,1,275
1178,1,1,273
1179,1,1,270
1180,1,1,273
1181,1,0,275
1182,1,1,275
1183,1,1,275
1184,1,1,273
1185,1,1,270
1186,1,1,272
1187,1,2,273
1188,1,2,275
1189,1,2,275
1190,1,2,273
1191,1,1,271
1192,1,1,272
1193,1,1,273
1194,1,1,274
1195,1,1,275
1196,1,1,274
1197,1,1,272
1198,1,1,270
1199,1,1,273
1200,1,1,274
1201,1,1,275
1202,1,1,275
1203,1,2,273
1204,1,1,272
1205,1,1,271
1206,1,0,273
1207,1,1,274
1208,1,1,275
1209,1,1,274
1210,1,1,271
1211,1,1,270
1212,1,1,272
1213,1,1,273
1214,1,1,275
1215,1,1,274
1216,1,1,271
1217,1,1,272
1218,1,0,273
1219,1,0,275
1220,1,1,275
1221,1,1,274
1222,1,1,272
1223,1,1,271
1224,1,1,271
1225,1,1,274
1226,1,1,275
1227,1,2,275
1228,1,1,274
1229,1,1,272
1230,1,1,271
1231,1,1,273
1232,1,1,274
1233,1,1,275
1234,1,1,275
1235,1,1,273
1236,1,1,271
1237,1,1,272
1238,1,1,273
1239,0,0,275
1240,1,1,275
1241,0,1,273
1242,1,1,271
1243,1,1,270
1244,1,0,273
