step,A0read,A1read,A2read
0,39,251,274
50,251,249,272
100,248,248,273
150,249,249,274
200,250,251,275
250,251,251,275
300,250,250,273
350,249,247,272
400,247,246,270
450,248,247,272
500,249,249,274
550,250,250,275
600,251,251,275
650,250,249,274
700,248,247,273
750,246,244,270
800,240,237,271
850,237,224,273
900,201,178,274
950,146,39,275
1000,7,7,274
1001,7,6,271
1002,7,6,271
1003,6,7,274
1004,6,7,275
1005,6,7,275
1006,6,6,273
1007,6,5,272
1008,6,6,270
1009,6,6,272
1010,6,6,274
1011,5,6,275
1012,6,5,275
1013,6,5,274
1014,5,5,272
1015,5,5,270
1016,5,5,272
1017,5,6,273
1018,5,6,274
1019,5,5,275
1020,5,5,274
1021,5,5,273
1022,5,5,271
1023,5,4,271
1024,4,4,273
1025,5,5,275
1026,5,5,275
1027,4,5,273
1028,4,4,271
1029,4,4,271
1030,4,4,273
1031,4,5,273
1032,4,5,275
1033,4,4,274
1034,4,4,274
1035,4,4,272
1036,4,3,271
1037,4,4,274
1038,4,3,275
1039,4,3,274
1040,4,4,272
1041,4,4,273
1042,4,4,275
1043,4,4,275
1044,3,3,271
1045,3,3,271
1046,3,3,275
1047,3,3,275
1048,3,3,273
1049,3,4,270
1050,3,4,270
1051,2,3,273
1052,3,3,275
1053,3,3,274
1054,3,3,271
1055,3,3,270
1056,3,3,272
1057,3,3,274
1058,3,2,275
1059,3,3,275
1060,3,3,272
1061,3,3,271
1062,3,3,272
1063,3,3,274
1064,3,3,275
1065,3,3,275
1066,3,3,274
1067,3,3,272
1068,2,3,270
1069,3,3,272
1070,3,2,273
1071,3,2,274
1072,2,2,275
1073,2,3,275
1074,2,3,273
1075,2,3,271
1076,3,3,271
1077,2,3,273
1078,2,2,274
1079,3,3,275
1080,3,2,275
1081,2,2,274
1082,2,2,271
1083,3,2,272
1084,2,2,272
1085,2,2,274
1086,2,2,274
1087,2,2,274
1088,2,3,273
1089,2,2,270
1090,2,2,272
1091,2,2,274
1092,2,3,275
1093,2,2,275
1094,2,2,275
1095,2,2,273
1096,2,2,271
1097,2,2,273
1098,2,2,274
1099,2,2,275
1100,2,3,274
1101,2,2,271
1102,2,2,272
1103,2,2,274
1104,2,2,275
1105,2,2,275
1106,2,2,273
1107,2,2,271
1108,2,2,271
1109,2,3,273
1110,2,1,274
1111,2,1,275
1112,2,1,275
1113,2,2,274
1114,2,2,272
1115,2,1,270
1116,1,1,272
1117,2,1,274
1118,1,2,275
1119,2,1,275
1120,2,2,272
1121,2,2,270
1122,1,2,273
1123,2,2,274
1124,1,2,274
1125,2,2,273
1126,2,1,271
1127,2,1,271
1128,1,1,273
1129,2,2,274
1130,1,1,275
1131,1,1,275
1132,2,2,274
1133,2,2,272
1134,1,1,270
1135,1,1,272
1136,2,2,273
1137,1,1,275
1138,2,2,275
1139,2,1,273
1140,2,2,272
1141,1,2,270
1142,1,1,273
1143,1,1,275
1144,2,1,275
1145,1,1,272
1146,1,1,270
1147,1,2,272
1148,2,2,274
1149,1,2,275
1150,1,2,275
1151,1,2,274
1152,1,2,272
1153,1,1,270
1154,1,1,271
1155,1,1,273
1156,1,2,274
1157,1,2,275
1158,1,1,272
1159,1,1,270
1160,1,1,273
1161,1,2,275
1162,2,1,275
1163,1,1,273
1164,1,1,271
1165,1,1,273
1166,1,1,274
1167,1,1,275
1168,1,1,275
1169,1,2,273
1170,1,2,270
1171,1,1,272
1172,1,2,273
1173,1,1,273
1174,1,1,275
1175,1,1,275
1176,1,1,273
1177,1,1,271
1178,1,1,271
1179,1,2,273
1180,1,1,274
1181,1,1,275
1182,1,1,274
1183,1,2,272
1184,1,1,273
1185,1,1,274
1186,1,1,275
1187,1,1,275
1188,1,1,273
1189,1,1,272
1190,1,1,270
